seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755022203,3,3010,3005,0.9983388704318937,safe,0.0,,False,0.001228284996614093,3.693300095619634e-05
1755022204,3,3200,3100,0.96875,safe,0.0,,False,0.00011480900138849393,3.2289997761836275e-05
1755022205,3,230,215,0.9347826086956522,safe,0.0,False,False,0.00017524100258015096,2.8366997867124155e-05
1755022206,3,214,208,0.9719626168224299,safe,0.0,False,False,0.0004107509994355496,2.704199869185686e-05
1755022207,3,160,140,0.875,safe,0.0,False,False,0.00011312499918858521,3.165399903082289e-05
1755022208,3,108,104,0.9629629629629629,safe,0.0,False,False,0.00027741600206354633,3.167199974996038e-05
1755022209,3,460,440,0.9565217391304348,safe,0.0,False,False,0.00011566999819478951,2.872500044759363e-05
1755022210,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.00038868499905220233,3.0489001801470295e-05
1755022211,3,2030,2015,0.9926108374384236,safe,0.0,False,False,0.004729201998998178,3.387600008863956e-05
1755022212,3,460,430,0.9347826086956522,safe,0.0,False,False,0.00019948599947383627,3.138800093438476e-05
1755022213,3,130,115,0.8846153846153846,safe,0.0,False,False,9.995200161938556e-05,3.0205999792087823e-05
1755022214,3,540,480,0.8888888888888888,safe,0.0,False,False,0.00011234100020374171,3.1333998776972294e-05
1755022215,3,160,140,0.875,safe,0.0,False,False,0.00010291899889125489,2.768299964373e-05
1755022216,3,46,43,0.9347826086956522,safe,0.0,False,False,0.00016040700211306103,3.0590999813284725e-05
1755022217,3,80,61,0.7625,safe,0.0,,False,0.00013714200031245127,2.692400084924884e-05
1755022218,3,700,550,0.7857142857142857,safe,0.0,False,False,7.172200275817886e-05,2.776799738057889e-05
1755022219,3,16,14,0.875,safe,0.0,False,False,0.0001208280009450391,3.104699862888083e-05
1755022220,3,28,24,0.8571428571428571,safe,0.0,False,False,7.909100168035366e-05,2.8285001462791115e-05
1755022221,3,480,440,0.9166666666666666,safe,0.0,False,False,0.00016663600035826676,3.14819990308024e-05
1755022222,3,2110,2055,0.9739336492890995,safe,0.0,False,False,0.0018252090012538247,0.00396590499804006
1755022223,3,112,106,0.9464285714285714,safe,0.0,False,False,0.0003534909992595203,2.6595000235829502e-05
1755022224,3,208,204,0.9807692307692307,safe,0.0,False,False,0.0006624900015594903,2.796199987642467e-05
1755022225,3,604,602,0.9966887417218543,safe,0.0,False,False,0.0005484070024976972,2.7030000637751073e-05
1755022226,3,16,14,0.875,safe,0.0,False,False,0.00010909800039371476,2.855700222426094e-05
1755022227,3,8,7,0.875,safe,0.0,,False,6.866400144645013e-05,2.722899807849899e-05
1755022228,3,540,480,0.8888888888888888,safe,0.0,False,False,0.00010224199650110677,2.6272002287441865e-05
1755022229,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0006529929996759165,3.0833998607704416e-05
1755022230,3,2030,2015,0.9926108374384236,safe,0.0,False,False,0.007667201000003843,3.1307001336244866e-05
1755022231,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.0008408100002270658,3.797899989876896e-05
1755022232,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.014390348998858826,3.736399958143011e-05
1755022233,3,244,222,0.9098360655737705,safe,0.0,False,False,0.00029769599859719165,2.6874000468524173e-05
1755022234,3,310,305,0.9838709677419355,safe,0.0,False,False,0.00015532999896095134,2.76890023087617e-05
1755022235,3,70,55,0.7857142857142857,safe,0.0,False,False,7.236000237753615e-05,2.696699812076986e-05
1755022236,3,460,430,0.9347826086956522,safe,0.0,False,False,0.00025396400087629445,2.959099947474897e-05
1755022237,3,540,480,0.8888888888888888,safe,0.0,False,False,0.00016397299987147562,2.983299782499671e-05
1755022238,3,130,120,0.9230769230769231,safe,0.0,False,False,9.914399925037287e-05,3.3854001230793074e-05
1755022239,3,604,602,0.9966887417218543,safe,0.0,,False,0.0009404060001543257,4.270100180292502e-05
1755022240,3,4000,3001,0.75025,safe,0.0,,False,0.008476528000755934,5.9835998399648815e-05
1755022241,3,602,501,0.8322259136212624,safe,0.0,False,False,0.0018376759981038049,0.000556195001991
1755022242,3,550,500,0.9090909090909091,safe,0.0,False,False,9.184499867842533e-05,2.908899841713719e-05
1755022243,3,112,106,0.9464285714285714,safe,0.0,False,False,0.0005262230006337631,3.4845001209760085e-05
1755022244,3,700,550,0.7857142857142857,safe,0.0,False,False,0.00011479800014058128,3.532399932737462e-05
1755022245,3,40,32,0.8,safe,0.0,,False,0.00010212999768555164,3.401199865038507e-05
1755022246,3,430,420,0.9767441860465116,safe,0.0,False,False,0.0003325159996165894,3.8162001146702096e-05
1755022247,3,2022,2011,0.9945598417408507,safe,0.0,False,False,0.03090237799915485,6.81669989717193e-05
1755022248,3,510,455,0.8921568627450981,safe,0.0,False,False,0.00041073999818763696,4.073099989909679e-05
1755022249,3,62,61,0.9838709677419355,safe,0.0,False,False,0.00018543999976827763,3.300699972896837e-05
1755022250,3,32,26,0.8125,safe,0.0,False,False,0.0001104360017052386,3.096399814239703e-05
1755022251,3,150,135,0.9,safe,0.0,False,False,0.0001641449998714961,2.9826001991750672e-05
1755022252,3,2024,2012,0.9940711462450593,safe,0.0,False,False,0.011667235001368681,3.415900209802203e-05
1755022253,3,44,42,0.9545454545454546,safe,0.0,False,False,0.00025400099912076257,2.8432998078642413e-05
1755022254,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.10736173299665097,4.8402001993963495e-05
1755022255,3,18,15,0.8333333333333334,safe,0.0,False,False,0.00012036099724355154,2.745799793046899e-05
1755022256,3,142,131,0.9225352112676056,safe,0.0,False,False,0.000568595998629462,2.8020000172546133e-05
1755022257,3,150,135,0.9,safe,0.0,False,False,0.00014916299915057607,2.482100171619095e-05
1755022258,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.009132232997217216,4.087699926458299e-05
1755022259,3,510,455,0.8921568627450981,safe,0.0,False,False,0.00030962800155975856,3.059499795199372e-05
1755022260,3,310,255,0.8225806451612904,safe,0.0,False,False,0.0002002849978453014,2.909099930548109e-05
1755022261,3,8,6,0.75,safe,0.0,False,False,7.333699977607466e-05,2.7305999537929893e-05
1755022262,3,610,505,0.8278688524590164,safe,0.0,False,False,0.0002955819982162211,2.9638002160936594e-05
1755022263,3,2500,2250,0.9,safe,0.0,False,False,0.0002243449998786673,3.140600165352225e-05
1755022264,3,2800,2400,0.8571428571428571,safe,0.0,False,False,9.909000073093921e-05,3.0579001759178936e-05
1755022265,3,2024,2012,0.9940711462450593,safe,0.0,False,False,0.0149962859977677,4.759100193041377e-05
1755022266,3,406,403,0.9926108374384236,safe,0.0,False,False,0.008132341998134507,3.198500053258613e-05
1755022267,3,442,421,0.9524886877828054,safe,0.0,False,False,0.005312897003022954,3.714499689522199e-05
1755022268,3,40,35,0.875,safe,0.0,False,False,6.675799886579625e-05,2.7881000278284773e-05
1755022269,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.022220483999262797,4.9514001148054376e-05
1755022270,3,46,43,0.9347826086956522,safe,0.0,False,False,0.0001755800003593322,2.7674999728333205e-05
1755022271,3,130,115,0.8846153846153846,safe,0.0,False,False,0.0001325799967162311,3.1479001336265355e-05
1755022272,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0009336039984191302,3.5814999137073755e-05
1755022273,3,220,210,0.9545454545454546,safe,0.0,False,False,0.00025489399922662415,3.0277002224465832e-05
1755022274,3,28,24,0.8571428571428571,safe,0.0,False,False,8.287200034828857e-05,3.236399788875133e-05
1755022275,3,3200,3100,0.96875,safe,0.0,,False,0.0001232719987456221,3.548099994077347e-05
1755022276,3,2600,2300,0.8846153846153846,safe,0.0,False,False,0.00013397299699136056,3.417799962335266e-05
1755022277,3,214,208,0.9719626168224299,safe,0.0,False,False,0.0005500019979081117,3.514499985612929e-05
1755022278,3,450,425,0.9444444444444444,safe,0.0,False,False,0.0004253689985489473,3.433099846006371e-05
1755022279,3,32,26,0.8125,safe,0.0,False,False,0.00011566000102902763,3.0713999876752496e-05
1755022280,3,430,420,0.9767441860465116,safe,0.0,False,False,0.00034466400029486977,3.702400135807693e-05
1755022281,3,2040,2020,0.9901960784313726,safe,0.0,False,False,0.0024134790000971407,3.3023003197740763e-05
1755022282,3,224,212,0.9464285714285714,safe,0.0,False,False,0.0003527099979692139,3.077599831158295e-05
1755022283,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0006691050002700649,2.888300150516443e-05
1755022284,3,280,240,0.8571428571428571,safe,0.0,False,False,7.282499791472219e-05,2.5504999939585105e-05
1755022285,3,40,40,1.0,safe,0.0,,False,9.943499753717333e-05,3.129700053250417e-05
1755022286,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.021566815001278883,4.809600068256259e-05
1755022287,3,212,206,0.9716981132075472,safe,0.0,False,False,0.0008181570010492578,2.6865000108955428e-05
1755022288,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00019809500008705072,3.3172997063957155e-05
1755022289,3,304,252,0.8289473684210527,safe,0.0,False,False,0.0002893050004786346,3.0052997317397967e-05
1755022290,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.014647942000010516,3.925700002582744e-05
1755022291,3,2210,2105,0.9524886877828054,safe,0.0,False,False,0.0014378189989656676,2.9657003324246034e-05
1755022292,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0011586750006244984,3.162499706377275e-05
1755022293,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.008743193000555038,4.988699947716668e-05
1755022294,3,440,420,0.9545454545454546,safe,0.0,False,False,0.00023340700136031955,3.4373999369563535e-05
1755022295,3,2040,2020,0.9901960784313726,safe,0.0,False,False,0.005136697000125423,4.9734000640455633e-05
1755022296,3,40,30,0.75,safe,0.0,False,False,5.747899922425859e-05,2.717999814194627e-05
1755022297,3,480,440,0.9166666666666666,safe,0.0,False,False,0.0001514270006737206,3.571599881979637e-05
1755022298,3,510,455,0.8921568627450981,safe,0.0,False,False,0.00042965600005118176,3.6561999877449125e-05
1755022299,3,16,14,0.875,safe,0.0,False,False,0.0001899270027934108,3.27199995808769e-05
1755022300,3,54,48,0.8888888888888888,safe,0.0,False,False,0.00012628300100914203,3.234000178053975e-05
1755022301,3,700,550,0.7857142857142857,safe,0.0,False,False,0.00013206000221543945,3.426499824854545e-05
1755022302,3,2410,2205,0.9149377593360996,safe,0.0,False,False,0.0012638000007427763,3.2808999094413593e-05
1755022303,3,2040,2020,0.9901960784313726,safe,0.0,False,False,0.0033708350019878708,4.372100011096336e-05
