num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,false_percentage,ratios
8,0.2,0,14415.948767665477,,1.0,1.0
8,0.2,0,13042.21957476943,,1.0,1.0
8,0.2,0,14193.244294944127,,1.0,1.0
8,0.2,0,11772.347995088607,,1.0,1.0
8,0.2,0,11473.888316558468,,1.0,1.0
8,0.2,0,12690.734127531003,,1.0,1.0
8,0.2,0,11034.967838685277,,1.0,1.0
8,0.2,0,13022.889471304765,,1.0,1.0
8,0.3,0,10919.868528471023,,1.0,1.0
8,0.3,0,12149.250666129896,,1.0,1.0
8,0.3,0,13104.668040753202,,1.0,1.0
8,0.3,0,12188.709683337,,1.0,1.0
8,0.3,0,11863.75099778625,,1.0,1.0
8,0.3,0,14250.760478083714,,1.0,1.0
8,0.3,0,13528.003840212183,,1.0,1.0
8,0.3,0,14191.58866623294,,1.0,1.0
8,0.3,0,13166.696048427259,,1.0,1.0
8,0.3,0,14427.306005900888,,1.0,1.0
8,0.3,0,13933.853368452203,,1.0,1.0
8,0.3,0,13747.23937303506,,1.0,1.0
8,0.3,0,14135.474955489355,,1.0,1.0
8,0.3,0,13361.72234858863,,1.0,1.0
8,0.3,0,14431.208167640865,,1.0,1.0
8,0.3,0,11841.291446531857,,1.0,1.0
8,0.3,0,11158.835864195977,,1.0,1.0
8,0.3,0,13088.358641382074,,1.0,1.0
8,0.3,0,11062.484410204715,,1.0,1.0
8,0.3,0,13174.581716324037,,1.0,1.0
8,0.4,0,11416.081692061474,,1.0,1.0
8,0.4,0,12729.235879131187,,1.0,1.0
8,0.4,0,13621.550686177658,,1.0,1.0
8,0.4,0,11874.819154534487,,1.0,1.0
8,0.4,0,12141.153571750401,,1.0,1.0
8,0.4,0,14766.303769331571,,1.0,1.0
8,0.4,0,13329.16676511493,,1.0,1.0
8,0.4,0,14444.406727024176,,1.0,1.0
8,0.4,0,13320.242868509204,,1.0,1.0
8,0.4,0,14442.013162397818,,1.0,1.0
8,0.4,0,13945.973792353796,,1.0,1.0
8,0.4,0,13530.452397344037,,1.0,1.0
8,0.4,0,14789.296810953025,,1.0,1.0
8,0.4,0,13386.231158853067,,1.0,1.0
8,0.4,0,14161.74563455584,,1.0,1.0
8,0.4,0,11927.614282842656,,1.0,1.0
8,0.4,0,11277.510543689392,,1.0,1.0
8,0.4,0,12713.865299550613,,1.0,1.0
8,0.4,0,11731.857637502852,,1.0,1.0
8,0.4,0,13765.933058177647,,1.0,1.0
8,0.5,0,11327.528470389021,,1.0,1.0
8,0.5,0,12686.052942098655,,1.0,1.0
8,0.5,0,13548.859925700735,,1.0,1.0
8,0.5,0,12346.463306969263,,1.0,1.0
8,0.5,0,12113.31193855222,,1.0,1.0
8,0.5,0,14595.21411306945,,1.0,1.0
8,0.5,0,12959.46305376221,,1.0,1.0
8,0.5,0,15111.427468243284,,1.0,1.0
8,0.5,0,13039.543690776047,,1.0,1.0
8,0.5,0,14606.807222711077,,1.0,1.0
8,0.5,0,14300.767960666524,,1.0,1.0
8,0.5,0,14297.985840999958,,1.0,1.0
8,0.5,0,14825.190033738885,,1.0,1.0
8,0.5,0,15046.801018785127,,1.0,1.0
8,0.5,0,14461.133541157842,,1.0,1.0
8,0.5,0,12544.327962522795,,1.0,1.0
8,0.5,0,11473.305298016856,,1.0,1.0
8,0.5,0,13378.457162876439,,1.0,1.0
8,0.5,0,11866.473523134702,,1.0,1.0
8,0.5,0,13607.89151265823,,1.0,1.0
10,0,17511.198961277376,12501.264599335032,0.7139011227603066,0.0,1.0
10,0,14807.047149427657,11711.264305956145,0.790925036421514,0.0,1.0
10,0,18129.2913976288,14709.111700727472,0.8113450977268385,0.0,1.0
10,0,18418.68184898066,15021.444795214253,0.8155548219128167,0.0,1.0
10,0,19165.88237039406,15988.32368625747,0.8342075453283052,0.0,1.0
10,0,19965.502813521183,16256.738904023205,0.8142413970668295,0.0,1.0
10,0,18076.615098084036,13066.179141103208,0.7228222247476027,0.0,1.0
10,0,18886.944084298208,15753.81133985431,0.8341111865180642,0.0,1.0
10,0,19599.763738155787,15829.017080073847,0.8076126473534347,0.0,1.0
10,0,17087.004476135506,12612.472505825655,0.7381324516793341,0.0,1.0
10,0,19287.56284341441,14722.523515830735,0.7633169434290464,0.0,1.0
10,0,17772.10086500162,16210.498321424078,0.912131798292188,0.0,1.0
10,0,19705.825250030262,14788.663392446242,0.7504716602733261,0.0,1.0
10,0,19510.86349043701,15777.276812216456,0.808640623207142,0.0,1.0
10,0,17465.734043842862,14212.487271116352,0.8137354682854931,0.0,1.0
