seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,finalpercent_x,finalpercent_y,finalpercent
1755016201,3,0.2,0.0,429.29717045694815,,,0.14,0.135,0.135,0.135
1755016202,3,0.2,561.0,517.199039597901,0.921923421743139,safe,0.14,0.135,0.135,0.135
1755016203,3,0.2,275.0,264.91651078996074,0.9633327665089482,safe,0.14,0.135,0.135,0.135
1755016204,3,0.2,2391.9058483006265,2287.790980437688,0.9564720041397496,safe,0.14,0.135,0.135,0.135
1755016205,3,0.2,2244.0,2221.207657872583,0.9898429847917036,safe,0.14,0.135,0.135,0.135
1755016206,3,0.2,25.8489800080398,24.83532229478911,0.9607853883234304,safe,0.14,0.135,0.135,0.135
1755016207,3,0.2,158.4,148.2224064510376,0.9357475154737224,safe,0.14,0.135,0.135,0.135
1755016208,3,0.2,8.8,8.08229177518814,0.9184422471804704,safe,0.14,0.135,0.135,0.135
1755016209,3,0.2,561.0,505.9889560889278,0.9019410981977324,safe,0.14,0.135,0.135,0.135
1755016210,3,0.2,594.0,558.0727236855892,0.9395163698410592,safe,0.12,0.135,0.135,0.135
1755016211,3,0.2,506.0,466.4955569036292,0.9219279780704136,safe,0.12,0.135,0.135,0.135
1755016212,3,0.2,98.18350938663131,90.31486960333996,0.9198578271193598,safe,0.12,0.135,0.135,0.135
1755016213,3,0.2,572.0,523.497358924953,0.915205172945722,safe,0.12,0.135,0.135,0.135
1755016214,3,0.2,200.4464140523804,199.0447821211501,0.9930074482107522,safe,0.12,0.135,0.135,0.135
1755016215,3,0.2,275.0,260.14156229336345,0.9459693174304126,safe,0.12,0.135,0.135,0.135
1755016216,3,0.2,0.0,85.228154538318,,,0.12,0.135,0.135,0.135
1755016217,3,0.2,729.7489905297808,707.9466496359437,0.970123506607376,safe,0.12,0.135,0.135,0.135
1755016218,3,0.2,2354.0,2196.266326572919,0.9329933417896852,safe,0.12,0.135,0.135,0.135
1755016219,3,0.2,125.4,117.58839368344913,0.937706488703741,safe,0.12,0.135,0.135,0.135
1755016220,3,0.2,268.4,252.8718409786761,0.9421454581917889,safe,0.12,0.135,0.135,0.135
1755016221,3,0.2,0.0,88.30464632276016,,,0.12,0.135,0.135,0.135
1755016222,3,0.2,48.39999999999999,46.98442169532564,0.9707525143662324,safe,0.12,0.135,0.135,0.135
1755016223,3,0.2,2226.4,2167.244942792629,0.9734301755266928,safe,0.12,0.135,0.135,0.135
1755016224,3,0.2,2464.0,2317.938596860208,0.940721833141318,safe,0.12,0.135,0.135,0.135
1755016225,3,0.2,50.6,47.233454945666494,0.9334674890447924,safe,0.12,0.135,0.135,0.135
1755016226,3,0.2,253.0,246.1777204184912,0.9730344680572772,safe,0.12,0.135,0.135,0.135
1755016227,3,0.2,0.0,74.00700164649379,,,0.12,0.135,0.135,0.135
1755016228,3,0.2,70.4,67.29423485658526,0.9558840178492224,safe,0.12,0.135,0.135,0.135
1755016229,3,0.2,286.0,273.27990525235145,0.9555241442389912,safe,0.12,0.135,0.135,0.135
1755016230,3,0.2,334.4,321.96694838546136,0.9628198217268582,safe,0.12,0.135,0.135,0.135
1755016231,3,0.2,2354.0,2233.5630808538617,0.9488373325632378,safe,0.12,0.135,0.135,0.135
1755016232,3,0.2,3682.247426169095,3660.978588289465,0.9942239520004886,safe,0.12,0.135,0.135,0.135
1755016233,3,0.2,275.0,251.4327339045221,0.9143008505618988,safe,0.12,0.135,0.135,0.135
1755016234,3,0.2,2248.4,2227.066788997123,0.9905118257414708,safe,0.12,0.135,0.135,0.135
1755016235,3,0.2,466.4,459.909586593305,0.9860840192823864,safe,0.12,0.135,0.135,0.135
1755016236,3,0.2,662.2,636.552546020881,0.9612693234987632,safe,0.12,0.135,0.135,0.135
1755016237,3,0.2,37.400000000000006,33.62353682858236,0.8990250488925763,safe,0.12,0.135,0.135,0.135
1755016238,3,0.2,554.4,509.4246155626679,0.9188755691967314,safe,0.12,0.135,0.135,0.135
1755016239,3,0.2,158.39999999999998,147.4008899268665,0.9305611737807232,safe,0.12,0.135,0.135,0.135
1755016240,3,0.2,68.2,57.74412964839166,0.8466881180116079,safe,0.12,0.135,0.135,0.135
1755016241,3,0.2,2750.0,2570.942409592258,0.9348881489426396,safe,0.12,0.135,0.135,0.135
1755016242,3,0.2,495.0,480.8759869716069,0.9714666403466804,safe,0.12,0.135,0.135,0.135
1755016243,3,0.2,2248.4,2173.489464329634,0.96668273631455,safe,0.12,0.135,0.135,0.135
1755016244,3,0.2,448.8,441.4776149019308,0.9836845251825552,safe,0.12,0.135,0.135,0.135
1755016245,3,0.2,466.4,448.3800974204023,0.9613638452409996,safe,0.12,0.135,0.135,0.135
1755016246,3,0.2,17.6,15.672293414234616,0.8904712167178759,safe,0.12,0.135,0.135,0.135
1755016247,3,0.2,660.0,587.7995175152864,0.8906053295686158,safe,0.12,0.135,0.135,0.135
1755016248,3,0.2,446.6,430.55893756973336,0.9640818127401104,safe,0.12,0.135,0.135,0.135
1755016249,3,0.2,50.6,47.21490069395436,0.9331008042283472,safe,0.12,0.135,0.135,0.135
1755016250,3,0.2,2213.2,2196.202421739697,0.992319908611828,safe,0.12,0.135,0.135,0.135
1755016251,3,0.2,176.0,164.00823331073298,0.931864961992801,safe,0.12,0.135,0.135,0.135
1755016252,3,0.2,2644.4,2572.4048845131765,0.9727744987570628,safe,0.12,0.135,0.135,0.135
1755016253,3,0.2,2464.0,2385.202351786498,0.9680204349782866,safe,0.12,0.135,0.135,0.135
1755016254,3,0.2,552.2,534.0000980378696,0.9670411047407996,safe,0.12,0.135,0.135,0.135
1755016255,3,0.2,136.39999999999998,131.43814784195274,0.9636227847650496,safe,0.12,0.135,0.135,0.135
1755016256,3,0.2,0.0,84.04674307578512,,,0.12,0.135,0.135,0.135
1755016257,3,0.2,207.69763918245087,207.00885393830688,0.996683711731846,safe,0.12,0.135,0.135,0.135
