seeds,num_tasks,per_jitter,final_e2e_max,letG2023,R,exceed,false_percentage
1756824703,5,0,740,670,0.9054054054054054,safe,0.044
1756824704,5,0,202,166,0.8217821782178217,safe,0.044
1756824705,5,0,440,380,0.8636363636363636,safe,0.044
1756824706,5,0,50,46,0.92,safe,0.044
1756824707,5,0,2542,2281,0.8973249409913454,safe,0.044
1756824708,5,0,4104,3058,0.7451267056530214,safe,0.044
1756824709,5,0,690,545,0.7898550724637681,safe,0.044
1756823710,8,0,0,762,,,0.117
1756823711,8,0,290,245,0.8448275862068966,safe,0.117
1756823712,8,0,3176,3100,0.9760705289672544,safe,0.117
1756823713,8,0,2548,2274,0.8924646781789639,safe,0.117
1756823714,8,0,434,328,0.7557603686635944,safe,0.117
1756823715,8,0,2338,2170,0.9281437125748503,safe,0.117
1756823716,8,0,2566,2333,0.9091971940763834,safe,0.117
1756823717,8,0,2312,2156,0.9325259515570934,safe,0.117
1756823718,8,0,214,167,0.780373831775701,safe,0.117
1756823719,8,0,2872,2456,0.8551532033426184,safe,0.117
1756823720,8,0,4052,3526,0.870187561697927,safe,0.117
1756823721,8,0,0,2124,,,0.117
1756823722,8,0,0,196,,,0.117
1756823723,8,0,2494,2247,0.900962309542903,safe,0.117
1756823724,8,0,2786,2403,0.8625269203158651,safe,0.117
1756823725,8,0,2434,2248,0.923582580115037,safe,0.117
1756823726,8,0,846,673,0.7955082742316785,safe,0.117
1756823727,8,0,5120,4132,0.80703125,safe,0.117
1756823728,8,0,4544,3402,0.7486795774647887,safe,0.117
1756823729,8,0,724,563,0.7776243093922652,safe,0.117
1756823730,8,0,0,380,,,0.117
1756823731,8,0,1140,775,0.6798245614035088,safe,0.117
1756823732,8,0,464,364,0.7844827586206896,safe,0.117
1756823733,8,0,2594,2328,0.89745566692367,safe,0.117
1756823734,8,0,316,279,0.8829113924050633,safe,0.117
1756823735,8,0,968,711,0.734504132231405,safe,0.117
1756823736,8,0,370,295,0.7972972972972973,safe,0.117
1756823737,8,0,2454,2232,0.9095354523227384,safe,0.117
1756823738,8,0,6210,4125,0.6642512077294686,safe,0.117
1756823739,8,0,3444,2722,0.7903600464576074,safe,0.117
1756823740,8,0,2668,2334,0.8748125937031485,safe,0.117
1756823741,8,0,4166,3113,0.7472395583293326,safe,0.117
1756823742,8,0,0,2612,,,0.117
1756823743,8,0,758,590,0.7783641160949868,safe,0.117
1756823744,8,0,2286,2143,0.9374453193350831,safe,0.117
1756823745,8,0,260,192,0.7384615384615385,safe,0.117
1756823746,8,0,906,713,0.7869757174392936,safe,0.117
1756823747,8,0,576,489,0.8489583333333334,safe,0.117
1756823748,8,0,2672,2336,0.874251497005988,safe,0.117
1756823749,8,0,4442,3321,0.7476361999099504,safe,0.117
1756823750,8,0,0,403,,,0.117
1756823751,8,0,722,566,0.7839335180055401,safe,0.117
1756823752,8,0,5000,4440,0.888,safe,0.117
1756823753,8,0,2070,2035,0.9830917874396136,safe,0.117
1756823754,8,0,2630,2325,0.8840304182509505,safe,0.117
1756823755,8,0,4220,3610,0.8554502369668247,safe,0.117
1756823756,8,0,544,472,0.8676470588235294,safe,0.117
1756823757,8,0,4402,3421,0.7771467514766015,safe,0.117
1756823758,8,0,428,324,0.7570093457943925,safe,0.117
1756823759,8,0,6052,5027,0.8306345009914078,safe,0.117
1756823760,8,0,0,730,,,0.117
1756823761,8,0,4210,3167,0.7522565320665083,safe,0.117
1756823762,8,0,2638,2320,0.8794541319181198,safe,0.117
1756823763,8,0,0,762,,,0.117
1756823764,8,0,0,717,,,0.117
1756823765,8,0,0,50,,,0.117
1756823766,8,0,2842,2433,0.8560872624912034,safe,0.117
1756823767,8,0,0,622,,,0.117
1756823768,8,0,2684,2342,0.8725782414307004,safe,0.117
1756823769,8,0,4000,3212,0.803,safe,0.117
1756823770,8,0,0,652,,,0.117
1756823771,8,0,740,571,0.7716216216216216,safe,0.117
1756823772,8,0,834,628,0.7529976019184652,safe,0.117
1756823773,8,0,2856,2429,0.8504901960784313,safe,0.117
1756823774,8,0,2358,2190,0.9287531806615776,safe,0.117
1756823775,8,0,2554,2278,0.8919342208300705,safe,0.117
1756823776,8,0,3446,3223,0.9352872896111434,safe,0.117
1756823777,8,0,4282,3251,0.7592246613731901,safe,0.117
1756823778,8,0,3410,2730,0.8005865102639296,safe,0.117
1756823779,8,0,2916,2459,0.843278463648834,safe,0.117
1756823780,8,0,690,645,0.9347826086956522,safe,0.117
1756823781,8,0,3290,2645,0.8039513677811551,safe,0.117
1756823782,8,0,3046,2523,0.8282994090610637,safe,0.117
1756823783,8,0,2162,2092,0.967622571692877,safe,0.117
1756823784,8,0,4234,3418,0.8072744449692961,safe,0.117
1756823785,8,0,4522,3316,0.7333038478549314,safe,0.117
1756823786,8,0,1300,926,0.7123076923076923,safe,0.117
1756823787,8,0,4000,3344,0.836,safe,0.117
1756823788,8,0,664,463,0.697289156626506,safe,0.117
1756823789,8,0,838,620,0.7398568019093079,safe,0.117
1756823790,8,0,840,721,0.8583333333333333,safe,0.117
1756823791,8,0,2540,2271,0.8940944881889764,safe,0.117
1756823792,8,0,913,664,0.7272727272727273,safe,0.117
1756823793,8,0,4000,3245,0.81125,safe,0.117
1756823794,8,0,2374,2198,0.9258635214827295,safe,0.117
1756823795,8,0,1040,905,0.8701923076923077,safe,0.117
1756823796,8,0,2318,2160,0.9318377911993098,safe,0.117
1756823797,8,0,734,567,0.7724795640326976,safe,0.117
1756823798,8,0,2528,2264,0.8955696202531646,safe,0.117
1756823799,8,0,350,292,0.8342857142857143,safe,0.117
1756823800,8,0,6400,4355,0.68046875,safe,0.117
1756823801,8,0,2404,2224,0.9251247920133111,safe,0.117
1756823802,8,0,2376,2199,0.9255050505050505,safe,0.117
1756823803,8,0,0,725,,,0.117
1756823804,8,0,2442,2222,0.9099099099099099,safe,0.117
1756823805,8,0,3510,2856,0.8136752136752137,safe,0.117
1756823806,8,0,0,619,,,0.117
1756823807,8,0,0,652,,,0.117
1756823808,8,0,2560,2291,0.894921875,safe,0.117
1756823809,8,0,0,756,,,0.117
1756823810,8,0,3530,3265,0.9249291784702549,safe,0.117
1756823811,8,0,782,601,0.768542199488491,safe,0.117
1756823812,8,0,4160,3101,0.7454326923076923,safe,0.117
1756823813,8,0,2848,2424,0.851123595505618,safe,0.117
1756823814,8,0,926,763,0.8239740820734341,safe,0.117
1756823815,8,0,2284,2142,0.9378283712784589,safe,0.117
1756823816,8,0,370,295,0.7972972972972973,safe,0.117
1756823817,8,0,4024,3040,0.7554671968190855,safe,0.117
1756823818,8,0,782,601,0.768542199488491,safe,0.117
1756823819,8,0,1064,754,0.7086466165413534,safe,0.117
1756823820,8,0,4300,3326,0.7734883720930232,safe,0.117
1756823821,8,0,640,505,0.7890625,safe,0.117
1756823822,8,0,2304,2152,0.9340277777777778,safe,0.117
1756823823,8,0,908,670,0.737885462555066,safe,0.117
1756823824,8,0,578,500,0.8650519031141869,safe,0.117
1756823825,8,0,2568,2294,0.8933021806853583,safe,0.117
1756823826,8,0,3048,2524,0.8280839895013123,safe,0.117
1756823827,8,0,1124,912,0.8113879003558719,safe,0.117
1756823828,8,0,4554,3308,0.7263943785682916,safe,0.117
1756823829,8,0,4444,3332,0.7497749774977498,safe,0.117
1756823830,8,0,3350,2685,0.8014925373134328,safe,0.117
1756823831,8,0,3046,2523,0.8282994090610637,safe,0.117
1756823832,8,0,0,1056,,,0.117
1756823833,8,0,3260,2730,0.8374233128834356,safe,0.117
1756823834,8,0,980,710,0.7244897959183674,safe,0.117
1756823835,8,0,0,917,,,0.117
1756823836,8,0,3466,3233,0.9327755337564916,safe,0.117
1756823837,8,0,0,801,,,0.117
1756823838,8,0,0,420,,,0.117
1756823839,8,0,0,472,,,0.117
1756823840,8,0,830,615,0.7409638554216867,safe,0.117
1756823841,8,0,1312,961,0.7324695121951219,safe,0.117
1756823842,8,0,6034,4024,0.6668876367252238,safe,0.117
1756823843,8,0,1180,810,0.6864406779661016,safe,0.117
1756823844,8,0,2664,2332,0.8753753753753754,safe,0.117
1756823845,8,0,680,541,0.7955882352941176,safe,0.117
1756823846,8,0,4014,3268,0.8141504733432985,safe,0.117
1756823847,8,0,4522,3293,0.7282176028306059,safe,0.117
1756823848,8,0,0,428,,,0.117
1756823849,8,0,950,725,0.7631578947368421,safe,0.117
1756823850,8,0,180,151,0.8388888888888889,safe,0.117
1756823851,8,0,0,626,,,0.117
1756823852,8,0,2810,2430,0.8647686832740213,safe,0.117
1756823853,8,0,704,552,0.7840909090909091,safe,0.117
1756823854,8,0,870,665,0.764367816091954,safe,0.117
1756823855,8,0,2566,2293,0.8936087295401403,safe,0.117
1756823856,8,0,0,224,,,0.117
1756823857,8,0,1044,748,0.7164750957854407,safe,0.117
1756823858,8,0,2248,2124,0.9448398576512456,safe,0.117
1756823859,8,0,260,195,0.75,safe,0.117
1756823860,8,0,208,164,0.7884615384615384,safe,0.117
1756823861,8,0,0,391,,,0.117
1756823862,8,0,2130,2066,0.9699530516431925,safe,0.117
1756823863,8,0,665,533,0.8015037593984963,safe,0.117
1756823864,8,0,4000,3263,0.81575,safe,0.117
1756823865,8,0,2702,2351,0.8700962250185048,safe,0.117
1756823866,8,0,1226,915,0.7463295269168027,safe,0.117
1756823867,8,0,2556,2288,0.8951486697965572,safe,0.117
1756823868,8,0,3954,3488,0.8821446636317652,safe,0.117
1756823869,8,0,776,599,0.7719072164948454,safe,0.117
1756823870,8,0,4448,3230,0.7261690647482014,safe,0.117
1756823871,8,0,1106,769,0.6952983725135624,safe,0.117
1756823872,8,0,340,271,0.7970588235294118,safe,0.117
1756823873,8,0,936,671,0.7168803418803419,safe,0.117
1756823874,8,0,990,705,0.7121212121212122,safe,0.117
1756823875,8,0,2660,2332,0.8766917293233083,safe,0.117
1756823876,8,0,3494,3247,0.9293073840870063,safe,0.117
1756823877,8,0,4600,3413,0.7419565217391304,safe,0.117
1756823878,8,0,2582,2301,0.8911696359411309,safe,0.117
1756823879,8,0,4056,3033,0.7477810650887574,safe,0.117
1756823880,8,0,4742,3481,0.7340784479122733,safe,0.117
1756823881,8,0,354,332,0.9378531073446328,safe,0.117
1756823882,8,0,0,50,,,0.117
1756823883,8,0,2298,2150,0.9355961705831157,safe,0.117
1756823884,8,0,3102,2551,0.8223726627981948,safe,0.117
1756823885,8,0,4300,3207,0.7458139534883721,safe,0.117
1756823886,8,0,2328,2164,0.929553264604811,safe,0.117
1756823887,8,0,2244,2132,0.9500891265597148,safe,0.117
1756823888,8,0,2288,2144,0.9370629370629371,safe,0.117
1756823889,8,0,4502,3261,0.7243447356730343,safe,0.117
1756823890,8,0,644,532,0.8260869565217391,safe,0.117
1756823891,8,0,420,363,0.8642857142857143,safe,0.117
1756823892,8,0,600,496,0.8266666666666667,safe,0.117
1756823893,8,0,3004,2522,0.8395472703062583,safe,0.117
1756823894,8,0,534,470,0.8801498127340824,safe,0.117
1756823895,8,0,5022,3512,0.6993229788928713,safe,0.117
1756823896,8,0,5222,4117,0.7883952508617388,safe,0.117
1756823897,8,0,2550,2275,0.8921568627450981,safe,0.117
1756823898,8,0,2388,2205,0.9233668341708543,safe,0.117
1756823899,8,0,3106,2703,0.8702511268512556,safe,0.117
1756823900,8,0,6300,4203,0.6671428571428571,safe,0.117
1756823901,8,0,0,833,,,0.117
1756823902,8,0,2774,2398,0.8644556596971882,safe,0.117
1756823903,8,0,2610,2305,0.8831417624521073,safe,0.117
1756823904,8,0,722,523,0.724376731301939,safe,0.117
1756823905,8,0,740,571,0.7716216216216216,safe,0.117
1756823906,8,0,2594,2308,0.889745566692367,safe,0.117
1756823907,8,0,708,554,0.7824858757062146,safe,0.117
1756823908,8,0,5410,4305,0.7957486136783734,safe,0.117
1756823909,8,0,227,176,0.775330396475771,safe,0.117
1756823910,8,0,2830,2615,0.9240282685512368,safe,0.117
1756823911,8,0,2138,2074,0.9700654817586529,safe,0.117
1756823912,8,0,2758,2390,0.8665699782451052,safe,0.117
1756823913,8,0,3184,2702,0.8486180904522613,safe,0.117
1756823914,8,0,2960,2480,0.8378378378378378,safe,0.117
1756823915,8,0,626,533,0.8514376996805112,safe,0.117
1756823916,8,0,924,662,0.7164502164502164,safe,0.117
1756823917,8,0,700,538,0.7685714285714286,safe,0.117
1756823918,8,0,3446,3223,0.9352872896111434,safe,0.117
1756823919,8,0,3340,2670,0.7994011976047904,safe,0.117
1756823920,8,0,3030,2615,0.863036303630363,safe,0.117
1756823921,8,0,948,704,0.7426160337552743,safe,0.117
1756823922,8,0,0,480,,,0.117
1756823923,8,0,2152,2086,0.9693308550185874,safe,0.117
1756823924,8,0,2928,2464,0.8415300546448088,safe,0.117
1756823925,8,0,824,748,0.9077669902912622,safe,0.117
1756823926,8,0,0,263,,,0.117
1756823927,8,0,2474,2238,0.904607922392886,safe,0.117
1756823928,8,0,527,466,0.8842504743833017,safe,0.117
1756823929,8,0,550,449,0.8163636363636364,safe,0.117
1756823930,8,0,2984,2502,0.8384718498659517,safe,0.117
1756823931,8,0,4514,3468,0.768276473194506,safe,0.117
1756823932,8,0,2874,2438,0.848295059151009,safe,0.117
1756823933,8,0,8400,5420,0.6452380952380953,safe,0.117
1756823934,8,0,0,821,,,0.117
1756823935,8,0,366,283,0.773224043715847,safe,0.117
1756823936,8,0,4128,3164,0.7664728682170543,safe,0.117
1756823937,8,0,4022,3221,0.8008453505718548,safe,0.117
1756823938,8,0,2602,2311,0.888162951575711,safe,0.117
1756823939,8,0,4172,3099,0.7428092042186002,safe,0.117
1756823940,8,0,322,272,0.84472049689441,safe,0.117
1756823941,8,0,806,713,0.8846153846153846,safe,0.117
1756823942,8,0,620,450,0.7258064516129032,safe,0.117
1756823943,8,0,2662,2331,0.8756574004507889,safe,0.117
1756823944,8,0,2900,2450,0.8448275862068966,safe,0.117
1756823945,8,0,2560,2280,0.890625,safe,0.117
1756823946,8,0,6500,4380,0.6738461538461539,safe,0.117
1756823947,8,0,2832,2416,0.8531073446327684,safe,0.117
1756823948,8,0,2644,2382,0.9009077155824509,safe,0.117
1756823949,8,0,0,653,,,0.117
1756823950,8,0,4312,3359,0.7789888682745826,safe,0.117
1756823951,8,0,398,310,0.7788944723618091,safe,0.117
1756823952,8,0,6510,5256,0.8073732718894009,safe,0.117
1756823953,8,0,0,2462,,,0.117
1756823954,8,0,4600,3441,0.7480434782608696,safe,0.117
1756823955,8,0,3872,3436,0.887396694214876,safe,0.117
1756823956,8,0,2074,2037,0.9821600771456124,safe,0.117
1756823957,8,0,1430,1038,0.7258741258741259,safe,0.117
1756823958,8,0,378,300,0.7936507936507936,safe,0.117
1756823959,8,0,2476,2238,0.9038772213247173,safe,0.117
1756823960,8,0,120,110,0.9166666666666666,safe,0.117
1756823961,8,0,3404,3212,0.9435957696827262,safe,0.117
1756823962,8,0,4146,3285,0.7923299565846599,safe,0.117
1756823963,8,0,0,836,,,0.117
1756823964,8,0,874,647,0.7402745995423341,safe,0.117
1756823965,8,0,2946,2473,0.8394433129667346,safe,0.117
1756823966,8,0,366,293,0.8005464480874317,safe,0.117
1756823967,8,0,2286,2143,0.9374453193350831,safe,0.117
1756823968,8,0,380,301,0.7921052631578948,safe,0.117
1756823969,8,0,514,369,0.7178988326848249,safe,0.117
1756823970,8,0,2818,2410,0.8552164655784245,safe,0.117
1756823971,8,0,4520,3300,0.7300884955752213,safe,0.117
1756823972,8,0,3314,2658,0.8020519010259505,safe,0.117
1756823973,8,0,3042,2521,0.8287310979618672,safe,0.117
1756823974,8,0,0,640,,,0.117
1756823975,8,0,2724,2364,0.8678414096916299,safe,0.117
1756823976,8,0,0,691,,,0.117
1756823977,8,0,486,413,0.8497942386831275,safe,0.117
1756823978,8,0,3284,2642,0.8045066991473813,safe,0.117
1756823979,8,0,2460,2231,0.906910569105691,safe,0.117
1756823980,8,0,2566,2293,0.8936087295401403,safe,0.117
1756823981,8,0,4408,3225,0.7316243194192378,safe,0.117
1756823982,8,0,2228,2124,0.9533213644524237,safe,0.117
1756823983,8,0,2424,2232,0.9207920792079208,safe,0.117
1756823984,8,0,3280,2640,0.8048780487804879,safe,0.117
1756823985,8,0,0,708,,,0.117
1756823986,8,0,590,505,0.8559322033898306,safe,0.117
1756823987,8,0,4254,3327,0.7820874471086037,safe,0.117
1756823988,8,0,3204,2602,0.8121098626716604,safe,0.117
1756823989,8,0,0,856,,,0.117
1756823990,8,0,0,3556,,,0.117
1756823991,8,0,3512,3256,0.9271070615034168,safe,0.117
1756823992,8,0,2292,2146,0.9363001745200699,safe,0.117
1756823993,8,0,244,182,0.7459016393442623,safe,0.117
1756823994,8,0,446,333,0.7466367713004485,safe,0.117
1756823995,8,0,2626,2313,0.8808073115003808,safe,0.117
1756823996,8,0,2320,2160,0.9310344827586207,safe,0.117
1756823997,8,0,2530,2285,0.9031620553359684,safe,0.117
1756823998,8,0,1310,1110,0.8473282442748091,safe,0.117
1756823999,8,0,270,235,0.8703703703703703,safe,0.117
1756824000,8,0,2670,2335,0.8745318352059925,safe,0.117
1756824001,8,0,4010,3219,0.8027431421446384,safe,0.117
1756824002,8,0,1140,931,0.8166666666666667,safe,0.117
1756824003,8,0,3540,2780,0.7853107344632768,safe,0.117
1756824004,8,0,702,552,0.7863247863247863,safe,0.117
1756824005,8,0,0,804,,,0.117
1756824006,8,0,2818,2410,0.8552164655784245,safe,0.117
1756824007,8,0,3230,2615,0.8095975232198143,safe,0.117
1756824008,8,0,2960,2480,0.8378378378378378,safe,0.117
1756824009,8,0,928,714,0.7693965517241379,safe,0.117
1756824010,8,0,0,180,,,0.117
1756824011,8,0,0,795,,,0.117
1756824012,8,0,4054,3036,0.7488899851998027,safe,0.117
1756824013,8,0,322,276,0.8571428571428571,safe,0.117
1756824014,8,0,4402,3391,0.7703316674238982,safe,0.117
1756824015,8,0,4130,3071,0.7435835351089588,safe,0.117
1756824016,8,0,2940,2475,0.8418367346938775,safe,0.117
1756824017,8,0,2292,2146,0.9363001745200699,safe,0.117
1756824018,8,0,2330,2165,0.9291845493562232,safe,0.117
1756824019,8,0,550,481,0.8745454545454545,safe,0.117
1756824020,8,0,5900,4600,0.7796610169491526,safe,0.117
1756824021,8,0,840,645,0.7678571428571429,safe,0.117
1756824022,8,0,4162,3391,0.8147525228255647,safe,0.117
1756824023,8,0,100,76,0.76,safe,0.117
1756824024,8,0,714,558,0.7815126050420168,safe,0.117
1756824025,8,0,4172,3106,0.7444870565675935,safe,0.117
1756824026,8,0,2310,2155,0.9329004329004329,safe,0.117
1756824027,8,0,3002,2629,0.8757495003331113,safe,0.117
1756824028,8,0,369,288,0.7804878048780488,safe,0.117
1756824029,8,0,0,384,,,0.117
1756824030,8,0,2330,2203,0.9454935622317596,safe,0.117
1756824031,8,0,2468,2234,0.9051863857374393,safe,0.117
1756824032,8,0,0,166,,,0.117
1756824033,8,0,5116,4061,0.7937842064112588,safe,0.117
1756824034,8,0,1020,724,0.7098039215686275,safe,0.117
1756824035,8,0,3108,2654,0.853925353925354,safe,0.117
1756824036,8,0,2486,2243,0.9022526146419951,safe,0.117
1756824037,8,0,476,439,0.9222689075630253,safe,0.117
1756824038,8,0,540,471,0.8722222222222222,safe,0.117
1756824039,8,0,3446,2724,0.7904817179338364,safe,0.117
1756824040,8,0,4464,3240,0.7258064516129032,safe,0.117
1756824041,8,0,4144,3224,0.777992277992278,safe,0.117
1756824042,8,0,742,571,0.7695417789757413,safe,0.117
1756824043,8,0,552,476,0.8623188405797102,safe,0.117
1756824044,8,0,2246,2129,0.9479073909171861,safe,0.117
1756824045,8,0,756,588,0.7777777777777778,safe,0.117
1756824046,8,0,794,658,0.8287153652392947,safe,0.117
1756824047,8,0,4042,3143,0.7775853537852548,safe,0.117
1756824048,8,0,2692,2346,0.8714710252600297,safe,0.117
1756824049,8,0,656,584,0.8902439024390244,safe,0.117
1756824050,8,0,2944,2472,0.8396739130434783,safe,0.117
1756824051,8,0,2772,2396,0.8643578643578643,safe,0.117
1756824052,8,0,292,252,0.863013698630137,safe,0.117
1756824053,8,0,366,294,0.8032786885245902,safe,0.117
1756824054,8,0,2568,2294,0.8933021806853583,safe,0.117
1756824055,8,0,3920,3460,0.8826530612244898,safe,0.117
1756824056,8,0,3732,3366,0.9019292604501608,safe,0.117
1756824057,8,0,686,543,0.7915451895043731,safe,0.117
1756824058,8,0,2706,2353,0.8695491500369549,safe,0.117
1756824059,8,0,814,618,0.7592137592137592,safe,0.117
1756824060,8,0,2874,2438,0.848295059151009,safe,0.117
1756824061,8,0,4642,3333,0.7180094786729858,safe,0.117
1756824062,8,0,0,900,,,0.117
1756824063,8,0,3024,2512,0.8306878306878307,safe,0.117
1756824064,8,0,2340,2210,0.9444444444444444,safe,0.117
1756824065,8,0,2910,2455,0.8436426116838488,safe,0.117
1756824066,8,0,1140,780,0.6842105263157895,safe,0.117
1756824067,8,0,4018,3210,0.7989049278247885,safe,0.117
1756824068,8,0,890,655,0.7359550561797753,safe,0.117
1756824069,8,0,358,280,0.7821229050279329,safe,0.117
1756824070,8,0,1400,1033,0.7378571428571429,safe,0.117
1756824071,8,0,494,352,0.7125506072874493,safe,0.117
1756824072,8,0,380,311,0.8184210526315789,safe,0.117
1756824073,8,0,858,631,0.7354312354312355,safe,0.117
1756824074,8,0,366,333,0.9098360655737705,safe,0.117
1756824075,8,0,0,459,,,0.117
1756824076,8,0,2266,2134,0.941747572815534,safe,0.117
1756824077,8,0,2240,2121,0.946875,safe,0.117
1756824078,8,0,4146,3094,0.7462614568258562,safe,0.117
1756824079,8,0,680,541,0.7955882352941176,safe,0.117
1756824080,8,0,3030,2515,0.83003300330033,safe,0.117
1756824081,8,0,4266,3134,0.7346460384435068,safe,0.117
1756824082,8,0,3104,2552,0.8221649484536082,safe,0.117
1756824083,8,0,0,775,,,0.117
1756824084,8,0,3164,2592,0.8192161820480405,safe,0.117
1756824085,8,0,868,694,0.7995391705069125,safe,0.117
1756824086,8,0,2372,2186,0.9215851602023609,safe,0.117
1756824087,8,0,788,604,0.766497461928934,safe,0.117
1756824088,8,0,3300,2800,0.8484848484848485,safe,0.117
1756824089,8,0,0,2128,,,0.117
1756824090,8,0,0,2066,,,0.117
1756824091,8,0,5400,4271,0.7909259259259259,safe,0.117
1756824092,8,0,3380,2700,0.7988165680473372,safe,0.117
1756824093,8,0,4910,4455,0.9073319755600815,safe,0.117
1756824094,8,0,4222,3711,0.8789673140691615,safe,0.117
1756824095,8,0,0,430,,,0.117
1756824096,8,0,2910,2455,0.8436426116838488,safe,0.117
1756824097,8,0,4060,3046,0.7502463054187192,safe,0.117
1756824098,8,0,2456,2228,0.9071661237785016,safe,0.117
1756824099,8,0,6080,4160,0.6842105263157895,safe,0.117
1756824100,8,0,2692,2346,0.8714710252600297,safe,0.117
1756824101,8,0,4306,3155,0.7326985601486298,safe,0.117
1756824102,8,0,550,380,0.6909090909090909,safe,0.117
1756824103,8,0,2412,2216,0.9187396351575456,safe,0.117
1756824104,8,0,564,394,0.6985815602836879,safe,0.117
1756824105,8,0,0,326,,,0.117
1756824106,8,0,3148,2584,0.820838627700127,safe,0.117
1756824107,8,0,0,950,,,0.117
1756824108,8,0,5400,4280,0.7925925925925926,safe,0.117
1756824109,8,0,874,638,0.7299771167048055,safe,0.117
1756824110,8,0,2232,2126,0.9525089605734767,safe,0.117
1756824111,8,0,2754,2387,0.8667392883079158,safe,0.117
1756824112,8,0,2664,2332,0.8753753753753754,safe,0.117
1756824113,8,0,496,453,0.9133064516129032,safe,0.117
1756824114,8,0,375,308,0.8213333333333334,safe,0.117
1756824115,8,0,4260,3200,0.7511737089201878,safe,0.117
1756824116,8,0,3286,3143,0.9564820450395618,safe,0.117
1756824117,8,0,2050,2025,0.9878048780487805,safe,0.117
1756824118,8,0,0,625,,,0.117
1756824119,8,0,2332,2166,0.9288164665523156,safe,0.117
1756824120,8,0,0,815,,,0.117
1756824121,8,0,642,522,0.8130841121495327,safe,0.117
1756824122,8,0,2924,2462,0.8419972640218878,safe,0.117
1756824123,8,0,2458,2230,0.9072416598860863,safe,0.117
1756824124,8,0,2864,2432,0.8491620111731844,safe,0.117
1756824125,8,0,3242,2621,0.8084515731030228,safe,0.117
1756824126,8,0,4812,4406,0.9156275976724855,safe,0.117
1756824127,8,0,2055,2028,0.9868613138686131,safe,0.117
1756824128,8,0,692,546,0.7890173410404624,safe,0.117
1756824129,8,0,894,682,0.7628635346756152,safe,0.117
1756824130,8,0,530,425,0.8018867924528302,safe,0.117
1756824131,8,0,3880,3450,0.8891752577319587,safe,0.117
1756824132,8,0,1404,1153,0.8212250712250713,safe,0.117
1756824133,8,0,4416,3219,0.7289402173913043,safe,0.117
1756824134,8,0,250,231,0.924,safe,0.117
1756824135,8,0,2942,2491,0.8467029231815092,safe,0.117
1756824136,8,0,278,244,0.8776978417266187,safe,0.117
1756824137,8,0,6440,4428,0.6875776397515528,safe,0.117
1756824138,8,0,4524,3368,0.74447391688771,safe,0.117
1756824139,8,0,760,591,0.7776315789473685,safe,0.117
1756824140,8,0,1180,1010,0.8559322033898306,safe,0.117
1756824141,8,0,0,809,,,0.117
1756824142,8,0,2640,2370,0.8977272727272727,safe,0.117
1756824143,8,0,5040,4332,0.8595238095238096,safe,0.117
1756824144,8,0,260,225,0.8653846153846154,safe,0.117
1756824145,8,0,660,535,0.8106060606060606,safe,0.117
1756824146,8,0,2750,2375,0.8636363636363636,safe,0.117
1756824147,8,0,4054,3228,0.796250616674889,safe,0.117
1756824148,8,0,2638,2320,0.8794541319181198,safe,0.117
1756824149,8,0,2270,2135,0.9405286343612335,safe,0.117
1756824150,8,0,136,119,0.875,safe,0.117
1756824151,8,0,1108,886,0.7996389891696751,safe,0.117
1756824152,8,0,416,408,0.9807692307692307,safe,0.117
1756824153,8,0,0,1035,,,0.117
1756824154,8,0,2827,2516,0.8899893880438627,safe,0.117
1756824155,8,0,892,671,0.7522421524663677,safe,0.117
1756824156,8,0,2606,2313,0.887567152724482,safe,0.117
1756824157,8,0,2292,2146,0.9363001745200699,safe,0.117
1756824158,8,0,2703,2357,0.8719940806511284,safe,0.117
1756824159,8,0,6040,5090,0.8427152317880795,safe,0.117
1756824160,8,0,1034,837,0.809477756286267,safe,0.117
1756824161,8,0,0,88,,,0.117
1756824162,8,0,5460,4241,0.7767399267399268,safe,0.117
1756824163,8,0,4420,3222,0.7289592760180995,safe,0.117
1756824164,8,0,3204,2602,0.8121098626716604,safe,0.117
1756824165,8,0,2594,2308,0.889745566692367,safe,0.117
1756824166,8,0,242,174,0.71900826446281,safe,0.117
1756824167,8,0,622,472,0.7588424437299035,safe,0.117
1756824168,8,0,690,545,0.7898550724637681,safe,0.117
1756824169,8,0,0,792,,,0.117
1756824170,8,0,4822,3431,0.7115304852758192,safe,0.117
1756824171,8,0,3566,3303,0.9262478968031408,safe,0.117
1756824172,8,0,5000,4064,0.8128,safe,0.117
1756824173,8,0,704,552,0.7840909090909091,safe,0.117
1756824174,8,0,2270,2135,0.9405286343612335,safe,0.117
1756824175,8,0,4042,3293,0.8146956952003959,safe,0.117
1756824176,8,0,2642,2321,0.8785011355034065,safe,0.117
1756824177,8,0,3014,2507,0.83178500331785,safe,0.117
1756824178,8,0,2810,2490,0.8861209964412812,safe,0.117
1756824179,8,0,2750,2385,0.8672727272727273,safe,0.117
1756824180,8,0,888,644,0.7252252252252253,safe,0.117
1756824181,8,0,2844,2422,0.8516174402250352,safe,0.117
1756824182,8,0,1350,990,0.7333333333333333,safe,0.117
1756824183,8,0,3104,2552,0.8221649484536082,safe,0.117
1756824184,8,0,2838,2420,0.8527131782945736,safe,0.117
1756824185,8,0,2728,2464,0.9032258064516129,safe,0.117
1756824186,8,0,0,1000,,,0.117
1756824187,8,0,2734,2368,0.8661302121433797,safe,0.117
