seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,davare_e2e,duerr_e2e,r_davare,r_duerr
1755016040,8,0.2,2477.2,2394.9569785433123,0.9668000074855936,safe,0.6,2477.2,2477.2,1.0,1.0
1755016041,8,0.2,0,510.8065156087887,,,0.6,585.2,585.2,0.9999999999999999,0.9999999999999999
1755016042,8,0.2,2483.6672985026125,2352.115688220202,0.9470333202994934,safe,0.6,2490.4,2490.4,1.0027107904111983,1.0027107904111983
1755016043,8,0.2,0,359.1454656219212,,,0.6,415.8,415.8,1.0,1.0
1755016044,8,0.2,4330.302084340761,4160.955571132161,0.960892679099458,safe,0.6,4763.0,4763.0,1.0999232633732323,1.0999232633732323
1755016045,8,0.2,0,4076.6454562319122,,,0.6,5313.0,5313.0,1.2344100089852152,1.2344100089852152
1755016046,8,0.2,3091.0,2724.720370526017,0.8815012521921763,safe,0.6,3091.0,3091.0,1.0,1.0
1755016037,8,0.3,0,904.5244218956796,,,0.7,1196.0,1196.0,1.0,1.0
1755016038,8,0.3,0,2523.796564956153,,,0.7,2739.3,2739.3,1.0000000000000002,1.0000000000000002
1755016039,8,0.3,0,2399.549174724267,,,0.7,2525.4,2525.4,0.9999999999999998,0.9999999999999998
1755016040,8,0.3,2589.8,2509.480894397595,0.9689863674405725,safe,0.7,2589.8,2589.8,1.0,1.0
1755016041,8,0.3,0,520.6372872480933,,,0.7,611.8,611.8,0.9999999999999999,0.9999999999999999
1755016042,8,0.3,2595.8672985026124,2466.71043573418,0.9502451982645898,safe,0.7,2603.6,2603.6,1.0029788508456685,1.0029788508456685
1755016043,8,0.3,0,366.3204646435588,,,0.7,434.7,434.7,1.0,1.0
1755016044,8,0.3,0,4272.010974336118,,,0.7,4979.5,4979.5,1.0999232633732323,1.0999232633732323
1755016045,8,0.3,0,5069.3380042616045,,,0.7,5554.5,5554.5,1.2344100089852152,1.2344100089852152
1755016046,8,0.3,3231.5,2913.819534686615,0.9016925683696781,safe,0.7,3231.5,3231.5,1.0,1.0
1755016037,8,0.4,0,1012.113602234007,,,0.7,1248.0,1248.0,1.0,1.0
1755016038,8,0.4,0,2653.466542553382,,,0.7,2858.4,2858.4,1.0000000000000002,1.0000000000000002
1755016039,8,0.4,0,2499.0457365683897,,,0.7,2635.2000000000003,2635.2000000000003,0.9999999999999998,0.9999999999999998
1755016040,8,0.4,2702.3999999999996,2612.660640972317,0.9667927179441672,safe,0.7,2702.4000000000005,2702.4000000000005,1.0000000000000004,1.0000000000000004
1755016041,8,0.4,0,545.7866005977066,,,0.7,638.4,638.4,0.9999999999999999,0.9999999999999999
1755016042,8,0.4,2708.067298502612,2553.7547754986676,0.9430174711354959,safe,0.7,2716.8,2716.8,1.0032246988478524,1.0032246988478524
1755016043,8,0.4,0,380.0758347822066,,,0.7,453.6,453.6,1.0,1.0
1755016044,8,0.4,0,4355.071669616805,,,0.7,5196.0,5196.0,1.0999232633732323,1.0999232633732323
1755016045,8,0.4,0,5195.496025297718,,,0.7,5796.0,5796.0,1.2344100089852152,1.2344100089852152
1755016046,8,0.4,3372.0,2958.9175261535815,0.8774963007572899,safe,0.7,3372.0,3372.0,1.0,1.0
