seeds,num_tasks,per_jitter,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1756845615,8,0,2322,2309,0.9944013781223083,safe,0.107,2.877507358789444e-05,0.16618437110446393
1756845616,8,0,0,2175,,,0.107,6.638397462666035e-05,0.012021830072626472
1756845617,8,0,2752,2420,0.8793604651162791,safe,0.107,3.514089621603489e-05,0.0007791609968990088
1756845618,8,0,4004,4002,0.9995004995004995,safe,0.107,3.366312012076378e-05,0.2104345690459013
1756845619,8,0,3014,2857,0.9479097544790975,safe,0.107,3.435392864048481e-05,0.043768452014774084
1756845620,8,0,2046,2032,0.9931573802541545,safe,0.107,2.6310095563530922e-05,0.14725948101840913
1756845621,8,0,3276,3240,0.989010989010989,safe,0.107,2.974807284772396e-05,0.04315438820049167
1756845622,8,0,530,500,0.9433962264150944,safe,0.107,2.8382986783981323e-05,7.539917714893818e-05
1756845623,8,0,182,165,0.9065934065934066,safe,0.107,2.636294811964035e-05,0.00015598698519170284
1756845624,8,0,2310,2260,0.9783549783549783,safe,0.107,2.622092142701149e-05,0.0008770478889346123
1756845625,8,0,642,570,0.8878504672897196,safe,0.107,2.545188181102276e-05,0.0008713661227375269
1756845626,8,0,0,870,,,0.107,2.0457198843359947e-05,0.00011416594497859478
1756845627,8,0,2260,2145,0.9491150442477876,safe,0.107,2.825213596224785e-05,0.006220028968527913
1756845628,8,0,2560,2400,0.9375,safe,0.107,3.331410698592663e-05,0.0009254580363631248
1756845629,8,0,2766,2662,0.9624005784526392,safe,0.107,2.9386021196842194e-05,0.005875078961253166
1756845630,8,0,2614,2370,0.9066564651874521,safe,0.107,2.5246990844607353e-05,0.001256848219782114
1756845631,8,0,3360,3020,0.8988095238095238,safe,0.107,3.219698555767536e-05,0.00035026390105485916
1756845632,8,0,154,150,0.974025974025974,safe,0.107,2.5224173441529274e-05,0.00011442182585597038
1756845633,8,0,2922,2600,0.8898015058179329,safe,0.107,2.8919894248247147e-05,0.0005467350129038095
1756845634,8,0,2772,2521,0.9094516594516594,safe,0.107,2.9447954148054123e-05,0.016028571873903275
1756845635,8,0,3052,2810,0.9207077326343381,safe,0.107,3.1942036002874374e-05,0.002760149771347642
1756845636,8,0,6000,6000,1.0,safe,0.107,3.005610778927803e-05,0.0008085200097411871
1756845637,8,0,2684,2400,0.8941877794336811,safe,0.107,4.108389839529991e-05,0.0006751979235559702
1756845638,8,0,448,425,0.9486607142857143,safe,0.107,2.375105395913124e-05,0.0035559770185500383
1756845639,8,0,2366,2303,0.9733727810650887,safe,0.107,2.467096783220768e-05,0.0008499040268361568
1756845640,8,0,2460,2405,0.9776422764227642,safe,0.107,4.1212886571884155e-05,0.0022190429735928774
1756845641,8,0,3332,3240,0.9723889555822329,safe,0.107,2.985214814543724e-05,0.004466388141736388
1756845642,8,0,2954,2740,0.9275558564658091,safe,0.107,5.0601083785295486e-05,0.0005289120599627495
1756845643,8,0,584,555,0.9503424657534246,safe,0.107,2.4825800210237503e-05,0.0022738538682460785
1756845644,8,0,114,91,0.7982456140350878,safe,0.107,2.9723159968852997e-05,0.00026947702281177044
1756845645,8,0,548,500,0.9124087591240876,safe,0.107,2.3976201191544533e-05,0.0018191991839557886
1756845646,8,0,3030,2660,0.8778877887788779,safe,0.107,2.6602065190672874e-05,0.000876725884154439
1756845647,8,0,0,900,,,0.107,2.0234845578670502e-05,0.00014118687249720097
1756845648,8,0,0,809,,,0.107,1.6440870240330696e-05,0.0002570149954408407
1756845649,8,0,332,274,0.8253012048192772,safe,0.107,2.322695218026638e-05,0.00042316410690546036
1756845650,8,0,827,707,0.8548972188633616,safe,0.107,2.5660032406449318e-05,0.012425509048625827
1756845651,8,0,5270,5140,0.9753320683111955,safe,0.107,5.161087028682232e-05,0.0029608579352498055
1756845652,8,0,2734,2455,0.8979517190929042,safe,0.107,4.1926978155970573e-05,0.004909777082502842
1756845653,8,0,3132,3100,0.9897828863346104,safe,0.107,0.00011439016088843346,0.014695279067382216
1756845654,8,0,2118,2080,0.9820585457979226,safe,0.107,2.9392074793577194e-05,0.03056690702214837
1756845655,8,0,198,185,0.9343434343434344,safe,0.107,2.904818393290043e-05,0.0002330029383301735
1756845656,8,0,2820,2620,0.9290780141843972,safe,0.107,2.973107621073723e-05,0.0027889979537576437
1756845657,8,0,6000,6000,1.0,safe,0.107,2.6697060093283653e-05,0.0004530011210590601
1756845658,8,0,2188,2112,0.9652650822669104,safe,0.107,2.880208194255829e-05,0.2621864390093833
1756845659,8,0,886,881,0.9943566591422122,safe,0.107,3.082188777625561e-05,0.0012974769342690706
1756845660,8,0,1070,980,0.9158878504672897,safe,0.107,2.935994416475296e-05,0.0002634280826896429
1756845661,8,0,5054,5028,0.9948555599525128,safe,0.107,3.6455923691391945e-05,0.052400727989152074
1756845662,8,0,0,1002,,,0.107,2.7469126507639885e-05,0.00270756590180099
1756845663,8,0,0,700,,,0.107,2.8174137696623802e-05,7.146596908569336e-05
1756845664,8,0,3566,3291,0.9228827818283791,safe,0.107,3.668293356895447e-05,0.22777251596562564
1756845665,8,0,2544,2316,0.910377358490566,safe,0.107,2.932315692305565e-05,0.1343155368231237
1756845666,8,0,0,2401,,,0.107,2.087908796966076e-05,0.12921180482953787
1756845667,8,0,4140,4070,0.9830917874396136,safe,0.107,2.721790224313736e-05,0.012384892906993628
1756845668,8,0,860,690,0.8023255813953488,safe,0.107,2.6874011382460594e-05,0.0003676381893455982
1756845669,8,0,2872,2600,0.9052924791086351,safe,0.107,2.3409025743603706e-05,0.0005534570664167404
1756845670,8,0,0,500,,,0.107,2.75361817330122e-05,0.00020630890503525734
1756845671,8,0,4500,4250,0.9444444444444444,safe,0.107,3.0444003641605377e-05,0.0008467971347272396
1756845672,8,0,2948,2802,0.9504748982360922,safe,0.107,2.905912697315216e-05,0.0014788981061428785
1756845673,8,0,0,825,,,0.107,2.4827197194099426e-05,0.0008646422065794468
1756845674,8,0,1120,1060,0.9464285714285714,safe,0.107,3.4763943403959274e-05,0.00027636787854135036
1756845675,8,0,766,741,0.9673629242819843,safe,0.107,2.6300083845853806e-05,0.00882754405029118
1756845676,8,0,860,690,0.8023255813953488,safe,0.107,2.9274960979819298e-05,0.00020612706430256367
1756845677,8,0,2629,2422,0.9212628375808292,safe,0.107,3.0345050618052483e-05,0.038335663033649325
1756845678,8,0,874,850,0.9725400457665904,safe,0.107,2.7090078219771385e-05,0.00014933105558156967
1756845679,8,0,812,660,0.812807881773399,safe,0.107,2.4321023374795914e-05,0.00022313999943435192
1756845680,8,0,582,510,0.8762886597938144,safe,0.107,2.6292167603969574e-05,0.00032280408777296543
1756845681,8,0,362,350,0.9668508287292817,safe,0.107,3.385101445019245e-05,0.0003380109556019306
1756845682,8,0,424,421,0.9929245283018868,safe,0.107,2.6493100449442863e-05,0.007340163923799992
1756845683,8,0,372,301,0.8091397849462365,safe,0.107,3.0484981834888458e-05,0.002903405111283064
1756845684,8,0,772,705,0.9132124352331606,safe,0.107,2.4505890905857086e-05,0.0025190049782395363
1756845685,8,0,866,734,0.8475750577367206,safe,0.107,2.5611137971282005e-05,0.0034051251132041216
1756845686,8,0,6034,6025,0.9985084521047398,safe,0.107,3.206497058272362e-05,0.07243252801708877
1756845687,8,0,2302,2205,0.9578627280625543,safe,0.107,3.1780917197465897e-05,0.07564024487510324
1756845688,8,0,900,800,0.8888888888888888,safe,0.107,2.732686698436737e-05,0.0001413689460605383
1756845689,8,0,584,496,0.8493150684931506,safe,0.107,2.8567155823111534e-05,0.0048715651500970125
1756845690,8,0,2892,2600,0.8990318118948825,safe,0.107,2.819509245455265e-05,0.0006141960620880127
1756845691,8,0,2374,2205,0.9288121314237574,safe,0.107,2.7013011276721954e-05,0.012817075941711664
1756845692,8,0,4242,4131,0.9738330975954739,safe,0.107,2.912292256951332e-05,0.05510401795618236
1756845693,8,0,4082,4060,0.994610485056345,safe,0.107,3.3650780096650124e-05,0.006184661062434316
1756845694,8,0,804,802,0.9975124378109452,safe,0.107,2.974388189613819e-05,0.006349937990307808
1756845695,8,0,0,1200,,,0.107,2.4331966415047646e-05,5.6168995797634125e-05
1756845696,8,0,2826,2700,0.9554140127388535,safe,0.107,2.8504058718681335e-05,0.0007439129985868931
1756845697,8,0,3302,2901,0.8785584494245912,safe,0.107,4.608789458870888e-05,0.002863692119717598
1756845698,8,0,1224,1101,0.8995098039215687,safe,0.107,2.5123124942183495e-05,0.012248379178345203
1756845699,8,0,1043,1002,0.9606903163950143,safe,0.107,2.631288953125477e-05,0.006649981951341033
1756845700,8,0,4122,4100,0.9946627850557982,safe,0.107,2.901884727180004e-05,0.0024351789616048336
1756845701,8,0,2530,2400,0.9486166007905138,safe,0.107,2.674805000424385e-05,0.0008648228831589222
1756845702,8,0,4314,4252,0.9856281872971719,safe,0.107,2.7072150260210037e-05,0.021051962859928608
1756845703,8,0,2274,2200,0.9674582233948988,safe,0.107,2.5382032617926598e-05,0.0028658700175583363
1756845704,8,0,2704,2482,0.9178994082840237,safe,0.107,2.7224188670516014e-05,0.007823040010407567
1756845705,8,0,4200,4120,0.9809523809523809,safe,0.107,3.1537143513560295e-05,0.004763480043038726
1756845706,8,0,4216,4112,0.9753320683111955,safe,0.107,2.8112204745411873e-05,0.0012121261097490788
1756845707,8,0,2178,2145,0.9848484848484849,safe,0.107,2.2022053599357605e-05,0.0010667440947145224
1756845708,8,0,0,2302,,,0.107,1.9142869859933853e-05,0.002827505813911557
1756845709,8,0,6026,6014,0.9980086292731497,safe,0.107,3.4085940569639206e-05,0.10801526508294046
1756845710,8,0,249,235,0.9437751004016064,safe,0.107,2.3972010239958763e-05,0.0001589120365679264
1756845711,8,0,670,560,0.835820895522388,safe,0.107,2.538994885981083e-05,0.00028594699688255787
1756845712,8,0,2548,2472,0.9701726844583988,safe,0.107,2.8791138902306557e-05,0.030546299880370498
1756845713,8,0,317,308,0.9716088328075709,safe,0.107,2.5576911866664886e-05,0.0061947188805788755
1756845714,8,0,2160,2090,0.9675925925925926,safe,0.107,2.8139911592006683e-05,0.011377905961126089
1756845715,8,0,0,1006,,,0.107,2.5189947336912155e-05,0.02042598999105394
1756845716,8,0,4200,4100,0.9761904761904762,safe,0.107,3.139185719192028e-05,0.008101307787001133
1756845717,8,0,500,472,0.944,safe,0.107,6.205402314662933e-05,0.0008362841326743364
1756845718,8,0,2356,2242,0.9516129032258065,safe,0.107,3.188988193869591e-05,0.37061936990357935
1756845719,8,0,4000,4000,1.0,safe,0.107,3.09930182993412e-05,0.0004263899754732847
1756845720,8,0,760,645,0.8486842105263158,safe,0.107,2.743699587881565e-05,0.002215767977759242
1756845721,8,0,2402,2245,0.9346378018318068,safe,0.107,2.7183908969163895e-05,0.009059070143848658
1756845722,8,0,1030,1000,0.970873786407767,safe,0.107,2.952711656689644e-05,9.633484296500683e-05
1756845723,8,0,518,475,0.916988416988417,safe,0.107,2.6053981855511665e-05,0.004452207824215293
1756845724,8,0,2546,2310,0.9073055773762765,safe,0.107,2.8956914320588112e-05,0.04441006598062813
1756845725,8,0,4646,4440,0.9556607834696513,safe,0.107,2.993992529809475e-05,0.024939046939834952
1756845726,8,0,2268,2138,0.9426807760141094,safe,0.107,2.4795066565275192e-05,0.0012257099151611328
1756845727,8,0,0,520,,,0.107,1.664692535996437e-05,7.299613207578659e-05
1756845728,8,0,2810,2510,0.8932384341637011,safe,0.107,2.728402614593506e-05,0.0007472389843314886
1756845729,8,0,568,510,0.897887323943662,safe,0.107,2.4848850443959236e-05,0.00035555707290768623
1756845730,8,0,3134,3116,0.994256541161455,safe,0.107,2.796994522213936e-05,0.18464326788671315
1756845731,8,0,1004,902,0.898406374501992,safe,0.107,3.798701800405979e-05,0.0034828409552574158
1756845732,8,0,932,855,0.9173819742489271,safe,0.107,3.333692438900471e-05,0.0036089459899812937
1756845733,8,0,2864,2632,0.9189944134078212,safe,0.107,2.8640031814575195e-05,0.012019596993923187
1756845734,8,0,0,811,,,0.107,2.5575049221515656e-05,0.002214055974036455
1756845735,8,0,3338,3270,0.9796285200718994,safe,0.107,2.7524074539542198e-05,0.0032110700849443674
1756845736,8,0,0,2310,,,0.107,2.7406960725784302e-05,0.0036285100504755974
1756845737,8,0,6010,6005,0.9991680532445923,safe,0.107,3.299396485090256e-05,0.09465222898870707
1756845738,8,0,0,900,,,0.107,1.3591023162007332e-05,0.00011153798550367355
1756845739,8,0,4266,4221,0.989451476793249,safe,0.107,4.307483322918415e-05,0.0019161328673362732
1756845740,8,0,648,625,0.9645061728395061,safe,0.107,3.2708048820495605e-05,0.0015278519131243229
1756845741,8,0,424,416,0.9811320754716981,safe,0.107,2.5232089683413506e-05,0.0018432328943163157
1756845742,8,0,800,800,1.0,safe,0.107,3.779609687626362e-05,0.0001765501219779253
1756845743,8,0,2341,2315,0.988893635198633,safe,0.107,3.295205533504486e-05,0.04180966108106077
1756845744,8,0,450,425,0.9444444444444444,safe,0.107,2.8166919946670532e-05,0.0012666708789765835
1756845745,8,0,790,660,0.8354430379746836,safe,0.107,3.679608926177025e-05,0.00034522893838584423
1756845746,8,0,2130,2101,0.9863849765258216,safe,0.107,2.5347108021378517e-05,0.0010811900720000267
1756845747,8,0,4412,4406,0.9986400725294651,safe,0.107,2.9232120141386986e-05,0.007565429899841547
1756845748,8,0,2754,2408,0.8743645606390704,safe,0.107,2.7935951948165894e-05,0.0011755400337278843
1756845749,8,0,980,820,0.8367346938775511,safe,0.107,2.8063077479600906e-05,0.0004143049009144306
1756845750,8,0,2472,2331,0.9429611650485437,safe,0.107,2.7156900614500046e-05,0.09500369383022189
1756845751,8,0,3200,2750,0.859375,safe,0.107,3.039115108549595e-05,0.003179894993081689
1756845752,8,0,3020,2710,0.8973509933774835,safe,0.107,2.8125010430812836e-05,0.00549257593229413
1756845753,8,0,532,466,0.8759398496240601,safe,0.107,2.7447938919067383e-05,0.0001760150771588087
1756845754,8,0,0,2400,,,0.107,2.4212989956140518e-05,0.0007587380241602659
1756845755,8,0,2862,2500,0.8735150244584207,safe,0.107,3.1970907002687454e-05,0.0064201869536191225
1756845756,8,0,564,544,0.9645390070921985,safe,0.107,2.652895636856556e-05,0.0014428268186748028
1756845757,8,0,2900,2510,0.8655172413793103,safe,0.107,2.6694033294916153e-05,0.0001341609749943018
1756845758,8,0,2380,2205,0.9264705882352942,safe,0.107,2.8409995138645172e-05,0.029467134969308972
1756845759,8,0,2354,2240,0.9515717926932881,safe,0.107,2.9401155188679695e-05,0.017091437010094523
1756845760,8,0,2178,2140,0.9825528007346189,safe,0.107,2.364395186305046e-05,0.0005996259860694408
1756845761,8,0,0,430,,,0.107,2.5452114641666412e-05,0.0002622429747134447
1756845762,8,0,2346,2201,0.9381926683716965,safe,0.107,2.5179004296660423e-05,0.22351547400467098
1756845763,8,0,2766,2602,0.940708604483008,safe,0.107,2.9504066333174706e-05,0.1393195861019194
1756845764,8,0,2586,2450,0.9474091260634184,safe,0.107,3.16128134727478e-05,0.0006738749798387289
1756845765,8,0,5522,5500,0.9960159362549801,safe,0.107,2.415594644844532e-05,0.0013151848688721657
1756845766,8,0,500,420,0.84,safe,0.107,2.5002984330058098e-05,0.00010418705642223358
1756845767,8,0,4040,4020,0.995049504950495,safe,0.107,2.4801120162010193e-05,0.0005646729841828346
1756845768,8,0,2232,2215,0.9923835125448028,safe,0.107,4.1936058551073074e-05,0.036644428968429565
1756845769,8,0,2750,2520,0.9163636363636364,safe,0.107,2.726190723478794e-05,0.004425830207765102
1756845770,8,0,1360,1310,0.9632352941176471,safe,0.107,2.6619061827659607e-05,0.00035767885856330395
1756845771,8,0,0,284,,,0.107,2.5954097509384155e-05,0.0016726290341466665
1756845772,8,0,2631,2602,0.9889775750665146,safe,0.107,3.612902946770191e-05,0.24207868590019643
1756845773,8,0,2662,2400,0.9015777610818934,safe,0.107,2.9851915314793587e-05,0.0007204548455774784
1756845774,8,0,916,710,0.7751091703056768,safe,0.107,2.8232112526893616e-05,0.0017629950307309628
1756845775,8,0,3246,2821,0.8690696241528034,safe,0.107,3.1156931072473526e-05,0.07042781705968082
1756845776,8,0,3234,2800,0.8658008658008658,safe,0.107,3.1152041628956795e-05,0.002255592029541731
1756845777,8,0,270,241,0.8925925925925926,safe,0.107,3.269105218350887e-05,0.003444545902311802
1756845778,8,0,2158,2142,0.9925857275254866,safe,0.107,5.1555922254920006e-05,0.44747817306779325
1756845779,8,0,1164,890,0.7646048109965635,safe,0.107,2.499716356396675e-05,0.0003570558037608862
1756845780,8,0,2586,2420,0.9358081979891725,safe,0.107,2.910895273089409e-05,0.000794131075963378
1756845781,8,0,2620,2510,0.9580152671755725,safe,0.107,2.6295892894268036e-05,0.0031739170663058758
1756845782,8,0,3242,2920,0.9006785934608267,safe,0.107,3.083306364715099e-05,0.00337872002273798
1756845783,8,0,750,712,0.9493333333333334,safe,0.107,2.3182015866041183e-05,0.00023307697847485542
1756845784,8,0,2852,2510,0.8800841514726507,safe,0.107,3.1659845262765884e-05,0.03581490181386471
1756845785,8,0,2286,2164,0.9466316710411199,safe,0.107,3.124610520899296e-05,0.05086229997687042
1756845786,8,0,4044,4031,0.9967853610286844,safe,0.107,3.2845884561538696e-05,0.12168194400146604
1756845787,8,0,4204,4102,0.9757373929590866,safe,0.107,3.192783333361149e-05,0.023685276973992586
1756845788,8,0,3482,3321,0.9537622056289489,safe,0.107,3.212993033230305e-05,0.02354599116370082
1756845789,8,0,986,903,0.9158215010141988,safe,0.107,2.5617191568017006e-05,0.0014411220327019691
1756845790,8,0,0,605,,,0.107,2.6643043383955956e-05,0.00021413597278296947
1756845791,8,0,4118,4110,0.9980573093734822,safe,0.107,5.3541967645287514e-05,0.06194217409938574
1756845792,8,0,2529,2312,0.9141953341241598,safe,0.107,3.1867995858192444e-05,0.04616078408434987
1756845793,8,0,2574,2410,0.9362859362859363,safe,0.107,2.9564136639237404e-05,0.0010629361495375633
1756845794,8,0,0,505,,,0.107,2.2359192371368408e-05,0.00012555904686450958
1756845795,8,0,0,756,,,0.107,2.7047935873270035e-05,0.0041399369947612286
1756845796,8,0,2844,2700,0.9493670886075949,safe,0.107,3.127614036202431e-05,0.0009666781406849623
1756845797,8,0,5434,5402,0.9941111520058888,safe,0.107,2.8972048312425613e-05,0.0018684021197259426
1756845798,8,0,2246,2210,0.9839715048975958,safe,0.107,2.7731992304325104e-05,0.04778958996757865
1756845799,8,0,4810,4600,0.9563409563409564,safe,0.107,3.1951116397976875e-05,0.0010381410829722881
1756845800,8,0,2570,2490,0.9688715953307393,safe,0.107,3.6587007343769073e-05,0.0010228808969259262
1756845801,8,0,2494,2352,0.9430633520449078,safe,0.107,3.064586780965328e-05,0.0031753480434417725
1756845802,8,0,2596,2355,0.9071648690292758,safe,0.107,2.7526170015335083e-05,0.0007828730158507824
1756845803,8,0,388,340,0.8762886597938144,safe,0.107,2.546701580286026e-05,8.725607767701149e-05
1756845804,8,0,674,581,0.8620178041543026,safe,0.107,2.3848144337534904e-05,0.0008108608890324831
1756845805,8,0,2810,2802,0.9971530249110321,safe,0.107,2.5809044018387794e-05,0.002614242024719715
1756845806,8,0,2534,2450,0.9668508287292817,safe,0.107,2.8059817850589752e-05,0.010667974129319191
1756845807,8,0,2200,2107,0.9577272727272728,safe,0.107,2.6180874556303024e-05,0.09546737000346184
1756845808,8,0,2514,2422,0.9634049323786794,safe,0.107,2.6110094040632248e-05,0.043310659006237984
1756845809,8,0,3064,2640,0.8616187989556136,safe,0.107,2.9162969440221786e-05,0.017551506869494915
1756845810,8,0,2712,2450,0.9033923303834809,safe,0.107,3.2354146242141724e-05,0.007787714945152402
1756845811,8,0,4812,4605,0.9569825436408977,safe,0.107,2.9132934287190437e-05,0.003943759948015213
1756845812,8,0,3140,2610,0.8312101910828026,safe,0.107,2.649286761879921e-05,0.015150077873840928
1756845813,8,0,2298,2262,0.9843342036553525,safe,0.107,2.6523135602474213e-05,0.0889805220067501
1756845814,8,0,542,451,0.8321033210332104,safe,0.107,2.7589034289121628e-05,0.0013582590036094189
1756845815,8,0,3210,2805,0.8738317757009346,safe,0.107,2.7140136808156967e-05,0.0011456580832600594
1756845816,8,0,3456,3305,0.9563078703703703,safe,0.107,2.96691432595253e-05,0.006199979921802878
1756845817,8,0,4100,4060,0.9902439024390244,safe,0.107,2.611614763736725e-05,0.0054862890392541885
1756845818,8,0,760,629,0.8276315789473684,safe,0.107,7.878197357058525e-05,0.0013791630044579506
1756845819,8,0,564,510,0.9042553191489362,safe,0.107,2.4413224309682846e-05,0.0009814668446779251
1756845820,8,0,2374,2267,0.9549283909014322,safe,0.107,2.6192981749773026e-05,0.039917478105053306
1756845821,8,0,2482,2419,0.9746172441579372,safe,0.107,3.918306902050972e-05,0.07641547196544707
1756845822,8,0,940,900,0.9574468085106383,safe,0.107,2.4700071662664413e-05,0.00024178903549909592
1756845823,8,0,2266,2181,0.9624889673433362,safe,0.107,2.8932001441717148e-05,0.012707795016467571
1756845824,8,0,2816,2458,0.8728693181818182,safe,0.107,2.8365058824419975e-05,0.009688444901257753
1756845825,8,0,2546,2410,0.9465828750981933,safe,0.107,3.079604357481003e-05,0.000887212110683322
1756845826,8,0,4430,4400,0.9932279909706546,safe,0.107,3.726384602487087e-05,0.000985260121524334
1756845827,8,0,0,900,,,0.107,2.4755019694566727e-05,0.00035453098826110363
1756845828,8,0,3126,2611,0.8352527191298784,safe,0.107,2.895505167543888e-05,0.147277079988271
1756845829,8,0,4450,4320,0.9707865168539326,safe,0.107,2.6087043806910515e-05,0.0004153139889240265
1756845830,8,0,2750,2450,0.8909090909090909,safe,0.107,3.3871037885546684e-05,0.005984822986647487
1756845831,8,0,6040,6025,0.9975165562913907,safe,0.107,2.7439091354608536e-05,0.000561075983569026
1756845832,8,0,4002,4001,0.9997501249375312,safe,0.107,3.13569325953722e-05,0.000831694109365344
1756845833,8,0,0,690,,,0.107,4.398217424750328e-05,0.0009690960869193077
1756845834,8,0,3164,2620,0.8280657395701644,safe,0.107,2.9919901862740517e-05,0.007785269990563393
1756845835,8,0,2942,2600,0.8837525492861998,safe,0.107,2.873293124139309e-05,0.0015686098486185074
1756845836,8,0,916,907,0.990174672489083,safe,0.107,2.8485897928476334e-05,0.004033898003399372
1756845837,8,0,1164,1010,0.8676975945017182,safe,0.107,4.071090370416641e-05,0.00012058787979185581
1756845838,8,0,556,530,0.9532374100719424,safe,0.107,2.429983578622341e-05,0.0013283919543027878
1756845839,8,0,880,840,0.9545454545454546,safe,0.107,2.3621832951903343e-05,4.8968009650707245e-05
1756845840,8,0,524,480,0.916030534351145,safe,0.107,2.6965048164129257e-05,0.0009517499711364508
1756845841,8,0,2302,2171,0.9430929626411816,safe,0.107,2.7708010748028755e-05,0.017030990915372968
1756845842,8,0,2668,2610,0.9782608695652174,safe,0.107,3.471202217042446e-05,0.0031406059861183167
1756845843,8,0,2248,2135,0.9497330960854092,safe,0.107,2.7246074751019478e-05,0.18866638117469847
1756845844,8,0,4842,4800,0.9913258983890955,safe,0.107,2.881907857954502e-05,0.0010585018899291754
1756845845,8,0,2442,2402,0.9836199836199836,safe,0.107,2.6888912543654442e-05,0.30034521385096014
1756845846,8,0,0,810,,,0.107,2.2875843569636345e-05,9.465310722589493e-05
1756845847,8,0,2906,2653,0.9129387474191328,safe,0.107,3.0479859560728073e-05,0.054112087935209274
1756845848,8,0,2766,2622,0.9479392624728851,safe,0.107,2.7387170121073723e-05,0.0030950100626796484
1756845849,8,0,4160,3850,0.9254807692307693,safe,0.107,2.9880087822675705e-05,0.0012040960136801004
1756845850,8,0,0,602,,,0.107,1.682015135884285e-05,0.013758188113570213
1756845851,8,0,1202,1101,0.9159733777038269,safe,0.107,2.5134067982435226e-05,0.0002429408486932516
1756845852,8,0,0,761,,,0.107,2.298993058502674e-05,0.002321271924301982
1756845853,8,0,824,800,0.970873786407767,safe,0.107,3.0243070796132088e-05,0.00018937117420136929
1756845854,8,0,5000,5000,1.0,safe,0.107,3.926083445549011e-05,0.00018551317043602467
1756845855,8,0,3256,3000,0.9213759213759214,safe,0.107,5.973712541162968e-05,0.0013512899167835712
1756845856,8,0,700,600,0.8571428571428571,safe,0.107,3.233598545193672e-05,0.0002474021166563034
1756845857,8,0,4014,4010,0.9990034877927254,safe,0.107,4.7996873036026955e-05,0.02577753085643053
1756845858,8,0,752,654,0.8696808510638298,safe,0.107,2.9523856937885284e-05,0.0008904191199690104
1756845859,8,0,820,720,0.8780487804878049,safe,0.107,2.8156908228993416e-05,0.00043026404455304146
1756845860,8,0,1046,1021,0.9760994263862333,safe,0.107,2.60861124843359e-05,0.030348855070769787
1756845861,8,0,2180,2142,0.9825688073394495,safe,0.107,2.5665154680609703e-05,0.19522883277386427
1756845862,8,0,0,401,,,0.107,1.89230777323246e-05,0.0008425340056419373
1756845863,8,0,852,830,0.9741784037558685,safe,0.107,2.0683975890278816e-05,0.00018401606939733028
1756845864,8,0,3372,3341,0.9908066429418743,safe,0.107,2.7070054784417152e-05,0.01786949299275875
1756845865,8,0,2656,2501,0.9416415662650602,safe,0.107,2.6371097192168236e-05,0.09387691109441221
1756845866,8,0,1020,860,0.8431372549019608,safe,0.107,2.4148961529135704e-05,0.0001832130365073681
1756845867,8,0,102,90,0.8823529411764706,safe,0.107,2.1602027118206024e-05,5.663000047206879e-05
1756845868,8,0,2166,2128,0.9824561403508771,safe,0.107,2.5141984224319458e-05,0.06829741015098989
1756845869,8,0,956,903,0.944560669456067,safe,0.107,3.994791768491268e-05,0.0006366609595716
1756845870,8,0,2686,2601,0.9683544303797469,safe,0.107,2.382206730544567e-05,0.0024390171747654676
1756845871,8,0,0,411,,,0.107,2.553197555243969e-05,0.0016995260957628489
1756845872,8,0,3020,2900,0.9602649006622517,safe,0.107,2.726493403315544e-05,0.000503959134221077
1756845873,8,0,2714,2504,0.922623434045689,safe,0.107,2.9129208996891975e-05,0.005750634940341115
1756845874,8,0,1106,1003,0.906871609403255,safe,0.107,2.7203001081943512e-05,0.015818563988432288
1756845875,8,0,2848,2580,0.9058988764044944,safe,0.107,2.5690067559480667e-05,0.0014692090917378664
1756845876,8,0,2394,2252,0.9406850459482038,safe,0.107,2.7479138225317e-05,0.04338709800504148
1756845877,8,0,574,561,0.9773519163763066,safe,0.107,2.531777136027813e-05,0.012380528962239623
1756845878,8,0,1110,860,0.7747747747747747,safe,0.107,2.5728018954396248e-05,0.00034728297032415867
1756845879,8,0,2110,2062,0.9772511848341232,safe,0.107,2.559996210038662e-05,0.0009976080618798733
1756845880,8,0,0,481,,,0.107,1.618894748389721e-05,0.00013856193982064724
1756845881,8,0,3642,3001,0.8239978034047227,safe,0.107,4.2018014937639236e-05,0.0018252108711749315
1756845882,8,0,1144,1072,0.9370629370629371,safe,0.107,2.621905878186226e-05,0.0042459480464458466
1756845883,8,0,6020,6010,0.9983388704318937,safe,0.107,2.6630936190485954e-05,0.017936548916622996
1756845884,8,0,710,640,0.9014084507042254,safe,0.107,2.5027897208929062e-05,0.0009266410488635302
1756845885,8,0,5310,4655,0.876647834274953,safe,0.107,3.09990718960762e-05,0.0002115990500897169
1756845886,8,0,0,470,,,0.107,1.935497857630253e-05,7.827603258192539e-05
1756845887,8,0,622,541,0.8697749196141479,safe,0.107,2.522883005440235e-05,0.0016121570952236652
1756845888,8,0,0,840,,,0.107,2.428889274597168e-05,0.0013681380078196526
1756845889,8,0,300,280,0.9333333333333333,safe,0.107,2.3263972252607346e-05,0.0002423119731247425
1756845890,8,0,4046,4042,0.9990113692535838,safe,0.107,3.231409937143326e-05,0.2588232939597219
1756845891,8,0,2854,2530,0.8864751226348984,safe,0.107,2.7348985895514488e-05,0.012021425878629088
1756845892,8,0,1154,1100,0.9532062391681109,safe,0.107,2.4982960894703865e-05,0.00047891098074615
