seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,mrt,let,rm
1755016078,3,0.2,495.0,484.0558913732357,0.9778906896429004,safe,0.12,38.814569026261495,646.8571706972568,0.07841327076012423
1755016079,3,0.2,136.39999999999998,129.9266350969865,0.9525413130277605,safe,0.12,0,150.0526905864345,
1755016080,3,0.2,2204.4,2058.083423497663,0.9336252147966171,safe,0.12,0,2464.617091716262,
1755016081,3,0.2,2226.4,2121.200844453806,0.9527492114866178,safe,0.12,1215.5517550910024,2460.214911539705,0.5459718626890956
1755016082,3,0.2,235.4,230.668380424122,0.979899661954639,safe,0.12,71.13335379430484,268.6175061813518,0.30218077227827034
1755016083,3,0.2,0,206.1965687156803,,,0.12,0,259.7489033277649,0.5540160244124055
1755016084,3,0.2,246.39999999999998,237.65757924313948,0.9645193962789752,safe,0.12,83.53222088496435,278.15808960238564,0.3390106367084592
1755016085,3,0.2,446.6,423.46171874088765,0.9481901449639222,safe,0.12,26.89366922980919,632.2561648694457,0.06021869509585578
1755016086,3,0.2,2206.6,2188.466872216726,0.9917823222227528,safe,0.12,0,2301.060089422415,
1755016087,3,0.2,264.0,245.0545500322403,0.9282369319403041,safe,0.12,5.719465025323061,334.1775577475281,0.021664640247435835
1755016088,3,0.2,2684.0,2556.5313525717065,0.9525079555036164,safe,0.12,0,3516.757012737361,
1755016089,3,0.2,2662.0,2523.1323895607784,0.9478333544555891,safe,0.12,83.06325590457277,3536.365838391915,0.031203326786090446
1755016090,3,0.2,365.0885316137546,364.13043341095727,0.9973757099447568,safe,0.12,145.08853161375492,484.4889776104833,0.39740643446793156
1755016091,3,0.2,2684.0,2607.1316766965465,0.9713605352818727,safe,0.12,173.82395264382308,3762.38733497245,0.06476302259456895
1755016092,3,0.2,455.40000000000003,433.95491338113084,0.9529093398795143,safe,0.12,6.515223029008212,604.1235022855795,0.014306594266596862
1755016093,3,0.2,2684.0,2508.6981285735383,0.9346863370244182,safe,0.12,430.2755248236417,3145.511816883515,0.16031129836946412
1755016094,3,0.2,2226.3999999999996,2161.981147606677,0.9710659125074907,safe,0.12,8.270726306023562,2289.5032235420917,0.00371484293299657
1755016095,3,0.2,0,4244.832374957827,,,0.12,2068.158964811946,4351.775797129795,0.030306519679334943
1755016096,3,0.2,2662.0,2422.385358345984,0.9099869866063051,safe,0.12,284.73939942978177,3568.8113268921566,0.10696446259571066
1755016097,3,0.2,2248.4,2144.7669929804115,0.9539081093134725,safe,0.12,32.071678951434706,2426.65898948773,0.014264222981424437
1755016098,3,0.2,0,4140.914729824838,,,0.12,1665.9994151551966,5006.795875077974,0.5136422326827484
1755016099,3,0.2,561.0,524.7499882223419,0.9353832232127307,safe,0.12,67.49360762946974,549.2519211277811,0.12030946101509757
1755016100,3,0.2,2442.0,2328.7075309182983,0.9536066875177307,safe,0.12,908.5857414709617,2565.5886964598703,0.372066233198592
1755016101,3,0.2,0,92.5394771570542,,,0.12,29.345575119389963,97.92504052144473,0.32734190434787186
1755016102,3,0.2,2332.0,2242.910581923097,0.9617969905330606,safe,0.12,60.454530986318105,2734.1929616543794,0.025923898364630407
1755016103,3,0.2,2244.0,2216.263095356495,0.9876395255599353,safe,0.12,0,2592.7860999645727,
1755016104,3,0.2,552.2,513.0024096904673,0.929015591616203,safe,0.12,48.355305894994984,642.5056940766533,0.08756846413436252
1755016105,3,0.2,446.6000000000001,430.53492575804654,0.9640280469280037,safe,0.12,149.94646146738074,509.933417933263,0.3357511452471579
1755016106,3,0.2,3542.5821435885823,3527.376826589403,0.9957078434930019,safe,0.12,2342.5821435886915,5309.316502757384,0.661264029636781
1755016107,3,0.2,455.40000000000003,430.76885248796634,0.9459131587351038,safe,0.12,2.60843202472455,524.6841713736367,0.00572778222381324
1755016108,3,0.2,561.0,524.259948427105,0.9345097119912744,safe,0.12,54.92337037742669,642.360013260787,0.09790262099363047
1755016109,3,0.2,0,2962.6314936477866,,,0.12,205.06219841067923,4157.275601246988,0.020598744905621785
1755016010,3,0.3,2541.5,2320.3868285662484,0.9129989488751715,safe,0.17,78.07631315235835,3380.153418155242,0.03072056390020002
1755016011,3,0.3,0,314.36267878465515,,,0.17,96.11120529539716,371.8515346612827,0.2860452538553485
1755016012,3,0.3,0,90.06729215222413,,,0.17,24.74096485510752,91.87763025838292,0.2737255053923631
1755016013,3,0.3,0,2287.951100271721,,,0.17,1149.629348815443,2498.6923163940896,0.5145057632886924
1755016014,3,0.3,73.60000000000001,64.40689816999577,0.875093725135812,safe,0.17,27.619430653673906,82.50314838008838,0.3752640034466563
1755016015,3,0.3,122.82966315523055,118.0641504296002,0.9612022649642232,safe,0.17,79.48508777010527,155.82553674486235,0.6471163864518055
1755016016,3,0.3,586.5,535.0445659889174,0.9122669496827236,safe,0.17,328.5998153091805,704.8141571956778,0.5602724898707254
1755016017,3,0.3,0,493.77320926448374,,,0.17,23.88137465624304,702.4653474987499,0.0010028117025785237
1755016018,3,0.3,2334.5,2211.2610055845976,0.9472096832660516,safe,0.17,8.838465382893443,2335.3636300483126,0.0037860207251631797
1755016019,3,0.3,278.3,249.79605712309427,0.89757835832948,safe,0.17,10.43174911596131,358.576845789657,0.03748382722228282
1755016020,3,0.3,2426.5,2387.3626459699008,0.9838708617226049,safe,0.17,945.7570340323864,2480.2253973811016,0.38976181085200345
1755016021,3,0.3,0,442.0058394483858,,,0.17,63.026846025614816,557.9950058277894,0.15020627077683302
1755016022,3,0.3,36.8,32.642891070953965,0.8870350834498361,safe,0.17,4.216895769156555,43.32624384738416,0.11458955894447162
1755016023,3,0.3,246.10000000000002,238.02449982710095,0.967186102507521,safe,0.17,50.94532581324333,299.4582157165919,0.20701066970029794
1755016024,3,0.3,2392.0,2229.204077807136,0.9319415040999732,safe,0.17,26.962398083317794,3114.44701334663,0.011271905553226503
1755016025,3,0.3,694.6,662.2289808357455,0.9533961716610213,safe,0.17,98.24663415248841,754.7098375241137,0.14144346984233863
1755016026,3,0.3,0,116.33144340199112,,,0.17,0.689117600255436,162.1232827719582,0.7413363566039465
1755016027,3,0.3,76.80419535496533,75.83982436621955,0.9874437719933298,safe,0.17,14.107695220784716,113.1248861675921,0.18368391408286092
1755016028,3,0.3,278.3,254.9668505223699,0.9161582843060362,safe,0.17,165.91321833417712,324.429060038337,0.5961667924332631
1755016029,3,0.3,621.0,588.9061103401928,0.9483190182611799,safe,0.17,292.39773223861516,730.5066568788338,0.47084981036814033
1755016030,3,0.3,287.5,260.8649050847125,0.907356191599,safe,0.17,134.01213207909018,308.69502764007865,0.46612915505770497
1755016031,3,0.3,2875.0,2624.1976068793883,0.9127643850015263,safe,0.17,328.2650012257011,3235.2861479715407,0.11417913086111342
1755016032,3,0.3,2553.0,2394.681556458038,0.9379872919929643,safe,0.17,167.19839020011364,3414.948239789288,0.06549094798280988
1755016033,3,0.3,29.900000000000002,27.612881729306523,0.9235077501440307,safe,0.17,0,36.23352326628427,
1755016034,3,0.3,494.5,457.77825074883293,0.9257396375102789,safe,0.17,287.27042520021024,580.0107246606328,0.5809310924170076
1755016035,3,0.3,586.5,554.0532432091859,0.9446773115246136,safe,0.17,90.32672011841078,788.0287625712442,0.1540097529725674
1755016036,3,0.3,469.19999999999993,459.54242841587984,0.9794169403578004,safe,0.17,58.421763672097654,610.0596233030119,0.12451356281350738
1755016037,3,0.3,347.3,299.5272195662783,0.8624452046250455,safe,0.17,0,410.13850746450356,
1755016038,3,0.3,510.59999999999997,482.5548956852026,0.9450742179498681,safe,0.17,267.6540713856875,558.9343058588609,0.5241952044373042
1755016039,3,0.3,494.5,485.27332854489873,0.9813414126287133,safe,0.17,54.095871236129994,661.76939449247,0.10939508844515672
1755016040,3,0.3,2369.0,2315.7521771516476,0.9775230802666305,safe,0.17,517.3436879500541,2861.601162091577,0.21838061964966404
1755016041,3,0.3,2350.6,2163.8033103371913,0.9205323365681917,safe,0.17,1190.736233356724,2522.430621700208,0.5065669332752165
1755016042,3,0.3,0,441.07074140061195,,,0.17,126.20983609353992,479.8763061500855,0.3742126470878263
1755016043,3,0.3,586.5,538.3319945315579,0.9178721134382914,safe,0.17,107.47479374681922,689.6405028124457,0.1832477301736048
1755016044,3,0.3,3780.0377941951383,3728.0176254817634,0.9862381882019116,safe,0.17,1480.0377941951385,5049.697775336839,0.39154047519524193
1755016045,3,0.3,0,355.04338809366175,,,0.17,140.6694214977258,502.99548327006175,0.40057638663050454
1755016046,3,0.3,2553.0,2473.5250941485283,0.9688699937910412,safe,0.17,343.15033100433084,3196.5882709193183,0.1344106271070626
1755016047,3,0.3,621.0,576.6849906830394,0.9286392764622212,safe,0.17,51.10756888701735,809.866812238336,0.08229882268440797
1755016048,3,0.3,0,232.5943721839476,,,0.17,90.97959253174119,264.0372502446331,0.41369806212189847
1755016049,3,0.3,121.9,115.49075129895475,0.947422077924157,safe,0.17,0.26890445081964187,144.258231676094,0.00220594299277803
1755016050,3,0.3,46.0,41.08616792135501,0.8931775635077177,safe,0.17,9.98017681800637,42.639850511167,0.21696036560883414
1755016051,3,0.3,0,804.2214833879116,,,0.17,193.71746552757344,970.7007057166438,0.2421468319094668
1755016052,3,0.3,2306.9,2272.042017239728,0.9848896862628324,safe,0.17,0,2908.824021562136,
1755016053,3,0.3,2313.8,2257.569900616134,0.9756979430444005,safe,0.17,4.167678712570478,2754.5659268601676,0.0018012268616866096
1755016054,3,0.3,246.1,240.80673675314756,0.9784914130562681,safe,0.17,82.5223342676424,261.127282349539,0.33532033428542224
1755016055,3,0.3,2762.3,2622.4854336345306,0.9493847278117983,safe,0.17,0,3513.412862530813,
1755016056,3,0.3,476.09999999999997,454.0112443647679,0.9536047980776474,safe,0.17,6.794115516258444,589.9350246753994,0.014270353951393498
1755016057,3,0.3,2990.0,2729.7062075162357,0.9129452199050956,safe,0.17,1755.4063825162204,3553.2786025455484,0.587092435624154
1755016058,3,0.3,0,84.41630761651297,,,0.17,16.409841352803358,115.10936661970909,
1755016059,3,0.3,2764.6,2457.572108913818,0.8889431053005201,safe,0.17,1182.9429902656584,3087.5591177182937,0.4278893837320619
1755016060,3,0.3,356.5,309.4897776789237,0.8681340187347089,safe,0.17,84.6471324213378,399.696185654023,0.23743936163068108
1755016061,3,0.3,39.099999999999994,33.20203336956979,0.8491568636718617,safe,0.17,12.91404528310402,43.63154298753107,0.3302824880589264
1755016062,3,0.3,476.1,443.74008726912837,0.9320312692063187,safe,0.17,0,506.45041764751284,
1755016063,3,0.3,59.8,57.77404634027971,0.9661211762588581,safe,0.17,19.108040983556847,63.155965413173064,0.31953245791901086
1755016064,3,0.3,131.10000000000002,124.33058155918818,0.9483644665079188,safe,0.17,2.8490431665851688,182.14386476262334,0.021731831934288088
1755016065,3,0.3,2532.3,2467.268565020524,0.9743192216643066,safe,0.17,998.4693394246592,2556.1133913237654,0.3942934642122415
1755016066,3,0.3,20.775446717072526,20.274360849148707,0.9758808619257248,safe,0.17,4.3291360458703245,22.776640542508197,0.2083775191371839
1755016067,3,0.3,2417.3,2328.136839473786,0.9631145656202316,safe,0.17,2.0776416918167797,2612.09109676047,0.0008594885582330615
1755016068,3,0.3,2419.6000000000004,2256.5873267510287,0.9326282553938785,safe,0.17,46.95069395740097,3294.7870899271243,0.01940432053124523
1755016069,3,0.3,2645.0,2505.1364696912424,0.9471215386356304,safe,0.17,4.9635354497903705,3537.561439333942,0.0018765729488810475
1755016070,3,0.3,476.1,465.3679022071433,0.9774583117142266,safe,0.17,29.138273856217904,676.1610664355991,0.06120200347871855
1755016071,3,0.3,2875.0,2710.355754453074,0.942732436331504,safe,0.17,364.96707630121864,3935.173209676916,0.1269450700178152
1755016072,3,0.3,121.90000000000002,119.98414811856674,0.9842834136059616,safe,0.17,0.048467902260362905,172.67033090813328,0.0003976037921276694
1755016073,3,0.3,39.1,33.684754494086576,0.8615026724830326,safe,0.17,10.820479750871744,41.07128824891866,0.2767386125542645
1755016074,3,0.3,517.5,486.3938386452992,0.9398914756430902,safe,0.17,55.9036937039898,701.5253163653827,0.10802646126374842
1755016075,3,0.3,951.7899775350487,901.4040688025634,0.9470619465199928,safe,0.17,79.55989448997309,1254.4947447533882,0.0835897586314344
1755016076,3,0.3,508.29999999999995,488.2525234219647,0.960559754912384,safe,0.17,0,546.10791219564,
1755016077,3,0.3,0,1208.0272147429569,,,0.17,413.5949650874496,1327.2402390310688,0.40015187675808467
1755016078,3,0.3,517.5,472.80204425513625,0.9136271386572681,safe,0.17,4.814569026261495,668.8571706972568,0.009303515026592261
1755016079,3,0.3,142.60000000000002,134.30580703489343,0.9418359539613844,safe,0.17,0,154.25269058643448,
1755016080,3,0.3,2304.6,2252.899827528022,0.9775665310804573,safe,0.17,0,2564.717091716262,
1755016081,3,0.3,2327.6,2230.2719600398186,0.9581852380305116,safe,0.17,1215.5517550910095,2560.214911539705,0.5222339556156597
1755016082,3,0.3,246.1,239.28203817395843,0.9722959698251054,safe,0.17,71.13335379430498,279.1175061813518,0.2890424778313896
1755016083,3,0.3,0,214.3250628783078,,,0.17,6.135538562357112,264.7489033277649,0.5540160244124055
1755016084,3,0.3,257.6,249.06213222063525,0.9668561033409753,safe,0.17,83.53222088496378,288.35808960238563,0.3242710438080892
1755016085,3,0.3,466.90000000000003,457.45472519172944,0.9797702402907034,safe,0.17,46.893669229809106,654.2561648694457,0.1004362159558987
1755016086,3,0.3,2306.9,2290.3212313818512,0.9928133995326417,safe,0.17,0,2401.1600894224152,
1755016087,3,0.3,276.0,254.03783007414904,0.920426920558511,safe,0.17,6.719465025323061,345.1775577475281,0.02434588777290964
1755016088,3,0.3,2806.0,2577.207471512549,0.9184631046017637,safe,0.17,181.02294000727625,3736.757012737361,0.06451280827059025
1755016089,3,0.3,2783.0,2596.062576955126,0.9328288095419066,safe,0.17,83.06325590457266,3557.365838391915,0.029846660404086473
1755016090,3,0.3,375.0885316137546,373.18572328305527,0.9949270420972008,safe,0.17,145.08853161375455,494.4889776104833,0.3868114308628308
1755016091,3,0.3,2806.0,2633.4845332131954,0.9385190781230205,safe,0.17,173.82395264382353,3784.38733497245,0.0619472390035009
1755016092,3,0.3,476.09999999999997,454.2534953397344,0.9541136218015847,safe,0.17,6.515223029011565,624.3235022855795,0.013684568428925785
1755016093,3,0.3,2806.0,2725.797150880593,0.9714173737992136,safe,0.17,432.27552482364035,3367.511816883515,0.15405400029352828
1755016094,3,0.3,2327.6000000000004,2241.5740254884763,0.963040911448907,safe,0.17,8.470726306057145,2389.7032235420916,0.0036392534396189826
1755016095,3,0.3,0,4354.3719838828765,,,0.17,2068.158964811946,4451.775797129795,0.030306519679334943
1755016096,3,0.3,2783.0,2593.90011211541,0.9320517830094898,safe,0.17,284.73939942978177,3588.8113268921566,0.1023138337872015
1755016097,3,0.3,2350.6000000000004,2308.669986521882,0.9821619954572797,safe,0.17,30.071678951422513,2528.65898948773,0.012793192781171832
1755016098,3,0.3,0,4201.460012202814,,,0.17,1665.9994151551966,5106.795875077974,0.5136422326827484
1755016099,3,0.3,586.5,530.4696711647484,0.9044666175017023,safe,0.17,267.49360762947003,604.2519211277811,0.45608458248843997
1755016100,3,0.3,2553.0,2442.7155221774083,0.9568020063366268,safe,0.17,908.5857414709617,2676.5886964598703,0.35588944045082715
1755016101,3,0.3,0,93.33066663562022,,,0.17,29.345575119389977,99.92504052144473,0.32734190434787186
1755016102,3,0.3,2438.0,2311.0414957768917,0.9479251418280934,safe,0.17,60.45453098631788,2835.1929616543794,0.024796772348776815
1755016103,3,0.3,2346.0,2326.9993878144305,0.9919008473207291,safe,0.17,0,2693.7860999645727,
1755016104,3,0.3,577.3,530.2856395476902,0.9185616482724583,safe,0.17,48.455305894997366,662.6056940766532,0.08393435976961262
1755016105,3,0.3,466.9,447.6877339869206,0.9588514328269878,safe,0.17,150.04646146738267,530.0334179332631,0.3213674479918241
1755016106,3,0.3,3642.5821435885823,3604.779926608491,0.9896221374041961,safe,0.17,642.582143588611,5409.316502757384,0.17640841531045195
1755016107,3,0.3,476.09999999999997,455.20010886894465,0.9561018879835007,safe,0.17,2.808432024727324,544.8841713736367,0.005898828029252939
1755016108,3,0.3,586.5,542.9863025916367,0.9258078475560727,safe,0.17,54.92337037742672,662.860013260787,0.09364598529825528
1755016109,3,0.3,0,3037.1798554217967,,,0.17,305.06219841067855,4257.275601246988,0.020598744905621785
1755016010,3,0.4,2652.0,2409.6809662637693,0.9086278153332463,safe,0.32,178.07631315235835,3480.153418155242,0.06714793105292548
1755016011,3,0.4,0,365.32324641879313,,,0.32,96.1112052953971,372.8515346612827,0.2860452538553485
1755016012,3,0.4,0,91.49124549831669,,,0.32,24.74096485510752,93.87763025838292,0.2737255053923631
1755016013,3,0.4,0,2231.9054346055555,,,0.32,1149.629348815443,2608.6923163940896,0.5145057632886924
1755016014,3,0.4,0,64.40516793192342,,,0.32,11.619430653673902,83.50314838008838,0.3752640034466563
1755016015,3,0.4,0,121.44938823825402,,,0.32,0,160.82553674486235,0.6471163864518055
1755016016,3,0.4,612.0,552.9347867307988,0.9034882136124164,safe,0.32,328.5998153091805,724.8141571956778,0.5369278027927785
1755016017,3,0.4,0,525.0935582624552,,,0.32,33.88137465624304,712.4653474987499,0.0010028117025785237
1755016018,3,0.4,2436.0,2338.407443926785,0.9599373743541811,safe,0.32,8.838465382893443,2441.3636300483126,0.0036282698616147135
1755016019,3,0.4,290.4,254.1873641156463,0.8753008406186168,safe,0.32,20.43174911596219,368.576845789657,0.07035726279601306
1755016020,3,0.4,2532.0,2452.737511575193,0.9686956996742468,safe,0.32,950.757034032386,2585.2253973811016,0.37549645893854106
1755016021,3,0.4,0,460.0262804108679,,,0.32,73.02684602561487,567.9950058277894,0.15020627077683302
1755016022,3,0.4,0,34.98706122017984,,,0.32,4.316895769156552,44.42624384738416,0.11458955894447162
1755016023,3,0.4,256.79999999999995,248.247296752377,0.9666950808114371,safe,0.32,42.94532581324326,309.9582157165919,0.1672325771543741
1755016024,3,0.4,2496.0,2366.5194776505905,0.9481247907253968,safe,0.32,26.96239808331802,3216.44701334663,0.010802242821842155
1755016025,3,0.4,0,687.7768813291477,,,0.32,98.44663415248885,874.9098375241138,0.14144346984233863
1755016026,3,0.4,0,124.59198786799251,,,0.32,5.6891176002554715,167.1232827719582,0.7413363566039465
1755016027,3,0.4,78.90419535496534,77.52368788455965,0.9825040042016117,safe,0.32,16.207695220784714,115.22488616759209,0.20540980296258463
1755016028,3,0.4,290.4,272.61211438802036,0.938746950371971,safe,0.32,165.91321833417769,334.429060038337,0.5713265094152125
1755016029,3,0.4,648.0,585.7503449259193,0.9039357174782705,safe,0.32,292.39773223861516,750.5066568788338,0.45123106826946785
1755016030,3,0.4,300.0,272.43400137449953,0.9081133379149985,safe,0.32,134.01213207909012,318.69502764007865,0.4467071069303004
1755016031,3,0.4,3000.0,2646.849929521097,0.8822833098403656,safe,0.32,328.2650012257004,3305.2861479715407,0.10942166707523347
1755016032,3,0.4,2664.0,2411.5076242855293,0.9052205796867603,safe,0.32,167.19839020011273,3524.948239789288,0.0627621584835258
1755016033,3,0.4,31.200000000000003,28.595512273028703,0.9165228292637404,safe,0.32,0,39.33352326628427,
1755016034,3,0.4,0,481.28649140716334,,,0.32,277.2704252002104,600.0107246606328,0.5809310924170076
1755016035,3,0.4,612.0,550.8560499642626,0.9000915849089259,safe,0.32,10.32672011841072,793.0287625712442,0.016873725683677645
1755016036,3,0.4,489.59999999999997,484.2594018118525,0.9890919154653851,safe,0.32,58.62176367209827,630.259623303012,0.11973399442830529
1755016037,3,0.4,0,310.752222848344,,,0.32,0,420.2385074645036,
1755016038,3,0.4,532.8,491.61472134010774,0.9227003028155176,safe,0.32,267.6540713856877,578.9343058588609,0.5023537375857502
1755016039,3,0.4,516.0,493.5756720068475,0.9565420000132704,safe,0.32,54.09587123613002,682.76939449247,0.10483695975994191
1755016040,3,0.4,2472.0,2439.896671090566,0.987013216460585,safe,0.32,517.3436879500312,2962.601162091577,0.20928142716425208
1755016041,3,0.4,2452.8,2359.7332343965327,0.9620569285700149,safe,0.32,1190.7362333569113,2622.430621700208,0.4854599777221588
1755016042,3,0.4,0,455.0356342543439,,,0.32,121.20983609353992,494.8763061500855,0.3742126470878263
1755016043,3,0.4,612.0,561.6966399352168,0.9178049672144065,safe,0.32,107.47479374681919,710.1405028124457,0.17561240808303788
1755016044,3,0.4,3880.0377941951383,3875.7710456239583,0.9989003332448041,safe,0.32,1480.0377941951385,5149.697775336839,0.381449324130141
1755016045,3,0.4,0,446.072463217386,,,0.32,141.66942149772677,512.9954832700618,0.40057638663050454
1755016046,3,0.4,2664.0,2573.1987894783524,0.965915461515898,safe,0.32,343.15033100433175,3307.5882709193183,0.12881018431093533
1755016047,3,0.4,648.0,587.0284730094063,0.9059081373601949,safe,0.32,19.10756888701735,811.866812238336,0.029486989023174925
1755016048,3,0.4,0,227.71981407916383,,,0.32,90.97959253174119,279.0372502446331,0.41369806212189847
1755016049,3,0.4,127.2,116.86208954820148,0.9187271190896342,safe,0.32,0.46890445081973553,150.458231676094,0.0036863557454381722
1755016050,3,0.4,0,41.112032340145674,,,0.32,9.98017681800636,48.139850511167,0.21696036560883414
1755016051,3,0.4,0,828.5308582751168,,,0.32,193.7174655275734,1080.7007057166438,0.2421468319094668
1755016052,3,0.4,2407.2,2378.80978979246,0.9882061273647641,safe,0.32,0,3008.924021562136,
1755016053,3,0.4,2414.3999999999996,2294.6638762273355,0.9504075034076109,safe,0.32,4.267678712612451,2854.665926860167,0.001767593900187397
1755016054,3,0.4,256.79999999999995,250.4711474196738,0.975354935434867,safe,0.32,82.52233426764298,273.327282349539,0.32134865369019855
1755016055,3,0.4,2882.3999999999996,2683.1472394049283,0.9308726198324065,safe,0.32,0,3613.5128625308125,
1755016056,3,0.4,496.79999999999995,451.63482600388016,0.9090878140174722,safe,0.32,6.794115516259808,612.4350246753994,0.013675755870088182
1755016057,3,0.4,0,2835.4390972438073,,,0.32,155.40638251622045,3853.2786025455484,0.587092435624154
1755016058,3,0.4,0,85.1845480665952,,,0.32,16.409841352803344,117.30936661970908,
1755016059,3,0.4,2884.8,2552.4323060720285,0.8847865730976249,safe,0.32,1182.9429902656586,3187.5591177182937,0.4100606594098927
1755016060,3,0.4,0,317.8036641036042,,,0.32,4.6471324213378296,404.696185654023,0.23743936163068108
1755016061,3,0.4,0,34.419690613628234,,,0.32,12.914045283104022,44.63154298753107,0.3302824880589264
1755016062,3,0.4,496.79999999999995,472.97066954746106,0.952034358992474,safe,0.32,0,526.9504176475128,
1755016063,3,0.4,62.400000000000006,58.785572503868025,0.9420764824337824,safe,0.32,19.60804098355679,63.655965413173064,0.31423142601853826
1755016064,3,0.4,136.8,123.71276542934481,0.9043330806238655,safe,0.32,0,186.34386476262333,
1755016065,3,0.4,2642.3999999999996,2557.9691395681875,0.9680476610536588,safe,0.32,998.5693394248733,2666.213391323766,0.3779024142540393
1755016066,3,0.4,0,20.28333162249055,,,0.32,0,28.8766405425082,0.2083775191371839
1755016067,3,0.4,2522.3999999999996,2368.9893155695772,0.9391806674475014,safe,0.32,7.077641691816552,2717.09109676047,0.0028059156723027885
1755016068,3,0.4,2524.8,2408.299361077362,0.9538574782467371,safe,0.32,47.150693957372255,3394.987089927124,0.018675021370949084
1755016069,3,0.4,2760.0,2547.384377273145,0.9229653540844729,safe,0.32,4.9635354497903705,3642.561439333942,0.0017983824093443371
1755016070,3,0.4,496.80000000000007,485.0814565862559,0.9764119496502734,safe,0.32,39.63827385621906,698.6610664355991,0.07978718570092402
1755016071,3,0.4,3000.0,2834.7822338621463,0.9449274112873821,safe,0.32,464.96707630121864,4035.173209676916,0.15498902543373955
1755016072,3,0.4,127.19999999999999,123.87130936608446,0.9738310484755068,safe,0.32,0.14846790226026485,178.77033090813325,0.001167200489467491
1755016073,3,0.4,0,34.58752988743919,,,0.32,10.820479750871751,42.07128824891866,0.2767386125542645
1755016074,3,0.4,540.0,492.57664402284036,0.9121789704126674,safe,0.32,75.90369370399094,721.5253163653827,0.14056239574813137
1755016075,3,0.4,0,1056.8162550131383,,,0.32,79.55989448997309,1264.4947447533882,0.0835897586314344
1755016076,3,0.4,530.4,510.1792709157926,0.9618764534611475,safe,0.32,171.69244267991618,568.20791219564,0.32370370037691587
1755016077,3,0.4,0,1277.2339286029974,,,0.32,413.5949650874496,1547.2402390310688,0.40015187675808467
1755016078,3,0.4,540.0,499.4929866863097,0.9249870123820549,safe,0.32,6.814569026261552,690.8571706972568,0.012619572270854725
1755016079,3,0.4,148.8,140.00759315325251,0.9409112443094927,safe,0.32,0,160.45269058643447,
1755016080,3,0.4,2404.8,2292.9555455152013,0.9534911616413844,safe,0.32,0,2664.817091716262,
1755016081,3,0.4,2428.8,2208.9025760093286,0.9094625230604942,safe,0.32,1215.551755090988,2660.214911539705,0.5004742074649984
1755016082,3,0.4,256.79999999999995,250.3891241835272,0.9750355303096855,safe,0.32,71.1333537943064,289.6175061813519,0.2769990412550873
1755016083,3,0.4,0,215.94611917512964,,,0.32,11.13553856235717,319.7489033277649,0.5540160244124055
1755016084,3,0.4,268.79999999999995,256.11754149129047,0.9528182347146225,safe,0.32,80.33222088496399,300.5580896023857,0.2988549884113244
1755016085,3,0.4,0,453.3195141543746,,,0.32,66.89366922980945,674.2561648694457,0.1004362159558987
1755016086,3,0.4,2407.2,2374.5132188157804,0.9864212441075858,safe,0.32,0,2502.260089422415,
1755016087,3,0.4,288.0,263.78260351035897,0.915911817744302,safe,0.32,7.719465025323061,366.1775577475281,0.02680369800459396
1755016088,3,0.4,2928.0,2767.090030642925,0.9450444093725836,safe,0.32,201.0229400072751,3756.757012737361,0.06865537568554478
1755016089,3,0.4,2904.0,2728.2874821085716,0.9394929346103896,safe,0.32,83.06325590457288,3778.365838391915,0.028603049553916283
1755016090,3,0.4,385.0885316137546,383.9057053130564,0.9969284302086551,safe,0.32,145.08853161375464,504.4889776104833,0.3767666905211268
1755016091,3,0.4,2928.0,2734.6613404557284,0.9339690370408908,safe,0.32,173.82395264382342,4006.38733497245,0.059366104045021656
1755016092,3,0.4,496.79999999999995,467.46149459786307,0.9409450374353122,safe,0.32,3.3152230290119746,644.5235022855794,0.006673154245193187
1755016093,3,0.4,2928.0,2711.0365783812304,0.9259004707586169,safe,0.32,434.27552482364035,3389.511816883515,0.14831814372392088
1755016094,3,0.4,2428.8,2265.511634345945,0.9327699416773488,safe,0.32,0,2489.9032235420914,
1755016095,3,0.4,0,4449.005524102671,,,0.32,2068.158964811947,4551.775797129795,0.030306519679334943
1755016096,3,0.4,2904.0,2612.602559572735,0.89965652877849,safe,0.32,284.73939942978177,3808.8113268921566,0.09805075737940143
1755016097,3,0.4,2452.8,2342.7347380834344,0.9551266870855488,safe,0.32,30.071678951422513,2630.65898948773,0.01226014308195634
1755016098,3,0.4,0,4356.447297759361,,,0.32,65.99941515519663,5206.795875077974,0.5136422326827484
1755016099,3,0.4,612.0,573.7455178536038,0.9374926762313788,safe,0.32,267.49360762946975,609.2519211277811,0.43708105821808785
1755016100,3,0.4,2664.0,2535.3843387082634,0.9517208478634622,safe,0.32,892.5857414709617,2787.5886964598703,0.33505470775937
1755016101,3,0.4,0,95.48852186537442,,,0.32,29.345575119389977,101.92504052144473,0.32734190434787186
1755016102,3,0.4,2544.0,2362.5342214424572,0.9286691122022238,safe,0.32,60.454530986318105,2936.1929616543794,0.023763573500911205
1755016103,3,0.4,2448.0,2366.558353337896,0.9667313534877026,safe,0.32,0,2794.7860999645727,
1755016104,3,0.4,602.4,547.8826778188595,0.9094997971760617,safe,0.32,48.555305894998156,682.7056940766533,0.08060309743525591
1755016105,3,0.4,487.20000000000005,457.3947818506798,0.9388234438642852,safe,0.32,150.14646146738062,550.133417933263,0.3081823921744265
