seeds,num_tasks,per_jitter,max_reaction_time,final_e2e_max_write,R_write,exceed_write,false_percentage_write,final_e2e_max_read,R_read,exceed_read,false_percentage_read
1753194956,3,0.4,41.27261665782362,0,,,0.18,0,,,0.09
1753194957,3,0.4,493.6803997067591,532.8,0.9265773267769504,safe,0.18,532.8,0.9265773267769504,safe,0.09
1753194958,3,0.4,505.15506405587803,516.0,0.9789826822788333,safe,0.18,516.0,0.9789826822788333,safe,0.09
1753194959,3,0.4,527.7180602453227,540.0000000000001,0.9772556671209678,safe,0.18,540.0,0.977255667120968,safe,0.09
1753194960,3,0.4,58.97371200783164,64.8,0.9100881482690067,safe,0.18,64.8,0.9100881482690067,safe,0.09
1753194961,3,0.4,2316.964619497587,2524.8,0.9176824380139366,safe,0.18,2524.8,0.9176824380139366,safe,0.09
1753194962,3,0.4,184.9792773838226,0,,,0.18,192.0,0.963433736374076,safe,0.09
1753194963,3,0.4,256.0929528308443,0,,,0.18,0,,,0.09
1753194964,3,0.4,2372.7125747601676,2426.4000000000005,0.9778736295582621,safe,0.18,2426.4,0.9778736295582623,safe,0.09
1753194965,3,0.4,589.6909666126353,648.0,0.910016923784931,safe,0.18,648.0,0.910016923784931,safe,0.09
1753194966,3,0.4,170.17433968521868,180.0,0.9454129982512149,safe,0.18,180.0,0.9454129982512149,safe,0.09
1753194967,3,0.4,466.07090945261973,489.6000000000001,0.9519422170192395,safe,0.18,489.6,0.9519422170192396,safe,0.09
1753194968,3,0.4,254.5155931226691,264.0,0.9640742163737466,safe,0.18,264.0,0.9640742163737466,safe,0.09
1753194969,3,0.4,876.2171552776356,0,,,0.18,0,,,0.09
1753194970,3,0.4,609.3019862849743,724.8,0.8406484358236401,safe,0.18,724.8,0.8406484358236401,safe,0.09
1753194971,3,0.4,2542.1320739681178,2652.0,0.9585716719336794,safe,0.18,2652.0,0.9585716719336794,safe,0.09
1753194972,3,0.4,604.4389514917748,648.0,0.932776159709529,safe,0.18,648.0,0.932776159709529,safe,0.09
1753194973,3,0.4,2416.5389753350173,2436.0,0.9920110736186443,safe,0.18,2436.0,0.9920110736186443,safe,0.09
1753194974,3,0.4,509.4790602446692,540.0,0.9434797411938318,safe,0.18,540.0,0.9434797411938318,safe,0.09
1753194975,3,0.4,344.80641390713936,0,,,0.18,364.8,0.9451930205787811,safe,0.09
1753194976,3,0.4,254.30424716063862,256.80000000000007,0.9902813362953214,safe,0.18,256.80000000000007,0.9902813362953214,safe,0.09
1753194977,3,0.4,249.89860821579472,256.80000000000007,0.9731254214010695,safe,0.18,256.80000000000007,0.9731254214010695,safe,0.09
1753194978,3,0.4,2767.459002064905,2904.0,0.9529817500223501,safe,0.18,2903.9999999999995,0.9529817500223503,safe,0.09
1753194979,3,0.4,2435.0888903359883,2452.8000000000006,0.9927792279582468,safe,0.18,2452.8000000000006,0.9927792279582468,safe,0.09
1753194980,3,0.4,2433.908555530953,0,,,0.18,2490.5772624778933,0.9772467580907086,safe,0.09
1753194981,3,0.4,8.394865523175866,8.711435575518008,0.9636604036616183,safe,0.18,8.711435575518008,0.9636604036616183,safe,0.09
1753194982,3,0.4,139.7930197601288,148.8,0.9394692188180698,safe,0.18,148.8,0.9394692188180698,safe,0.09
1753194983,3,0.4,2593.4495129642855,0,,,0.18,0,,,0.09
1753194984,3,0.4,50.48467642925999,52.800000000000004,0.9561491747965907,safe,0.18,52.8,0.9561491747965908,safe,0.09
1753194985,3,0.4,166.1404842220852,180.0,0.9230026901226955,safe,0.18,180.0,0.9230026901226955,safe,0.09
1753194986,3,0.4,254.12087359222892,266.40000000000003,0.9539071831540124,safe,0.18,266.40000000000003,0.9539071831540124,safe,0.09
1753194987,3,0.4,2386.2491481336683,2424.000000000001,0.9844262162267605,safe,0.18,2424.000000000001,0.9844262162267605,safe,0.09
1753194988,3,0.4,34.52135906639762,0,,,0.18,0,,,0.09
1753194989,3,0.4,2652.3583380819978,2884.8000000000006,0.9194253806440644,safe,0.18,2884.8000000000006,0.9194253806440644,safe,0.09
1753194990,3,0.4,146.97211573375216,156.00000000000003,0.9421289470112316,safe,0.18,156.00000000000003,0.9421289470112316,safe,0.09
1753194991,3,0.4,502.7057152898742,516.0,0.9742358823447175,safe,0.18,516.0,0.9742358823447175,safe,0.09
1753194992,3,0.4,345.7284324078646,0,,,0.18,372.0,0.9293775064727543,safe,0.09
1753194993,3,0.4,2352.1039624448704,2407.2000000000003,0.9771119817401421,safe,0.18,2407.2000000000003,0.9771119817401421,safe,0.09
1753194994,3,0.4,2432.970856145228,2450.4000000000005,0.9928872250021333,safe,0.18,2450.3999999999996,0.9928872250021337,safe,0.09
1753194995,3,0.4,603.9395498781523,624.0000000000001,0.967851842753449,safe,0.18,624.0,0.9678518427534493,safe,0.09
1753194996,3,0.4,497.5112720605505,506.40000000000003,0.9824472197088279,safe,0.18,506.4,0.982447219708828,safe,0.09
1753194997,3,0.4,550.187501336784,602.4000000000001,0.9133258654329082,safe,0.18,602.4000000000001,0.9133258654329082,safe,0.09
1753194998,3,0.4,125.69692388698604,127.20000000000002,0.9881833638913996,safe,0.18,127.20000000000003,0.9881833638913995,safe,0.09
1753194999,3,0.4,323.1239432256407,0,,,0.18,0,,,0.09
1753195000,3,0.4,816.891333542053,819.6143569084848,0.9966776773204623,safe,0.18,819.6143569084846,0.9966776773204624,safe,0.09
1753195001,3,0.4,521.5007963214739,540.0000000000001,0.9657422154101366,safe,0.18,540.0,0.9657422154101368,safe,0.09
1753195002,3,0.4,2334.610311777378,2460.0,0.9490285820233243,safe,0.18,2460.0,0.9490285820233243,safe,0.09
1753195003,3,0.4,2653.102454831147,2882.4000000000005,0.920449089242002,safe,0.18,2882.4,0.9204490892420021,safe,0.09
1753195004,3,0.4,39.42982526974697,0,,,0.18,40.8,0.9664172860232101,safe,0.09
1753195005,3,0.4,2609.251291737781,2760.0000000000005,0.9453809028035436,safe,0.18,2760.0,0.9453809028035438,safe,0.09
1753195006,3,0.4,330.62569145366433,362.4,0.9123225481613255,safe,0.18,362.4,0.9123225481613255,safe,0.09
1753194907,3,0.5,4469.272225948691,4643.269140210128,0.9625270668127665,safe,0.31,4643.269140210128,0.9625270668127665,safe,0.15
1753194908,3,0.5,2650.0256510907784,2752.5,0.962770445446241,safe,0.31,2752.5,0.962770445446241,safe,0.15
1753194909,3,0.5,845.1257844823485,846.7824511145793,0.9980435746748765,safe,0.31,846.7824511145791,0.9980435746748767,safe,0.15
1753194910,3,0.5,733.578437589943,775.0,0.9465528226967006,safe,0.31,775.0,0.9465528226967006,safe,0.15
1753194911,3,0.5,2412.442321648882,2515.0,0.9592215990651619,safe,0.31,2515.0,0.9592215990651619,safe,0.15
1753194912,3,0.5,128.22260601999653,133.14770131007722,0.9630102867595812,safe,0.31,133.14770131007722,0.9630102867595812,safe,0.15
1753194913,3,0.5,1995.2177943500224,0,,,0.31,2507.5,0.7957000176869481,safe,0.15
1753194914,3,0.5,245.99093108488108,265.0,0.9282676644712494,safe,0.31,265.0,0.9282676644712494,safe,0.15
1753194915,3,0.5,813.1154423787375,814.6736429029048,0.9980873316109565,safe,0.31,814.6736429029046,0.9980873316109568,safe,0.15
1753194916,3,0.5,2672.223836522275,2800.0000000000005,0.9543656559008125,safe,0.31,2800.0000000000005,0.9543656559008125,safe,0.15
1753194917,3,0.5,2755.105575396243,2875.0000000000005,0.9582975914421713,safe,0.31,2875.0,0.9582975914421714,safe,0.15
1753194918,3,0.5,248.56606813320485,267.5,0.9292189462923546,safe,0.31,267.5,0.9292189462923546,safe,0.15
1753194919,3,0.5,930.9021491548983,0,,,0.31,0,,,0.15
1753194920,3,0.5,53.372938783765676,55.00000000000001,0.9704170687957394,safe,0.31,55.0,0.9704170687957395,safe,0.15
1753194921,3,0.5,441.3180860605826,0,,,0.31,464.1037438152131,0.9509039561557538,safe,0.15
1753194922,3,0.5,310.6000680218119,325.00000000000006,0.9556925169901903,safe,0.31,325.00000000000006,0.9556925169901903,safe,0.15
1753194923,3,0.5,2388.7143061196693,2525.0,0.946025467770166,safe,0.31,2525.0,0.946025467770166,safe,0.15
1753194924,3,0.5,681.3828360354555,0,,,0.31,0,,,0.15
1753194925,3,0.5,2084.793609025439,2752.5000000000005,0.7574182049138741,safe,0.31,2752.5,0.7574182049138742,safe,0.15
1753194926,3,0.5,2929.629775907786,3025.0,0.9684726531926565,safe,0.31,3025.0,0.9684726531926565,safe,0.15
1753194927,3,0.5,42.87663272997759,43.970776095971125,0.9751165782563072,safe,0.31,43.970776095971125,0.9751165782563072,safe,0.15
1753194928,3,0.5,584.1259082053275,627.5,0.9308779413630717,safe,0.31,627.5,0.9308779413630717,safe,0.15
1753194929,3,0.5,269.8226811055688,277.5,0.9723339859660136,safe,0.31,277.5,0.9723339859660136,safe,0.15
1753194930,3,0.5,52.71930008763496,0,,,0.31,0,,,0.15
1753194931,3,0.5,2746.2772448851683,2875.0000000000005,0.9552268677861454,safe,0.31,2875.0,0.9552268677861455,safe,0.15
1753194932,3,0.5,260.92566609866105,267.5,0.9754230508361161,safe,0.31,267.5,0.9754230508361161,safe,0.15
1753194933,3,0.5,65.41996297426704,67.5,0.969184636655808,safe,0.31,67.5,0.969184636655808,safe,0.15
1753194934,3,0.5,2638.758182030693,2875.0000000000005,0.9178289328802409,safe,0.31,2875.0000000000005,0.9178289328802409,safe,0.15
1753194935,3,0.5,39.84671481608325,0,,,0.31,0,,,0.15
1753194936,3,0.5,146.6204626563076,150.00000000000003,0.9774697510420506,safe,0.31,150.00000000000006,0.9774697510420504,safe,0.15
1753194937,3,0.5,2887.5836282507007,3002.5,0.9617264373857455,safe,0.31,3002.5,0.9617264373857455,safe,0.15
1753194938,3,0.5,369.37050300844567,0,,,0.31,0,,,0.15
1753194939,3,0.5,18.649227780957972,0,,,0.31,20.0,0.9324613890478985,safe,0.15
1753194940,3,0.5,232.21528958418014,0,,,0.31,0,,,0.15
1753194941,3,0.5,4792.266275183618,0,,,0.31,4794.572403575852,0.9995190127089302,safe,0.15
1753194942,3,0.5,138.10033242139252,142.50000000000003,0.9691251397992455,safe,0.31,142.5,0.9691251397992457,safe,0.15
1753194943,3,0.5,475.1673920992074,0,,,0.31,508.9297709670759,0.9336600434992971,safe,0.15
1753194944,3,0.5,3004.755143972572,3125.0,0.961521646071223,safe,0.31,3125.0,0.961521646071223,safe,0.15
1753194945,3,0.5,6.3630486802666155,0,,,0.31,0,,,0.15
1753194946,3,0.5,675.4619132053158,0,,,0.31,762.5,0.8858516894495945,safe,0.15
1753194947,3,0.5,134.60944742032098,142.5,0.9446277011952349,safe,0.31,142.5,0.9446277011952349,safe,0.15
1753194948,3,0.5,543.6638214304639,562.5000000000001,0.9665134603208246,safe,0.31,562.5,0.9665134603208247,safe,0.15
1753194949,3,0.5,537.8279282243093,555.0,0.9690593301338906,safe,0.31,555.0,0.9690593301338906,safe,0.15
1753194950,3,0.5,2536.9797779035453,2562.5,0.9900408889379689,safe,0.31,2562.5,0.9900408889379689,safe,0.15
1753194951,3,0.5,500.15898902842605,517.5,0.9664908000549296,safe,0.31,517.5,0.9664908000549296,safe,0.15
1753194952,3,0.5,4418.21124955183,0,,,0.31,0,,,0.15
1753194953,3,0.5,2458.8078776759717,2637.5,0.9322494322942073,safe,0.31,2637.5,0.9322494322942073,safe,0.15
1753194954,3,0.5,70.24373272455614,0,,,0.31,80.0,0.8780466590569518,safe,0.15
1753194955,3,0.5,2698.244588585454,2800.0,0.9636587816376622,safe,0.31,2800.0000000000005,0.963658781637662,safe,0.15
1753194956,3,0.5,41.842024327117315,0,,,0.31,0,,,0.15
1753194957,3,0.5,527.4330700194269,555.0,0.9503298558908592,safe,0.31,555.0,0.9503298558908592,safe,0.15
1753194958,3,0.5,525.9488010253699,537.5,0.9785093972565021,safe,0.31,537.5,0.9785093972565021,safe,0.15
1753194959,3,0.5,548.4442101160967,562.5000000000002,0.9750119290952826,safe,0.31,562.5000000000002,0.9750119290952826,safe,0.15
1753194960,3,0.5,64.58815009478954,67.5,0.956861482885771,safe,0.31,67.5,0.956861482885771,safe,0.15
1753194961,3,0.5,2388.1489709611305,2630.0,0.9080414338255249,safe,0.31,2630.0,0.9080414338255249,safe,0.15
1753194962,3,0.5,186.52114131828785,0,,,0.31,200.0,0.9326057065914393,safe,0.15
1753194963,3,0.5,261.8206149022535,0,,,0.31,0,,,0.15
1753194964,3,0.5,2505.815675666963,2527.5,0.9914206431916769,safe,0.31,2527.5,0.9914206431916769,safe,0.15
1753194965,3,0.5,612.0143148162615,0,,,0.31,675.0,0.9066878738018689,safe,0.15
1753194966,3,0.5,167.47759581151666,187.5,0.8932138443280889,safe,0.31,187.5,0.8932138443280889,safe,0.15
1753194967,3,0.5,478.7653200156204,510.0,0.9387555294423929,safe,0.31,510.0,0.9387555294423929,safe,0.15
1753194968,3,0.5,265.3909440344614,275.0,0.9650579783071325,safe,0.31,275.0,0.9650579783071325,safe,0.15
1753194969,3,0.5,901.4641369420401,0,,,0.31,0,,,0.15
1753194970,3,0.5,713.7620730316918,755.0,0.9453802291810487,safe,0.31,755.0,0.9453802291810487,safe,0.15
1753194971,3,0.5,2607.58549744431,2762.5,0.9439223520160398,safe,0.31,2762.5,0.9439223520160398,safe,0.15
1753194972,3,0.5,631.832791752,675.0,0.9360485803733334,safe,0.31,675.0,0.9360485803733334,safe,0.15
1753194973,3,0.5,2502.610863831127,2537.5,0.9862505867314787,safe,0.31,2537.5,0.9862505867314787,safe,0.15
1753194974,3,0.5,536.8570553141996,562.5,0.9544125427807992,safe,0.31,562.5,0.9544125427807992,safe,0.15
1753194975,3,0.5,353.32841855104925,0,,,0.31,380.0,0.9298116277659191,safe,0.15
1753194976,3,0.5,262.098385809124,267.5,0.9798070497537347,safe,0.31,267.5,0.9798070497537347,safe,0.15
1753194977,3,0.5,252.55218343516742,267.5,0.9441203119071679,safe,0.31,267.5,0.9441203119071679,safe,0.15
1753194978,3,0.5,2852.336057704815,3025.0,0.9429210108115091,safe,0.31,3024.9999999999995,0.9429210108115093,safe,0.15
1753194979,3,0.5,2538.7878015707247,2555.0000000000005,0.9936547168574263,safe,0.31,2555.0000000000005,0.9936547168574263,safe,0.15
1753194980,3,0.5,2511.26564140189,0,,,0.31,0,,,0.15
1753194981,3,0.5,8.808630104008216,0,,,0.31,9.011435575518007,0.9774946544520868,safe,0.15
1753194982,3,0.5,143.8142265405171,155.0,0.9278337196162393,safe,0.31,155.0,0.9278337196162393,safe,0.15
1753194983,3,0.5,2632.6634241390902,0,,,0.31,0,,,0.15
1753194984,3,0.5,52.569584368158075,55.0,0.9558106248756014,safe,0.31,55.0,0.9558106248756014,safe,0.15
1753194985,3,0.5,175.98940043965627,187.5,0.9386101356781668,safe,0.31,187.5,0.9386101356781668,safe,0.15
1753194986,3,0.5,260.0134898389947,277.50000000000006,0.93698554896935,safe,0.31,277.50000000000006,0.93698554896935,safe,0.15
1753194987,3,0.5,2376.724662347505,2525.0000000000005,0.9412770939990116,safe,0.31,2525.0000000000005,0.9412770939990116,safe,0.15
1753194988,3,0.5,35.72246833621705,40.0,0.8930617084054262,safe,0.31,40.0,0.8930617084054262,safe,0.15
1753194989,3,0.5,2691.2133420488176,3005.0000000000005,0.8955784832109208,safe,0.31,3005.0000000000005,0.8955784832109208,safe,0.15
1753194990,3,0.5,148.19629644831423,162.50000000000003,0.9119772089127028,safe,0.31,162.5,0.911977208912703,safe,0.15
1753194991,3,0.5,525.4275227275793,537.5,0.9775395771675894,safe,0.31,537.5000000000001,0.9775395771675893,safe,0.15
1753194992,3,0.5,351.6431577062849,0,,,0.31,0,,,0.15
1753194993,3,0.5,2449.9640931599706,0,,,0.31,2507.5,0.9770544738424609,safe,0.15
1753194994,3,0.5,2512.5418941524695,2552.5,0.9843455021165405,safe,0.31,2552.5,0.9843455021165405,safe,0.15
1753194995,3,0.5,610.2765345742155,650.0,0.9388869762680238,safe,0.31,650.0000000000002,0.9388869762680235,safe,0.15
1753194996,3,0.5,514.7317541686809,527.5,0.9757947946325705,safe,0.31,527.5,0.9757947946325705,safe,0.15
1753194997,3,0.5,607.5364257767329,627.5,0.968185539086427,safe,0.31,627.5,0.968185539086427,safe,0.15
1753194998,3,0.5,129.95899959545932,132.50000000000006,0.9808226384562964,safe,0.31,132.5,0.9808226384562967,safe,0.15
1753194999,3,0.5,373.84628800928476,0,,,0.31,387.5,0.964764614217509,safe,0.15
1753195000,3,0.5,838.9771880355074,0,,,0.31,839.6143569084848,0.9992411172251467,safe,0.15
1753195001,3,0.5,543.0450586565858,562.5,0.9654134376117081,safe,0.31,562.5,0.9654134376117081,safe,0.15
1753195002,3,0.5,2456.5720049709744,2562.5,0.9586622458423315,safe,0.31,2562.5,0.9586622458423315,safe,0.15
1753195003,3,0.5,2756.79261103408,3002.5000000000005,0.9181657322344978,safe,0.31,3002.5,0.9181657322344979,safe,0.15
1753195004,3,0.5,40.44866897985571,0,,,0.31,42.5,0.9517333877613109,safe,0.15
1753195005,3,0.5,2594.4527254340564,0,,,0.31,0,,,0.15
1753195006,3,0.5,335.69719584686754,0,,,0.31,377.5,0.8892640949585895,safe,0.15
1753194907,5,0.02,739.1755239445047,766.7080459412122,0.9640899529586799,safe,0.04,766.7080459412122,0.9640899529586799,safe,0.03
1753194908,5,0.02,2060.2821778231387,2084.6400000000003,0.988315573827202,safe,0.04,2084.6400000000003,0.988315573827202,safe,0.03
1753194909,5,0.02,942.9193616933387,0,,,0.04,0,,,0.03
1753194910,5,0.02,1903.9688334328216,2228.02482734151,0.8545545857784028,safe,0.04,2228.02482734151,0.8545545857784028,safe,0.03
1753194911,5,0.02,1893.3862122166852,2274.52,0.832433309980429,safe,0.04,2274.52,0.832433309980429,safe,0.03
1753194912,5,0.02,498.7033685227834,549.9738698428923,0.9067764776992859,safe,0.04,549.9738698428924,0.9067764776992857,safe,0.03
1753194913,5,0.02,134.55061642098298,147.45999999999998,0.9124550143834463,safe,0.04,147.45999999999998,0.9124550143834463,safe,0.03
1753194914,5,0.02,2198.6890742974706,2244.2200000000003,0.979711915185441,safe,0.04,2244.2200000000003,0.979711915185441,safe,0.03
1753194915,5,0.02,502.2256117825307,516.0266713526603,0.973255142929041,safe,0.04,516.0266713526602,0.9732551429290413,safe,0.03
1753194916,5,0.02,865.1739299331202,988.4072406857214,0.8753213193105442,safe,0.04,988.4072406857213,0.8753213193105444,safe,0.03
1753194917,5,0.02,146.1083277151929,159.58000000000004,0.9155804468930496,safe,0.04,159.58,0.9155804468930498,safe,0.03
1753194918,5,0.02,2174.2489102811087,2248.26,0.9670807247743182,safe,0.04,2248.26,0.9670807247743182,safe,0.03
1753194919,5,0.02,541.6277422536987,617.5498002102638,0.8770592137982797,safe,0.04,617.5498002102638,0.8770592137982797,safe,0.03
1753194920,5,0.02,668.5058060433439,749.4200000000001,0.8920309119630432,safe,0.04,749.4200000000001,0.8920309119630432,safe,0.03
1753194921,5,0.02,4604.913220277427,4656.372818874155,0.9889485656328588,safe,0.04,4656.372818874155,0.9889485656328588,safe,0.03
1753194922,5,0.02,246.093593904116,266.64,0.9229432714675818,safe,0.04,266.64,0.9229432714675818,safe,0.03
1753194923,5,0.02,100.61031734984692,107.6812106369378,0.9343349387951126,safe,0.04,107.6812106369378,0.9343349387951126,safe,0.03
1753194924,5,0.02,2836.86046648692,3034.0400000000004,0.9350108985006524,safe,0.04,3034.0400000000004,0.9350108985006524,safe,0.03
1753194925,5,0.02,2049.8540988338527,2058.38,0.9958579556903258,safe,0.04,2058.38,0.9958579556903258,safe,0.03
1753194926,5,0.02,2504.359642415057,2834.0600000000004,0.8836650044159462,safe,0.04,2834.06,0.8836650044159463,safe,0.03
1753194927,5,0.02,576.3539633608161,0,,,0.04,576.6170768160546,0.9995436946531461,safe,0.03
1753194928,5,0.02,2308.7057599240925,2345.2200000000003,0.984430356181549,safe,0.04,2345.2200000000003,0.984430356181549,safe,0.03
1753194929,5,0.02,2163.644857471838,2191.7000000000007,0.9871993691982649,safe,0.04,2191.7000000000003,0.9871993691982651,safe,0.03
1753194930,5,0.02,2151.4548721858464,2195.4961623496038,0.9799401652715144,safe,0.04,2195.4961623496038,0.9799401652715144,safe,0.03
1753194931,5,0.02,2373.22200011283,2567.420000000001,0.9243606422450666,safe,0.04,2567.42,0.924360642245067,safe,0.03
1753194932,5,0.02,207.1534057537665,0,,,0.04,0,,,0.03
1753194933,5,0.02,155.8529708108981,175.74,0.8868383453448168,safe,0.04,175.74,0.8868383453448168,safe,0.03
1753194934,5,0.02,2549.0178368423367,2830.0200000000004,0.900706651134033,safe,0.04,2830.0200000000004,0.900706651134033,safe,0.03
1753194935,5,0.02,2086.1899827100133,2131.1000000000004,0.9789263679367524,safe,0.04,2131.1000000000004,0.9789263679367524,safe,0.03
1753194936,5,0.02,235.29814081251328,246.44,0.9547887551230048,safe,0.04,246.44,0.9547887551230048,safe,0.03
1753194937,5,0.02,503.5666661209397,508.9785340597311,0.9893671980709579,safe,0.04,508.97853405973103,0.989367198070958,safe,0.03
1753194938,5,0.02,746.8085618872723,852.4400000000002,0.8760834333058891,safe,0.04,852.4400000000002,0.8760834333058891,safe,0.03
1753194939,5,0.02,537.6741739019981,569.6400000000001,0.943884161754789,safe,0.04,569.6399999999999,0.9438841617547893,safe,0.03
1753194940,5,0.02,943.4679655797518,1008.0109847626535,0.9359699247740846,safe,0.04,1008.0109847626535,0.9359699247740846,safe,0.03
1753194941,5,0.02,681.9068210471814,749.4200000000001,0.9099127605977708,safe,0.04,749.4200000000001,0.9099127605977708,safe,0.03
1753194942,5,0.02,2364.313219455677,2448.24,0.9657195452470662,safe,0.04,2448.24,0.9657195452470662,safe,0.03
1753194943,5,0.02,5376.543521365162,5409.883048539316,0.9938372924377439,safe,0.04,5409.883048539317,0.9938372924377437,safe,0.03
1753194944,5,0.02,285.2856959451859,327.24000000000007,0.871793472513097,safe,0.04,327.24000000000007,0.871793472513097,safe,0.03
1753194945,5,0.02,703.1284381366622,767.4574624037768,0.9161790360789147,safe,0.04,767.4574624037767,0.9161790360789149,safe,0.03
1753194946,5,0.02,234.92318327962994,250.39110108997713,0.9382249698850565,safe,0.04,250.39110108997713,0.9382249698850565,safe,0.03
1753194947,5,0.02,341.520989891315,355.52,0.9606238464539689,safe,0.04,355.52000000000004,0.9606238464539688,safe,0.03
1753194948,5,0.02,502.57220427717857,521.1600000000001,0.964333802051536,safe,0.04,521.1600000000001,0.964333802051536,safe,0.03
1753194949,5,0.02,145.56930692876648,149.48000000000002,0.9738380179874663,safe,0.04,149.48000000000002,0.9738380179874663,safe,0.03
1753194950,5,0.02,259.07849989733745,282.8,0.9161191651249556,safe,0.04,282.8,0.9161191651249556,safe,0.03
1753194951,5,0.02,2063.042352377616,2088.6800000000003,0.9877254305961737,safe,0.04,2088.6800000000003,0.9877254305961737,safe,0.03
1753194952,5,0.02,735.1020676218693,812.0400000000002,0.9052535190654021,safe,0.04,812.04,0.9052535190654024,safe,0.03
1753194953,5,0.02,2429.6760179634866,2646.2000000000003,0.9181755037274153,safe,0.04,2646.2000000000003,0.9181755037274153,safe,0.03
1753194954,5,0.02,598.1618535428861,650.44,0.9196264890580008,safe,0.04,650.44,0.9196264890580008,safe,0.03
1753194955,5,0.02,2189.7481554390706,2248.26,0.9739746094486716,safe,0.04,2248.26,0.9739746094486716,safe,0.03
1753194956,5,0.02,717.3007876587217,717.3440085904786,0.9999397486683665,safe,0.04,717.3440085904786,0.9999397486683665,safe,0.03
1753194957,5,0.02,3307.1126359204063,3315.530589448007,0.997461053879463,safe,0.04,3315.5305894480075,0.9974610538794628,safe,0.03
1753194958,5,0.02,2198.721469484939,2292.7000000000003,0.959009669596955,safe,0.04,2292.7,0.9590096695969552,safe,0.03
1753194959,5,0.02,3581.2474893124017,3581.3256000350493,0.9999781894383893,safe,0.04,3581.3256000350493,0.9999781894383893,safe,0.03
1753194960,5,0.02,107.41039575660761,107.41788550857127,0.9999302746285853,safe,0.04,107.41788550857127,0.9999302746285853,safe,0.03
1753194961,5,0.02,616.036203659412,666.6000000000001,0.9241467201611339,safe,0.04,666.6,0.9241467201611341,safe,0.03
1753194962,5,0.02,2097.457386344974,2149.2800000000007,0.9758883841774797,safe,0.04,2149.28,0.9758883841774798,safe,0.03
1753194963,5,0.02,409.8669814823261,410.902470880921,0.9974799630764571,safe,0.04,410.902470880921,0.9974799630764571,safe,0.03
1753194964,5,0.02,2595.2367983557124,2729.02,0.9509775664361978,safe,0.04,2729.02,0.9509775664361978,safe,0.03
1753194965,5,0.02,718.6591931540792,731.2400000000001,0.9827952425388095,safe,0.04,731.2399999999999,0.9827952425388098,safe,0.03
1753194966,5,0.02,3017.1532809410037,3123.8899744042387,0.9658321213814226,safe,0.04,3123.8899744042387,0.9658321213814226,safe,0.03
1753194967,5,0.02,315.3908266608086,318.3860138101345,0.9905925919499968,safe,0.04,318.3860138101345,0.9905925919499968,safe,0.03
1753194968,5,0.02,424.3001015013281,428.4625066755063,0.9902852522465155,safe,0.04,428.46250667550623,0.9902852522465156,safe,0.03
1753194969,5,0.02,146.7074068660703,159.58,0.9193345460964425,safe,0.04,159.58,0.9193345460964425,safe,0.03
1753194970,5,0.02,723.2773382772284,858.5000000000001,0.8424896194260085,safe,0.04,858.5000000000001,0.8424896194260085,safe,0.03
1753194971,5,0.02,2307.9231950218527,2537.1200000000003,0.9096626076109339,safe,0.04,2537.1200000000003,0.9096626076109339,safe,0.03
1753194972,5,0.02,581.1001857738738,686.8000000000002,0.846098115570579,safe,0.04,686.8,0.8460981155705793,safe,0.03
1753194973,5,0.02,2299.4646061415565,2432.08,0.9454724376424939,safe,0.04,2432.08,0.9454724376424939,safe,0.03
1753194974,5,0.02,580.6196167764865,626.2000000000002,0.9272111414507926,safe,0.04,626.2,0.9272111414507929,safe,0.03
1753194975,5,0.02,353.015666238889,410.06000000000006,0.8608878365090206,safe,0.04,410.05999999999995,0.8608878365090208,safe,0.03
1753194976,5,0.02,634.3373767149092,660.5400000000002,0.9603315116645608,safe,0.04,660.5400000000002,0.9603315116645608,safe,0.03
1753194977,5,0.02,2585.9769045243866,2656.3,0.9735259212153696,safe,0.04,2656.3,0.9735259212153696,safe,0.03
1753194978,5,0.02,276.16396169060044,276.2370150934736,0.9997355408620803,safe,0.04,276.2370150934736,0.9997355408620803,safe,0.03
1753194979,5,0.02,4275.279451444978,4483.05448253394,0.9536532442560184,safe,0.04,4483.05448253394,0.9536532442560184,safe,0.03
1753194980,5,0.02,2670.637630504323,2830.0200000000004,0.9436815395312834,safe,0.04,2830.0200000000004,0.9436815395312834,safe,0.03
1753194981,5,0.02,796.0843839874451,848.4,0.9383361433138203,safe,0.04,848.4000000000001,0.9383361433138202,safe,0.03
1753194982,5,0.02,2835.1437153161314,3272.4000000000005,0.8663805510683691,safe,0.04,3272.4000000000005,0.8663805510683691,safe,0.03
1753194983,5,0.02,881.2585672610921,0,,,0.04,0,,,0.03
1753194984,5,0.02,637.0744807978226,767.6000000000001,0.8299563324619886,safe,0.04,767.6,0.8299563324619887,safe,0.03
1753194985,5,0.02,2298.5886931914415,2345.2200000000003,0.9801164467262948,safe,0.04,2345.2200000000003,0.9801164467262948,safe,0.03
1753194986,5,0.02,2451.6903701084066,2586.1192418241963,0.9480190744720006,safe,0.04,2586.1192418241963,0.9480190744720006,safe,0.03
1753194987,5,0.02,547.5879797509479,624.1800000000001,0.8772917744095418,safe,0.04,624.1800000000002,0.8772917744095416,safe,0.03
1753194988,5,0.02,784.1475185908057,848.4000000000002,0.924266287825089,safe,0.04,848.4000000000001,0.9242662878250891,safe,0.03
1753194989,5,0.02,734.5776074701444,801.1348814828759,0.9169212631341976,safe,0.04,801.1348814828758,0.9169212631341979,safe,0.03
