seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted,mrt,let,rm
1755016059,5,0.4,143.77812472316344,131.56335796189543,0.9150443310845315,safe,0.27,False,True,0,172.06941839332055,
1755016060,5,0.4,2474.3999999999996,2420.6189441806546,0.9782650113888841,safe,0.27,False,False,889.6580096612718,2586.6821633191657,0.35954494409201093
1755016061,5,0.4,0,123.30284997451781,,,0.27,False,False,36.703772361264654,149.86282145432043,0.3264161384764758
1755016062,5,0.4,0,983.145399052868,,,0.27,False,False,91.39235473569369,1188.714002869228,0.25039079156941474
1755016063,5,0.4,3039.9665915280393,2800.7860939795946,0.9213213401045238,safe,0.27,False,False,201.51333558449812,3864.2600796409583,0.06628800992290097
1755016064,5,0.4,0,831.0992482329725,,,0.27,False,False,23.376785396349447,1234.6905131066587,0.22308611362086594
1755016065,5,0.4,178.6693732734384,163.9739231022934,0.917750592046602,safe,0.27,False,True,8.865183288041916,222.19103943252398,0.049617811523156245
1755016066,5,0.4,918.8516153662364,872.6380783647692,0.9497051142658682,safe,0.27,True,False,340.74241741265047,1110.3054525766001,0.37083508557237194
1755016067,5,0.4,3367.2000000000003,3033.1136290294817,0.9007821421446547,safe,0.27,False,False,66.24985374843595,4005.6175337732298,0.019675057539925146
1755016068,5,0.4,2767.754591155992,2515.2743193956276,0.9087779413076821,safe,0.27,False,False,32.02846292398641,3218.5023346919816,0.011572002455105411
1755016069,5,0.4,1044.4388542042389,993.4255244398041,0.9511571888013474,safe,0.27,False,True,4.141027942270284,1488.3217768561992,0.0039648352084960935
1755016070,5,0.4,4122.233643437072,3986.8089293791727,0.9671477345119663,safe,0.27,False,False,9.219728329855457,5320.125367150707,0.0022365855813471433
1755016071,5,0.4,0,981.8091222293874,,,0.27,False,False,148.88905155306617,1353.631711693125,0.14989646448066882
1755016072,5,0.4,722.9388695813625,665.2818920270765,0.9202463998267602,safe,0.27,False,False,341.7669476720998,883.3950257628377,0.47274667617472177
1755016073,5,0.4,2680.8,2499.262930831029,0.9322825018020847,safe,0.27,False,False,880.4883001803455,2803.9450871197714,0.3284423680171387
1755016074,5,0.4,0,2018.765525079136,,,0.27,False,False,19.614441459601284,3087.003550983081,0.688193303408631
1755016075,5,0.4,291.47493644434627,279.9480889994683,0.9604533837952175,safe,0.27,False,True,129.80641593633555,322.73789542832503,0.44534332014897127
1755016076,5,0.4,4475.634492413702,4330.072958352714,0.9674768942129394,safe,0.27,False,False,231.90609706544342,6421.777701717239,0.05181524484596079
1755016077,5,0.4,0,283.63414666933113,,,0.27,False,False,75.41815173304781,363.00331097334094,0.331314678540931
1755016078,5,0.4,0,83.9554531129993,,,0.27,False,False,0,110.67903033185083,0.17486835769563483
1755016079,5,0.4,0,253.4839204350459,,,0.27,False,False,116.7580902429516,300.4943688353371,0.4536056341995007
1755016080,5,0.4,0,813.8784249822784,,,0.27,False,False,165.55712297608056,1132.3959633832321,0.19465858080667894
1755016081,5,0.4,0,85.10883777513027,,,0.27,False,False,0,100.63997270302256,0.4804552391664067
1755016082,5,0.4,736.8000000000001,640.5545673433571,0.8693737341793663,safe,0.27,False,False,79.66109406040664,750.4954327155539,0.10811766294843463
1755016083,5,0.4,2716.8,2521.2828353795267,0.9280340236232062,safe,0.27,False,False,0,3204.737883472926,
1755016084,5,0.4,2659.2000000000003,2224.1574163604228,0.8364009538058147,safe,0.27,False,False,0,3555.53928010505,
1755016085,5,0.4,0,852.0580369516798,,,0.27,False,False,172.91918265642087,1034.7905417204624,0.1004362159558987
1755016086,5,0.4,2702.4,2544.390048849047,0.9415297694083211,safe,0.27,False,False,585.6021368381325,3111.5061039411153,0.21669706070090752
1755016087,5,0.4,4455.632029545584,4263.020510725386,0.9567712240277072,safe,0.27,,False,194.28683498309033,6358.034592938588,0.04360477564008018
1755016088,5,0.4,2812.7999999999997,2570.818953158319,0.9139714708327358,safe,0.27,False,False,1.3863566370409899,3440.2194459821494,0.000492874231029931
1755016089,5,0.4,2656.7999999999997,2459.8703858456975,0.9258771401105457,safe,0.27,False,False,101.46272144878003,2672.414396797766,0.03818982288797804
1755016090,5,0.4,4160.847265697319,4105.980700704502,0.9868136075445149,safe,0.27,False,False,0,5075.819461900546,
1755016091,5,0.4,851.3971674524298,764.9466226645236,0.898460380075511,safe,0.27,False,True,60.1083373831824,815.1126444799452,0.07059964453844726
1755016092,5,0.4,2856.0,2627.3579547270656,0.9199432614590566,safe,0.27,False,False,130.6964861756636,3265.6532818423575,0.04576207499147886
1755016093,5,0.4,547.2,504.5951478358138,0.9221402555479052,safe,0.27,False,False,5.631535755293868,719.087394203591,0.01029154926040546
1755016094,5,0.4,2624.0,2454.4617860586004,0.9353894001747715,safe,0.27,False,True,0,2645.5254500103015,
1755016095,5,0.4,0,823.6584237913758,,,0.27,False,False,40.11135945318597,908.4606776932321,0.05220279225229102
1755016096,5,0.4,4944.803662059381,4596.97871751136,0.9296584923650616,safe,0.27,False,False,0,6183.3317855867635,
1755016097,5,0.4,0,983.0245911486854,,,0.27,False,False,240.0845180417346,1208.7028439149954,0.23685194778939458
1755016098,5,0.4,0,298.0183367515829,,,0.27,False,False,148.68492751260123,375.94005908413016,0.4802303727025437
1755016099,5,0.4,2486.3999999999996,2317.8878657219257,0.9322264582214953,safe,0.27,False,False,0,3312.536977540066,
1755016100,5,0.4,0,1026.220384534905,,,0.27,False,False,182.66880497451183,1390.0769202431554,0.16178938570639811
1755016101,5,0.4,2942.4,2340.4756542723567,0.7954308232301375,safe,0.27,False,False,363.2251586958297,3725.216255990807,0.12344520075306882
1755016102,5,0.4,3146.4,2889.064737021744,0.9182127946293364,safe,0.27,False,False,21.56490536627481,3539.246159702644,0.0068538346574735605
1755016103,5,0.4,0,170.79165002926584,,,0.27,False,False,19.396122053164277,230.6045499883923,0.10410044497377055
1755016104,5,0.4,2937.5999999999995,2601.5711224441648,0.8856110847100236,safe,0.27,False,False,1217.0611453343886,3061.369173016222,0.4143045837875779
1755016105,5,0.4,968.9841512830282,913.7773348148912,0.9430260893379548,safe,0.27,False,True,46.52853839373631,939.7207396276297,0.04801785285355602
1755016106,5,0.4,0,496.1183870734865,,,0.27,False,False,35.86740943151387,689.9669593780292,0.8044382870643237
1755016107,5,0.4,0,861.6954886849041,,,0.27,False,False,149.1730620039756,1035.3170470758596,0.15088755835057613
1755016108,5,0.4,825.5237157523898,812.0042764265381,0.9836231969259297,safe,0.27,False,False,63.90735412088969,1204.89099248939,0.07741431639264773
1755016109,5,0.4,0,814.3232258238568,,,0.27,False,False,170.36894064708994,983.0684612990154,0.19229000073035005
1755016010,5,0.5,600.0,533.1971300113591,0.8886618833522653,safe,0.58,False,False,4.777811058810073,653.2054213408503,0.007963018431350121
1755016011,5,0.5,0,468.9980711054741,,,0.58,False,False,97.3995998862274,486.7951293583321,
1755016012,5,0.5,0,4930.852375007293,,,0.58,False,False,998.2071717466447,5493.110197542951,0.24191115637159083
1755016013,5,0.5,780.0,665.3632810362711,0.8530298474823989,safe,0.58,False,True,0,897.399766063226,
1755016014,5,0.5,0,954.1847528786429,,,0.58,False,False,0,1163.2903176900063,0.2895502389226105
1755016015,5,0.5,0,526.3758566747626,,,0.58,False,False,3.2230502946592368,578.0858275803506,0.002262979086048307
1755016016,5,0.5,3027.5,2782.9824742443325,0.919234508420919,safe,0.58,False,False,9.490521364023834,3438.6002885296325,0.0031347717139632815
1755016017,5,0.5,0,2785.7329148447216,,,0.58,False,False,16.27798583942742,3291.093982222413,0.0021769347766266937
1755016018,5,0.5,0,737.9877668391746,,,0.58,False,False,197.18865584625019,759.1327094750038,0.32475681807892914
1755016019,5,0.5,0,724.0096622936172,,,0.58,False,False,16.2356733329637,1035.9968206950898,0.2275953906530182
1755016020,5,0.5,542.5,519.0722252170599,0.956815161690433,safe,0.58,False,False,67.26586484445329,675.5867730953432,0.12399237759346228
1755016021,5,0.5,0,84.13998524846875,,,0.58,False,False,0,94.45880529569357,0.06003558086055982
1755016022,5,0.5,0,413.0453394142142,,,0.58,False,False,0.9873912153923392,571.046522483822,0.001090279244439254
1755016023,5,0.5,3712.5,3445.307891991164,0.9280290618158018,safe,0.58,False,True,551.5317731774517,3932.7358863529785,0.14856074698382538
1755016024,5,0.5,3155.0,2760.644069172661,0.8750060441117785,safe,0.58,False,False,9.604043250671566,3364.364139417329,0.0030440707609101637
1755016025,5,0.5,0,635.2629657152956,,,0.58,False,False,254.42754421488183,812.5582292450457,0.3722983809413632
1755016026,5,0.5,0,45.333585016680445,,,0.58,False,False,3.745534235388437,65.57861326937456,
1755016027,5,0.5,0,425.1943874109139,,,0.58,False,False,0,542.7062940613699,
1755016028,5,0.5,2592.5,2421.8302397982343,0.9341678842037547,safe,0.58,False,True,4.168492898934346,3477.5568286181024,0.0016079046861848972
1755016029,5,0.5,3050.0,2811.6763641692232,0.9218611030063028,safe,0.58,False,False,0,3597.9619508166347,
1755016030,5,0.5,195.0,179.847362464453,0.9222941664843743,safe,0.58,False,True,1.2314690548577687,218.66572898802227,0.0063152259223475315
1755016031,5,0.5,2712.5,2474.7895790943744,0.9123648217859445,safe,0.58,False,False,21.487288900105394,3346.3908008030344,0.007921581161329178
1755016032,5,0.5,175.60387627914847,165.32018128496065,0.9414381093852373,safe,0.58,False,True,0,176.202648566162,
1755016033,5,0.5,2590.0,2505.1905462343684,0.9672550371561268,safe,0.58,False,False,5.001934864817055,3388.723889987008,0.0019312489825548474
1755016034,5,0.5,0,729.5314070395241,,,0.58,False,False,19.23646850088224,965.747329894123,0.005084575733175714
1755016035,5,0.5,0,583.557305777761,,,0.58,False,False,60.45265633668009,675.6570891049852,0.09428951312305996
1755016036,5,0.5,0,4182.16072919588,,,0.58,False,False,297.5473294996468,5793.389808406475,0.04985919585624985
1755016037,5,0.5,3080.0,2853.6958233030164,0.9265246179555248,safe,0.58,False,False,861.9615797886044,3177.9447103872335,0.2798576557755209
1755016038,5,0.5,2702.5,2449.8024293114104,0.9064948859616689,safe,0.58,False,False,23.16221127812082,2943.930919722364,0.008570660972477639
1755016039,5,0.5,155.0,146.7555920011182,0.9468102709749562,safe,0.58,False,False,8.290152315460574,199.08200016718578,0.053484853648132734
1755016040,5,0.5,0,2898.7325204949598,,,0.58,False,False,468.76200056472067,4330.946738306824,0.12419477966599524
1755016041,5,0.5,295.0,277.30674346639717,0.940022859208126,safe,0.58,False,False,90.89890379386557,301.48484810877915,0.3081318772673409
1755016042,5,0.5,272.5,264.42213877103677,0.9703564725542634,safe,0.58,False,False,0,314.8840684340362,
1755016043,5,0.5,0,4644.389421425687,,,0.58,False,False,1416.5221866370753,5420.18888652967,0.3402347788401936
1755016044,5,0.5,0,4662.880423596478,,,0.58,False,False,342.59073175430103,4920.70768005005,0.08916586054212058
1755016045,5,0.5,0,4840.677911150298,,,0.58,False,False,0,6072.191929317998,
1755016046,5,0.5,682.5,622.0021594000368,0.9113584753114092,safe,0.58,False,True,0,788.733664311007,
1755016047,5,0.5,0,286.49463191621635,,,0.58,False,False,20.12521391300308,333.9477912122403,0.07104611684976848
1755016048,5,0.5,2542.5,2507.5397630024236,0.9862496609645717,safe,0.58,False,False,893.3564577422867,2650.8149840429683,0.3513693049133871
1755016049,5,0.5,0,2817.647983162422,,,0.58,False,False,0,3638.1601748458284,
1755016050,5,0.5,0,256.80801025772206,,,0.58,False,False,2.0979228111747266,296.7076681381885,0.006122586956153229
1755016051,5,0.5,712.5,650.9060052161449,0.9135522880226595,safe,0.58,False,False,65.65899559794045,840.6236918891025,0.09215297627781115
1755016052,5,0.5,2572.5,2282.7109847046354,0.887351208825903,safe,0.58,False,False,0,2701.6397022051588,
1755016053,5,0.5,157.5,141.50554596420392,0.8984479108838344,safe,0.58,False,False,0,167.8895876216551,
1755016054,5,0.5,0,220.41276605430266,,,0.58,False,False,12.211560077144696,312.81739183996876,0.03158074392395906
1755016055,5,0.5,305.0,275.00900567162716,0.9016688710545153,safe,0.58,False,False,0.536126951435599,340.1518362916129,0.0017577932833954064
1755016056,5,0.5,0,436.806899395221,,,0.58,False,False,29.02881954737154,646.9578577353491,0.041534631202266796
1755016057,5,0.5,0,4426.655150706938,,,0.58,False,False,689.3508874167501,6623.127680384323,0.1501869763671198
1755016058,5,0.5,0,607.0425135873811,,,0.58,False,False,21.620391528306413,867.9472700787121,0.03161214806421126
1755016059,5,0.5,148.5,135.03939047735003,0.9093561648306399,safe,0.58,False,True,3.1280747712653616,177.06941839332055,0.02106447657417752
1755016060,5,0.5,2577.5,2549.480680640787,0.9891292650400725,safe,0.58,False,False,889.6580096611744,2687.1821633191657,0.3451631463282927
1755016061,5,0.5,0,124.0918498001788,,,0.58,False,False,36.703772361264654,151.86282145432043,0.3264161384764758
1755016062,5,0.5,0,987.8697973414019,,,0.58,False,False,101.39235473569218,1198.714002869228,0.25039079156941474
1755016063,5,0.5,0,2920.0350606299626,,,0.58,False,False,201.51333558449812,3974.2600796409583,0.06628800992290097
1755016064,5,0.5,0,826.8316778839853,,,0.58,False,False,33.3767853963501,1244.6905131066587,0.22308611362086594
1755016065,5,0.5,0,161.82352871848536,,,0.58,False,False,13.865183288041937,227.19103943252398,0.049617811523156245
1755016066,5,0.5,0,979.6686867254666,,,0.58,False,False,340.7424174126503,1330.3054525766001,0.37083508557237194
1755016067,5,0.5,3507.5,3061.93874447338,0.8729689934350335,safe,0.58,False,False,86.24985374842504,4225.617533773229,0.02459012223761227
1755016068,5,0.5,0,2572.3532727810175,,,0.58,False,False,42.02846292398672,3328.5023346919816,0.011572002455105411
1755016069,5,0.5,0,1105.9210427105916,,,0.58,False,False,4.241027942270449,1508.4217768561994,0.0039648352084960935
1755016070,5,0.5,0,4069.5662731914053,,,0.58,False,False,9.319728329902091,5420.225367150707,0.0022365855813471433
1755016071,5,0.5,0,1005.7260972824683,,,0.58,False,False,148.88905155306725,1363.631711693125,0.14989646448066882
1755016072,5,0.5,0,678.585457459094,,,0.58,False,False,41.76694767210034,903.3950257628377,0.47274667617472177
1755016073,5,0.5,2792.5,2527.793949951323,0.9052082184248248,safe,0.58,False,False,880.4883001803416,2914.9450871197714,0.3153046732964518
1755016074,5,0.5,0,2112.9988365515246,,,0.58,False,False,119.61444145960037,3197.003550983081,0.688193303408631
1755016075,5,0.5,0,277.91806719083024,,,0.58,False,False,129.80641593633564,347.73789542832503,0.44534332014897127
1755016076,5,0.5,0,4992.457193208014,,,0.58,False,False,251.90609706546854,6441.777701717239,0.05181524484596079
1755016077,5,0.5,0,292.05457247053346,,,0.58,False,False,25.418151733046336,368.00331097334094,0.331314678540931
1755016078,5,0.5,0,87.48459533129198,,,0.58,False,False,0,113.67903033185083,0.17486835769563483
1755016079,5,0.5,0,260.2254421254528,,,0.58,False,False,116.7580902429512,310.4943688353371,0.4536056341995007
1755016080,5,0.5,0,883.9124310591856,,,0.58,False,False,165.55712297608028,1142.3959633832321,0.19465858080667894
1755016081,5,0.5,0,86.50639112279941,,,0.58,False,False,0,112.83997270302257,0.4804552391664067
1755016082,5,0.5,767.5,668.2478618024816,0.8706812531628424,safe,0.58,False,False,79.66109406040573,755.4954327155539,0.10379295643049606
1755016083,5,0.5,2830.0,2576.876695113184,0.9105571360823971,safe,0.58,False,False,0,3305.737883472926,
1755016084,5,0.5,2770.0,2289.836864675765,0.8266559078251858,safe,0.58,False,False,0.01654554468598235,3656.7392801050496,5.973120825264386e-06
1755016085,5,0.5,0,841.0653118785201,,,0.58,False,False,163.91918265641976,1045.7905417204624,0.1004362159558987
1755016086,5,0.5,2815.0,2665.28440128325,0.9468150626228242,safe,0.58,False,False,585.702136837886,3216.6061039411156,0.20806470225146925
1755016087,5,0.5,0,5005.311733383714,,,0.58,False,False,294.2868349830908,6458.034592938588,0.04360477564008018
1755016088,5,0.5,2930.0,2595.8250013358625,0.885947099432035,safe,0.58,False,False,6.386356637041217,3595.2194459821494,0.0021796439034270365
1755016089,5,0.5,2767.5,2557.3991793231257,0.9240828109568656,safe,0.58,False,False,101.46272144878571,2782.414396797766,0.036662229972460963
1755016090,5,0.5,0,4617.390572986973,,,0.58,False,False,0,5185.819461900546,
1755016091,5,0.5,846.5931371660128,781.2836821446253,0.9228561487752994,safe,0.58,False,True,60.20833738318231,935.2126444799452,0.07111838584556793
1755016092,5,0.5,2975.0,2620.186336460145,0.8807349030118135,safe,0.58,False,False,130.69648617566395,3370.6532818423575,0.04393159199181981
1755016093,5,0.5,575.0,545.0349689054983,0.9478869024443449,safe,0.58,False,True,5.731535755293152,739.1873942035909,0.009967888270075047
1755016094,5,0.5,2732.5,2514.978707844035,0.9203947695678079,safe,0.58,False,True,0,2746.5254500103015,
1755016095,5,0.5,0,794.1654084749553,,,0.58,False,False,45.61135945318591,1013.9606776932321,0.05220279225229102
1755016096,5,0.5,0,4975.354935048483,,,0.58,False,False,0,6403.3317855867635,
1755016097,5,0.5,0,1044.7552755229844,,,0.58,False,False,260.08451804173706,1228.7028439149954,0.23685194778939458
1755016098,5,0.5,0,296.8200799155089,,,0.58,False,False,143.68492751260118,390.94005908413016,0.4802303727025437
1755016099,5,0.5,2590.0,2403.2370695718046,0.9278907604524342,safe,0.58,False,False,15.708326318823083,3413.6369775400653,0.0060649908566884495
1755016100,5,0.5,0,1176.2223714417669,,,0.58,False,False,182.66880497451183,1450.0769202431554,0.16178938570639811
1755016101,5,0.5,3065.0,2431.6807559700937,0.7933705565970942,safe,0.58,False,False,463.2251586959344,4025.216255990807,0.15113382012917925
1755016102,5,0.5,3277.5,2994.915199505397,0.9137803812373446,safe,0.58,False,False,31.56490536627481,3649.246159702644,0.00963078729710902
1755016103,5,0.5,0,176.4241038496566,,,0.58,False,False,0,240.8045499883923,0.10410044497377055
1755016104,5,0.5,3060.0,2735.1013511098863,0.8938239709509432,safe,0.58,False,False,1217.0611453341248,3161.369173016222,0.3977324004359885
1755016105,5,0.5,906.8841512830282,837.6992607932807,0.9237114350362533,safe,0.58,False,True,46.72853839373437,1059.9207396276297,0.0515264693154296
1755016106,5,0.5,0,501.5309393744351,,,0.58,False,False,55.86740943151381,709.9669593780292,0.8044382870643237
1755016107,5,0.5,0,923.2852259954711,,,0.58,False,False,144.17306200397553,1250.3170470758596,0.15088755835057613
1755016108,5,0.5,0,883.8280555337697,,,0.58,False,False,64.00735412088986,1225.99099248939,0.07741431639264773
1755016109,5,0.5,0,827.2334887309048,,,0.58,False,False,170.36894064708994,985.0684612990154,0.19229000073035005
1755016010,8,0,2712.0,2358.5337032231746,0.869665819772557,safe,0.09,False,False,0,3597.307830982787,
1755016011,8,0,2504.0,1736.443130389708,0.6934677038297555,safe,0.09,False,False,34.443130389707875,3170.6264499723566,0.013755243765857777
1755016012,8,0,690.0,615.6136731978004,0.8921937292721744,safe,0.09,False,False,0,672.246046492264,
1755016013,8,0,808.4843970787376,527.7342136422125,0.6527450814747349,safe,0.09,False,False,76.73421364221244,915.2375940991037,0.09491118680765259
1755016014,8,0,356.0,283.0522717578412,0.795090651005172,safe,0.09,False,False,12.052271757841233,407.49448886119836,0.03385469594899223
1755016015,8,0,518.0,297.83254212892894,0.5749662975461949,safe,0.09,False,False,32.83254212892885,522.9110760907124,0.06338328596318311
1755016016,8,0,384.0,327.0396588074828,0.8516657781444864,safe,0.09,False,False,0,408.2262092409694,
1755016017,8,0,1330.0,1115.9801345063556,0.8390828078995155,safe,0.09,False,True,15.980134506355398,1322.4117271922682,0.012015138726583005
1755016018,8,0,3993.398091040935,3340.4157096470162,0.8364845260834715,safe,0.09,,False,1335.415709647015,5335.661445744567,0.3344058566670272
1755016019,8,0,2512.0,1631.5237747018598,0.6494919485278104,safe,0.09,False,False,80.52377470186022,2895.623179876692,0.03205564279532652
1755016020,8,0,0,859.0701831122057,,,0.09,False,False,249.07018311220548,1148.6970380519926,0.12399237759346228
1755016021,8,0,2308.0,2059.450360340468,0.8923095148788855,safe,0.09,False,False,38.45036034046805,3100.0394607264225,0.01665960153399829
1755016022,8,0,2132.0,1400.4626094063826,0.6568773965320744,safe,0.09,False,False,0,2555.8144017787,
1755016023,8,0,3537.206994997995,2868.475122050545,0.8109435286390897,safe,0.09,,False,1858.4751220505668,5371.199993079239,0.5254075106937925
1755016024,8,0,2566.4077035466707,2203.2226966948215,0.8584850698702539,safe,0.09,False,False,1.2226966948203426,3544.3777596095088,0.0004764234042512519
1755016025,8,0,2350.8762801220623,1711.742681278055,0.728129632236188,safe,0.09,False,False,60.74268127805504,3037.079777942177,0.02583831475593482
1755016026,8,0,3252.0,2343.756764269517,0.7207124121369979,safe,0.09,False,False,8.756764269518044,3974.2236828170835,0.0026927319401962003
1755016027,8,0,3120.0,2639.0933489232566,0.8458632528600182,safe,0.09,False,False,89.09334892325728,3141.424332814471,0.02855556055232605
1755016028,8,0,450.83480412790897,335.2043223159478,0.743519176529337,safe,0.09,False,False,0,462.9162889891872,
1755016029,8,0,2964.0,2308.158379949441,0.7787308974188397,safe,0.09,False,False,106.15837994944083,3119.661087159928,0.03581591766175467
1755016030,8,0,498.82510477015404,408.540576380849,0.8190056444113697,safe,0.09,False,False,13.540576380849036,661.8601597679501,0.02714493767728108
1755016031,8,0,0,388.65120658055196,,,0.09,False,False,0,494.8575828700742,0.007921581161329178
1755016032,8,0,2098.0,2035.737873518183,0.9703231046321178,safe,0.09,False,False,0,2118.821995871951,
1755016033,8,0,2982.463750046409,2213.4376733172953,0.7421507380543528,safe,0.09,False,False,43.43767331729545,3616.2822169155224,0.014564359186803036
1755016034,8,0,4194.645051535932,3276.8707722980894,0.7812033514249827,safe,0.09,False,False,76.87077229809915,4509.305306674845,0.018325930168978606
1755016035,8,0,2674.0,2566.128495837213,0.9596591233497431,safe,0.09,False,False,0,3575.200910553549,
1755016036,8,0,754.0,600.2595829413542,0.7961002426277908,safe,0.09,False,False,400.2595829413528,926.0674179741502,0.5308482532378684
1755016037,8,0,3449.422214071594,3158.3895394777305,0.9156285729805348,safe,0.09,False,False,98.38953947773655,5323.182706799947,0.028523484042158032
1755016038,8,0,445.85423895225756,344.8253410317226,0.7734037515086781,safe,0.09,False,False,12.825341031722555,538.5449402917487,0.02876577121227259
1755016039,8,0,2484.0,2336.55465081212,0.9406419689259743,safe,0.09,False,False,0,3238.6963136978743,
1755016040,8,0,2182.0,1832.4267976232777,0.8397922995523729,safe,0.09,False,False,0.4267976232775468,3008.44836592302,0.0001955992773957593
1755016041,8,0,1157.950458872751,1055.5248082746223,0.9115457403092714,safe,0.09,False,False,155.52480827462222,1113.6632982041112,0.1343104163765551
1755016042,8,0,3650.0,2985.695321755764,0.8179987182892504,safe,0.09,False,False,165.69532175576433,3792.5136185942956,0.045395978563223104
1755016043,8,0,3040.0,2173.7731992773006,0.7150569734464804,safe,0.09,False,False,173.77319927730468,3735.162017055615,0.05716223660437654
1755016044,8,0,2128.0,1780.9487960952408,0.8369120282402448,safe,0.09,False,False,2.948796095238208,2857.6950458547267,0.0013857124507698348
1755016045,8,0,2476.0,2032.106059488138,0.8207213487431898,safe,0.09,False,False,212.1060594881375,3071.9759943928298,0.08566480593220416
1755016046,8,0,2584.0,1748.0348668098227,0.6764840815827488,safe,0.09,False,False,50.034866809824734,3096.2128764023837,0.019363338548693782
1755016047,8,0,954.0673938570764,630.880538067445,0.6612536411258529,safe,0.09,False,True,125.88053806744503,993.2620153182961,0.13194092878338373
1755016048,8,0,382.0,322.72653484693546,0.844833860855852,safe,0.09,False,False,0,420.5497117023784,
1755016049,8,0,1200.2775822600643,938.3463794468865,0.7817744772671885,safe,0.09,False,False,53.346379446886885,1316.2578210441347,0.04444503524462921
1755016050,8,0,2510.0,2218.62637783605,0.8839148915681474,safe,0.09,False,False,0,2435.3173046919956,
1755016051,8,0,0,1237.2731669337054,,,0.09,False,False,137.27316693370653,1537.3292900094764,0.09215297627781115
1755016052,8,0,2314.0,1541.827531736462,0.6663040327296724,safe,0.09,False,False,0,2766.8530607499783,
1755016053,8,0,2150.0,1552.9377308466715,0.7222966189984519,safe,0.09,False,False,0,2717.385179172127,
1755016054,8,0,2582.0,2371.441471693736,0.9184513833050875,safe,0.09,False,False,366.4414716937911,2587.172831010245,0.14192156146157672
1755016055,8,0,2430.0,1427.7488866000251,0.5875509821399281,safe,0.09,False,False,0,2596.994793476466,
1755016056,8,0,2758.726914800379,2556.884051308222,0.9268347793290869,safe,0.09,False,False,36.88405130822207,2981.172511465139,0.013369953767566368
1755016057,8,0,2678.0,2189.2137757402807,0.8174808721957733,safe,0.09,False,False,0,2811.1891734527426,
1755016058,8,0,441.16920149425283,388.64660411269205,0.8809468176752474,safe,0.09,True,False,98.45889238264509,459.5711806525983,0.2231771666044728
1755016059,8,0,257.405580814886,253.75671121741573,0.9858244347852957,safe,0.09,False,False,33.75671121741594,361.9840984012743,0.13114211086857586
1755016060,8,0,3002.0,2873.819057110484,0.9573014847136856,safe,0.09,False,False,73.81905711048421,3477.7705246928926,0.024589959064118656
1755016061,8,0,694.0,543.2201617247904,0.7827379851942224,safe,0.09,False,False,2.220161724790431,867.8385915955873,0.0031990802950870763
1755016062,8,0,0,939.4145499518391,,,0.09,False,False,184.4145499518395,976.4039401833523,0.25039079156941474
1755016063,8,0,0,649.7109507287221,,,0.09,False,False,0,943.2906900535856,0.06628800992290097
1755016064,8,0,753.933128466828,672.5056724349349,0.8919964477519631,safe,0.09,False,True,72.50567243493498,873.6900719841841,0.09616989849269521
1755016065,8,0,4720.225907963318,3939.01879111727,0.8344979388532863,safe,0.09,,False,1939.0187911172711,6640.500580954847,0.4107894047710777
1755016066,8,0,2558.0,1847.5122525171325,0.7222487304601769,safe,0.09,False,False,245.51225251713237,2900.5271406444626,0.09597820661342156
1755016067,8,0,5287.220141638667,4437.377978975625,0.8392648424130775,safe,0.09,,False,1387.3779789756352,6728.519851187917,0.26240215875438194
1755016068,8,0,750.0,537.8260420587196,0.7171013894116262,safe,0.09,False,False,37.826042058719594,905.2561998348848,0.050434722744959457
1755016069,8,0,0,131.2611042893138,,,0.09,False,False,31.261104289313845,209.74195828346095,0.0039648352084960935
1755016070,8,0,668.0,598.6860614900337,0.8962366189970564,safe,0.09,False,False,0,717.5612661419465,
1755016071,8,0,5292.772963413301,5179.113487341012,0.978525533428702,safe,0.09,,False,1179.1134873410115,5902.6229358408145,0.22277802117939383
1755016072,8,0,4316.316057539153,3282.847829731805,0.760567063664806,safe,0.09,False,False,11.84782973180549,5617.836343461335,0.0027448939266417516
1755016073,8,0,2882.0,2668.4367979053777,0.9258975704043643,safe,0.09,False,False,887.4367979054146,2949.304858970051,0.3079239409803659
1755016074,8,0,2624.0,2242.52648029993,0.8546213720655221,safe,0.09,False,False,140.52648029992986,3392.2594458878607,0.05355429889479034
1755016075,8,0,3027.9939253810726,2545.2084779146203,0.8405593077913147,safe,0.09,False,False,1345.2084779145655,3661.1230304481683,0.44425732384693317
1755016076,8,0,3106.3271694261357,1997.517771279833,0.6430480958156302,safe,0.09,False,False,47.51777127983282,4209.366491337791,0.015297091609513648
1755016077,8,0,2304.0,2251.7016072124984,0.9773010447970913,safe,0.09,False,False,0,3127.4177840719053,
1755016078,8,0,5005.811045450289,3900.8065816564413,0.7792556583217077,safe,0.09,False,False,200.8065816564408,5768.411485985726,0.04011469466849953
1755016079,8,0,448.9895482769293,441.75176851952386,0.9838798480161027,safe,0.09,False,False,0,486.3553023944969,
1755016080,8,0,876.0,548.1526093841438,0.6257449878814427,safe,0.09,False,False,143.1526093841444,990.5492156268002,0.1634162207581557
1755016081,8,0,430.4797316381328,399.0199702219688,0.9269192969981463,safe,0.09,,False,198.0199702219685,531.9509231494776,0.4599983591990036
1755016082,8,0,2314.0,1520.2352948529065,0.6569729018379026,safe,0.09,False,False,20.235294852906627,2593.7690157213224,0.008744725519838646
