seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755018394,8,0.0,308.3589490503946,,,0.57,5.932999920332804e-05,0.0148193570021248,0.5757
1755018395,8,0.0,3393.756849897228,,,0.57,0.0001103249996958,0.0036216400003468,0.5757
1755018396,8,0.0,1099.7800092830723,,,0.57,9.767899973667228e-05,1.1801380260003498,0.5757
1755018397,8,2922.109874608684,2775.2827102895344,0.9497530309879906,safe,0.57,9.929400039254688e-05,0.0890614099989761,0.5757
1755018398,8,0.0,81.90660558714777,,,0.57,6.647099871770479e-05,0.0010504560013941,0.5757
1755018399,8,0.0,1495.4078826049724,,,0.57,0.0001263350022782,0.0239974409996648,0.5757
1755018400,8,262.2617100840969,246.94490272737283,0.94159724135173,safe,0.57,8.659100058139302e-05,0.0317463980027241,0.5757
1755018401,8,500.51812830324,396.14099361041445,0.7914618296710555,safe,0.57,8.699099998921156e-05,0.0039653839994571,0.5757
1755018402,8,0.0,1188.5216823538683,,,0.57,7.655099761905149e-05,1.5667690959999163,0.5757
1755018403,8,109.54595866758962,89.3222968943364,0.8153865097422658,safe,0.57,8.048499876167625e-05,0.0047697280024294,0.5757
1755018404,8,1766.405091358448,1697.4484505077603,0.9609621591400324,safe,0.57,0.0001092530001187,0.1383847939978295,0.5757
1755018405,8,0.0,336.3534288793298,,,0.57,0.0001180530016426,0.0130745550013671,0.5757
1755018406,8,0.0,2374.995722146483,,,0.57,6.823100193287246e-05,1.2940949170006206,0.5757
1755018407,8,0.0,1134.666763157409,,,0.57,9.080200106836855e-05,1.6330194549991577,0.5757
1755018408,8,0.0,126.97557081083912,,,0.57,3.279799784650095e-05,0.0026041570017696,0.5757
1755018409,8,0.0,1286.642175252683,,,0.57,5.632099782815203e-05,1.7746765029987728,0.5757
1755018410,8,1455.7370698790303,1372.9943594294632,0.9431609511349168,safe,0.57,0.0001294190005864,0.3635803960023622,0.5757
1755018411,8,353.1017787366624,312.8086672304317,0.8858881095122418,safe,0.57,0.0001049700003932,0.0409159970004111,0.5757
1755018412,8,275.8953754927516,259.3194973516439,0.9399196956038026,safe,0.57,9.471399971516804e-05,0.0307426420004048,0.5757
1755018413,8,0.0,1248.6550117980885,,,0.57,4.082300074514933e-05,2.310484813002404,0.5757
1755018414,8,1648.0337209469528,1495.7716217096358,0.9076098399553209,safe,0.57,0.0001166530018963,0.0380489269991812,0.5757
1755018415,8,0.0,1083.9912972660788,,,0.57,6.657200356130488e-05,1.3067664879999938,0.5757
1755018416,8,0.0,1257.731956682815,,,0.57,6.750100146746263e-05,0.8975679329996638,0.5757
1755018417,8,0.0,1245.732494680094,,,0.57,0.000130648000777,0.1809956170000077,0.5757
1755018418,8,2543.855680496877,2285.875847986778,0.8985870800423278,safe,0.57,7.475500024156645e-05,0.1101653039986558,0.5757
1755018419,8,1700.8777832463084,1387.3062555857118,0.8156413525126353,safe,0.57,6.92550020175986e-05,0.0259342460012703,0.5757
1755018420,8,2155.3586682362443,2146.215274252157,0.9957578318083046,safe,0.57,0.0001151510005001,0.2314936580005451,0.5757
1755018421,8,0.0,202.51900314803143,,,0.57,7.417000233544968e-05,0.0014381699984369,0.5757
1755018422,8,1469.7211790143006,1354.5160956282075,0.9216143272403834,safe,0.57,0.0001034460001392,0.1219258290002471,0.5757
1755018423,8,0.0,284.6801515246325,,,0.57,6.475999907706864e-05,0.0139279389986768,0.5757
1755018424,8,0.0,1465.38521743694,,,0.57,0.0002145580001524,0.1557664549982291,0.5757
1755018425,8,0.0,1346.9250009624716,,,0.57,8.444199920631945e-05,0.0263288569985888,0.5757
1755018426,8,0.0,403.6146666220499,,,0.57,0.0001210619993798,0.0140356240008259,0.5757
1755018427,8,0.0,1878.679263358047,,,0.57,0.000107191997813,0.4849205520004034,0.5757
1755018428,8,1709.4141368788485,1494.8007801972678,0.8744520990838214,safe,0.57,0.0001173130003735,0.2672591500013368,0.5757
1755018429,8,2374.1868065362005,2221.3113728492563,0.9356093491607004,safe,0.57,0.0001273909983865,0.1043029020001995,0.5757
1755018430,8,1265.558416150843,1101.9412062700935,0.8707154029456924,safe,0.57,0.0001962489986908,0.4159911230017314,0.5757
1755018431,8,0.0,1851.283383821324,,,0.57,6.556299922522157e-05,0.0078951149989734,0.5757
1755018432,8,0.0,1079.1206930504163,,,0.57,6.247499914024957e-05,0.418809845999931,0.5757
1755018433,8,0.0,1322.651383290327,,,0.57,5.587600026046857e-05,1.4022488499977044,0.5757
1755018434,8,1268.0202984512816,1166.2105633398107,0.919709696102012,safe,0.57,0.0001185319997603,0.0709842639989801,0.5757
1755018435,8,2140.4195464984705,2000.3957748768817,0.934581156366912,safe,0.57,0.0001115500017476,0.7158778160010115,0.5757
1755018436,8,154.6335983442453,139.1861108013792,0.9001026445205205,safe,0.57,7.8700999438297e-05,0.0072729429994069,0.5757
1755018437,8,0.0,1323.4772214491345,,,0.57,0.0001357209985144,0.0925082729991118,0.5757
1755018438,8,598.6217629104452,491.9495709786772,0.8218036854972706,safe,0.57,8.814499960863031e-05,0.0240817209996748,0.5757
1755018439,8,1350.2820766605375,1303.6980932525826,0.9655005541337224,safe,0.57,9.253499956685118e-05,0.0443865340021147,0.5757
1755018440,8,0.0,1082.668473162602,,,0.57,0.0001517529999546,1.2555909539987624,0.5757
1755018441,8,0.0,1104.8656090119969,,,0.57,4.9962000048253685e-05,0.2911477680027019,0.5757
1755018442,8,0.0,2531.3456154198084,,,0.57,5.7547000324120745e-05,0.032796284998767,0.5757
1755018443,8,0.0,369.9759226621458,,,0.57,4.510899816523306e-05,0.0514600570022594,0.5757
1755018444,8,569.0555352894742,474.989527357109,0.8346980178577571,safe,0.57,7.962800009408966e-05,0.0009561059996485,0.5757
1755018445,8,0.0,2957.6344853408687,,,0.57,0.0001028219994623,0.1223402689975046,0.5757
1755018446,8,0.0,355.212378947317,,,0.57,4.053399970871397e-05,0.0234756760000891,0.5757
1755018447,8,0.0,1345.3508137013227,,,0.57,0.0001054140011547,1.349666418002016,0.5757
1755018448,8,0.0,1216.6288683735777,,,0.57,4.780000017490238e-05,0.2217653379993862,0.5757
1755018449,8,319.6332998309074,303.4354462833829,0.9493236356909824,safe,0.57,9.63060010690242e-05,0.0218064569999114,0.5757
1755018450,8,1642.5392132529148,1583.786325945891,0.9642304507356824,safe,0.57,0.0001027040016197,0.0404625849987496,0.5757
1755018451,8,2521.2024910660093,2317.19392794084,0.91908283295448,safe,0.57,0.0001095539992093,0.7906103880013688,0.5757
1755018452,8,0.0,394.2987623607313,,,0.57,8.448700100416318e-05,0.0223591249996388,0.5757
1755018453,8,447.35508344909294,374.7867058547445,0.8377834961998227,safe,0.57,0.0001082189992303,0.0372378510000999,0.5757
1755018454,8,293.5056458401673,272.9204593808521,0.9298644276487782,safe,0.57,7.791200187057257e-05,0.0036384199993335,0.5757
1755018455,8,0.0,334.63372679366086,,,0.57,5.0971000746358186e-05,0.0443879710001056,0.5757
1755018456,8,201.5818230810171,192.8867010025456,0.95686554499025,safe,0.57,0.0001001329983409,0.003917549001926,0.5757
1755018457,8,1118.5575122120786,1056.4957784606142,0.94451627826563,safe,0.57,9.933200271916576e-05,0.0595789250000962,0.5757
1755018458,8,2367.849141860689,2283.948282051336,0.9645666363088388,safe,0.57,9.98780014924705e-05,0.0153266029992664,0.5757
1755018459,8,1482.2030941616647,1159.5532085455943,0.7823173579336229,safe,0.57,9.643399971537292e-05,0.0810061030024371,0.5757
1755018460,8,0.0,1487.7475580979485,,,0.57,7.271499998751096e-05,0.8875418140014517,0.5757
1755018461,8,0.0,1887.5686178284625,,,0.57,0.0001084489995264,1.142889885999466,0.5757
1755018462,8,0.0,461.86761473708793,,,0.57,5.776300167781301e-05,0.0186364059991319,0.5757
1755018463,8,478.9197805491162,404.5180612592922,0.8446468024258321,safe,0.57,9.277400022256188e-05,0.0099210389998916,0.5757
1755018464,8,493.4515431014237,451.7899065295215,0.915570967090199,safe,0.57,0.0001058689995261,0.0181575740025436,0.5757
1755018465,8,419.8395446004576,260.7983433659283,0.6211857523190637,safe,0.57,9.96469971141778e-05,0.0252807510005368,0.5757
1755018466,8,1192.029183581279,1071.3135124575288,0.8987309431795306,safe,0.57,0.000104017999547,0.3431239359997562,0.5757
1755018467,8,0.0,318.8075603105356,,,0.57,6.333100100164302e-05,0.0409674100010306,0.5757
1755018468,8,0.0,1193.65211223673,,,0.57,5.489300019689836e-05,0.5145844020007644,0.5757
1755018469,8,0.0,1256.5677122314746,,,0.57,9.84619982773438e-05,0.6745117509999545,0.5757
1755018470,8,1436.021189590619,1309.6005593979176,0.9119646484960702,safe,0.57,0.0001126440001826,0.4399213039978349,0.5757
1755018471,8,1270.5852607160236,1218.2097477332177,0.9587784349447824,safe,0.57,0.0001023859986162,0.1632251359988004,0.5757
1755018472,8,240.7236738763583,213.2975875201465,0.8860681796909661,safe,0.57,8.23640002636239e-05,0.0036472849969868,0.5757
1755018473,8,0.0,250.7433675940337,,,0.57,4.45849982497748e-05,0.049489409000671,0.5757
1755018474,8,0.0,193.5290876450749,,,0.57,4.6623998059658334e-05,0.0026390640014142,0.5757
1755018475,8,1336.213664003335,1121.4570487155374,0.8392797341673782,safe,0.57,0.0001079149988072,0.3352043430022604,0.5757
1755018476,8,0.0,454.2064817007951,,,0.57,4.378399898996577e-05,0.0857192859984934,0.5757
1755018477,8,1452.3588295881984,1154.937371476418,0.7952148931431008,safe,0.57,0.0001153029988927,0.287838822001504,0.5757
1755018478,8,1230.9889362509437,1106.8485646371123,0.8991539501631031,safe,0.57,0.0001215820011566,0.8815031119993364,0.5757
1755018479,8,0.0,1368.301890828971,,,0.57,5.66829985473305e-05,0.977953901001456,0.5757
1755018480,8,0.0,2187.067083875993,,,0.57,0.0001242219987034,0.3427546529965184,0.5757
1755018481,8,1750.6259836509057,1628.070252758538,0.9299931955558096,safe,0.57,9.59999997576233e-05,0.0534892910000053,0.5757
1755018482,8,0.0,1256.7888726320373,,,0.57,4.882500070380047e-05,0.544253365998884,0.5757
1755018483,8,0.0,1655.5318308891783,,,0.57,3.655399996205233e-05,0.3178375809984572,0.5757
1755018484,8,0.0,260.9296995366126,,,0.57,7.742199886706658e-05,0.0092409629978646,0.5757
1755018485,8,0.0,1199.5689335492743,,,0.57,7.218000246211886e-05,0.6493261309988156,0.5757
1755018486,8,0.0,1107.9500267539436,,,0.57,3.5404002119321376e-05,2.4644911200011848,0.5757
1755018487,8,619.5540680949857,573.322784798174,0.9253797437906196,safe,0.57,8.798199996817857e-05,0.0208740689995465,0.5757
1755018488,8,1311.2166247716086,1152.3728992244137,0.8788577550449661,safe,0.57,0.0001180939980258,0.4654761700003291,0.5757
1755018489,8,0.0,468.5198403294138,,,0.57,0.0005199660008656,0.0016001439980755,0.5757
1755018490,8,0.0,1330.9253708328984,,,0.57,0.0001080270012607,0.1060415389983973,0.5757
1755018491,8,1752.2649715054708,1629.7269280593198,0.9300687707402656,safe,0.57,0.0001140749991463,0.4643515509997087,0.5757
1755018492,8,0.0,37.42641802624404,,,0.57,6.248200224945322e-05,0.0003132319980068,0.5757
1755018493,8,0.0,1245.5836513551762,,,0.57,0.0001005770027404,0.8627964500010421,0.5757
1755018494,8,0.0,496.10525287589934,,,0.57,6.791499981773086e-05,0.0240167929987364,0.5757
1755018495,8,0.0,1177.5679953216677,,,0.57,7.37590016797185e-05,0.9893817869997292,0.5757
1755018496,8,0.0,1523.5294522267336,,,0.57,9.45089996093884e-05,0.4356319120015541,0.5757
1755018497,8,0.0,377.75306321789975,,,0.57,0.0001041100003931,0.0325340709969168,0.5757
1755018498,8,1788.9540671654263,1597.1162314308217,0.892765365385502,safe,0.57,0.0001188850001199,0.4299230589967919,0.5757
1755018499,8,0.0,264.3060828790192,,,0.57,0.0001288079984078,0.047244107001461,0.5757
1755018500,8,1219.94591763534,1185.303199168126,0.9716030702948184,safe,0.57,0.000117505001981,0.9060949820013776,0.5757
1755018501,8,0.0,136.72363395101925,,,0.57,7.872900096117519e-05,0.0166885930011631,0.5757
1755018502,8,0.0,339.3831108159677,,,0.57,0.0001013699984468,0.0663040779982111,0.5757
1755018503,8,1601.959713094507,1505.096075507542,0.9395342861651288,safe,0.57,0.0001178689999505,0.1107237869982782,0.5757
1755018504,8,1515.5000321050431,1380.5455618047197,0.9109505328661256,safe,0.57,8.488900130032562e-05,0.5705284659998142,0.5757
1755018505,8,0.0,1202.4278792824266,,,0.57,4.1667000914458185e-05,0.3402125649990921,0.5757
1755018506,8,1755.1236754509284,1687.3519669333857,0.961386362986568,safe,0.57,0.000126115999592,0.0944721099986054,0.5757
1755018507,8,0.0,1163.524261184013,,,0.57,8.679700113134459e-05,0.9777102419975564,0.5757
1755018508,8,1607.0973404926774,1489.0899912743205,0.9265711253170388,safe,0.57,0.0001157929982582,0.1904707290013902,0.5757
1755018509,8,206.62599366948464,127.72397764218044,0.6181408997673619,safe,0.57,9.039900032803416e-05,0.0067972270007885,0.5757
1755018510,8,424.2414583877195,311.6383296596324,0.7345777351510571,safe,0.57,8.817299749352969e-05,0.0132119310001144,0.5757
1755018511,8,0.0,2409.0833268209794,,,0.57,0.0001238180011569,0.0982807670006877,0.5757
1755018512,8,1571.9846350493876,1353.313218877298,0.8608946860570176,safe,0.57,9.32889997784514e-05,0.3730389239972282,0.5757
1755018513,8,0.0,245.26643851815703,,,0.57,7.84639996709302e-05,0.0529910069999459,0.5757
1755018514,8,1669.8012723923753,1621.509043117079,0.9710790558890242,safe,0.57,9.01259991223924e-05,0.0395286839993787,0.5757
1755018515,8,0.0,396.5968494602389,,,0.57,9.256100020138548e-05,0.0091438729978108,0.5757
1755018516,8,0.0,500.6063349408991,,,0.57,9.995000073104164e-05,0.0079316669980471,0.5757
1755018517,8,0.0,1483.6987929113616,,,0.57,8.71720003488008e-05,0.0951097310025943,0.5757
1755018518,8,1347.621041884906,1270.578432615771,0.942830657228848,safe,0.57,8.845499905874021e-05,0.33461584899851,0.5757
1755018519,8,0.0,257.2878709852781,,,0.57,9.511399912298656e-05,0.0110634559969184,0.5757
1755018520,8,1602.9281726987028,1331.8064687410151,0.830858482260484,safe,0.57,7.820500104571693e-05,0.0083532719982031,0.5757
1755018521,8,0.0,2003.732418136,,,0.57,9.006700202007778e-05,0.4974825770004827,0.5757
1755018522,8,0.0,273.752326096632,,,0.57,0.0001111710007535,0.0183196770012727,0.5757
1755018523,8,0.0,1246.0197727140876,,,0.57,0.0001337100002274,0.3723981570001342,0.5757
1755018524,8,398.8448811205324,314.4433103478836,0.7883849717826957,safe,0.57,8.512600106769241e-05,0.025505867000902,0.5757
1755018525,8,0.0,231.9908394360002,,,0.57,8.120499842334539e-05,0.0036104499995417,0.5757
1755018526,8,1925.5829273546065,1889.7249273557936,0.9813781066037622,safe,0.57,0.0001047010009642,0.0273056529986206,0.5757
1755018527,8,183.99784257825863,166.70347813476883,0.9060077868242716,safe,0.57,7.277500117197633e-05,0.0010762279998743,0.5757
1755018528,8,2407.1099366870844,2194.976255311607,0.9118720428417832,safe,0.57,9.019899880513547e-05,0.0042109469977731,0.5757
1755018529,8,1763.3537485472268,1596.6922194162353,0.905486049371376,safe,0.57,9.503000183030964e-05,0.3269370839989278,0.5757
1755018530,8,0.0,33.7320524525425,,,0.57,4.309699943405576e-05,0.0009424249983567,0.5757
1755018531,8,0.0,1524.37858522735,,,0.57,0.0001136350001615,0.3577794459997676,0.5757
1755018532,8,0.0,1381.4314597440446,,,0.57,6.044300243956968e-05,1.5752870540018191,0.5757
1755018533,8,407.2391641313215,342.9104579620973,0.8420370341677643,safe,0.57,7.984200055943802e-05,0.0150196709982992,0.5757
1755018534,8,0.0,131.51650881133975,,,0.57,8.147499829647131e-05,0.009408607998921,0.5757
1755018535,8,0.0,1451.7467877674546,,,0.57,9.969299935619348e-05,0.8636555630000657,0.5757
1755018536,8,0.0,1576.264497237159,,,0.57,0.0001358019981125,0.0027757099996961,0.5757
1755018537,8,1273.9690861910617,1239.804569836618,0.9731826174396512,safe,0.57,0.0001112610007112,0.7096182429995679,0.5757
1755018538,8,0.0,255.83681763962136,,,0.57,0.0001032000000122,0.0086957669991534,0.5757
1755018539,8,0.0,1274.3085300828957,,,0.57,9.293300172430464e-05,1.065074428999651,0.5757
1755018540,8,0.0,81.46614816944341,,,0.57,6.085399945732206e-05,0.0097640919993864,0.5757
1755018541,8,385.7628330381801,256.84648196707803,0.6658144848849583,safe,0.57,7.29669991414994e-05,0.0219746869988739,0.5757
1755018542,8,1612.4687234295193,1366.395733465569,0.8473936353688871,safe,0.57,7.518300117226318e-05,0.015024126998469,0.5757
1755018543,8,541.1587869574039,477.6971982755505,0.882730188973447,safe,0.57,9.109000166063196e-05,0.0139100380001764,0.5757
1755018544,8,0.0,3094.594491053119,,,0.57,5.3168998420005664e-05,0.2286126010003499,0.5757
1755018545,8,1440.6466096894717,1105.454713626395,0.7673323257704909,safe,0.57,0.0001121429995691,0.1756155959992611,0.5757
1755018546,8,0.0,1245.8448682714816,,,0.57,7.546899723820388e-05,0.9685450089964434,0.5757
1755018547,8,0.0,1206.9962762512805,,,0.57,8.905600043362938e-05,0.2441116419977334,0.5757
1755018548,8,0.0,1079.9584713838815,,,0.57,6.409199704648927e-05,0.3951982949984085,0.5757
1755018549,8,2800.6065206684457,2735.110582906073,0.9766136594773264,safe,0.57,0.0001209849979204,0.0149120280002534,0.5757
1755018550,8,0.0,296.4844466905601,,,0.57,5.839200093760155e-05,0.045558248002635,0.5757
1755018551,8,0.0,1584.851980552647,,,0.57,0.0001214529984281,0.1422690800027339,0.5757
1755018552,8,0.0,1391.2570480841223,,,0.57,6.091700197430328e-05,2.210496079998848,0.5757
1755018553,8,1680.255666662425,1507.601385753322,0.8972452321782346,safe,0.57,0.0001194910000776,0.0369243759996607,0.5757
1755018554,8,0.0,1133.749529011718,,,0.57,4.115099727641791e-05,1.5806276420007634,0.5757
1755018555,8,1273.4372689143677,1153.8327295114575,0.906077399866838,safe,0.57,0.0001195459990412,0.4908223999991605,0.5757
1755018556,8,0.0,1296.4759220630715,,,0.57,6.260499867494218e-05,0.291326296999614,0.5757
1755018557,8,0.0,1136.1855744473771,,,0.57,0.0001097960011975,0.3607520990008197,0.5757
1755018558,8,0.0,448.73463165215645,,,0.57,6.477100032498129e-05,0.0015719110015197,0.5757
1755018559,8,1146.6558949240684,1088.5408978675528,0.9493178404142212,safe,0.57,0.0001490899994678,0.4943643199985672,0.5757
1755018560,8,0.0,1159.4282251082138,,,0.57,8.654499833937734e-05,0.293061458000011,0.5757
1755018561,8,0.0,2069.7693305534417,,,0.57,3.60589983756654e-05,0.026345220998337,0.5757
1755018562,8,1387.4703348336311,1191.94074916232,0.8590747630688933,safe,0.57,7.558600191259757e-05,0.5756164849990455,0.5757
1755018563,8,365.1257658627162,256.94623170086345,0.703719802117369,safe,0.57,8.131900176522322e-05,0.013151117000234,0.5757
1755018564,8,0.0,34.89476144639858,,,0.57,4.1942999814637005e-05,0.000851248998515,0.5757
1755018565,8,0.0,1394.1992548240296,,,0.57,7.557899880339392e-05,0.1540829650002706,0.5757
1755018566,8,2898.07851946574,2781.5322561497424,0.959784987696785,safe,0.57,7.008000102359802e-05,0.0017189130012411,0.5757
1755018567,8,1495.2330057876443,1159.9906476239876,0.7757925641916519,safe,0.57,0.0001243159967998,0.4916788820009969,0.5757
1755018568,8,390.2892629711585,247.46334696554948,0.6340511268019086,safe,0.57,0.0001065409996954,0.0519386000014492,0.5757
1755018569,8,0.0,2117.0871123229904,,,0.57,6.295499770203605e-05,0.1167811220002477,0.5757
1755018570,8,1516.2036214733412,1328.6178651695514,0.8762793112698761,safe,0.57,0.000117660001706,0.1205449770022824,0.5757
1755018571,8,1269.5580147787243,1116.533408590742,0.8794662359603523,safe,0.57,0.0001063640011125,0.2335288829999626,0.5757
1755018572,8,389.0181017161899,338.3193379326671,0.8696750522408586,safe,0.57,8.011799945961684e-05,0.0081915029986703,0.5757
1755018573,8,1508.260271501263,1366.182536122216,0.9058002534021342,safe,0.57,8.59889987623319e-05,0.0482481319995713,0.5757
1755018574,8,0.0,126.04921384223309,,,0.57,5.077300011180341e-05,0.0007966470002429,0.5757
1755018575,8,1286.5010069806228,1197.209331897614,0.9305933888908696,safe,0.57,0.0001171869989775,0.6791863350008498,0.5757
1755018576,8,0.0,243.76329271544444,,,0.57,0.0001321859999734,0.0185431669997342,0.5757
1755018577,8,1248.4277268300616,1091.264384710475,0.8741109807624611,safe,0.57,0.0001178000020445,0.6676641589983774,0.5757
1755018578,8,1547.7977481868788,1354.4992738297535,0.8751138676977926,safe,0.57,0.000111322999146,0.0271057110003312,0.5757
1755018579,8,0.0,1438.9924076207242,,,0.57,7.798700244165957e-05,0.3018948909993924,0.5757
1755018580,8,0.0,1477.299404642681,,,0.57,8.155600153259002e-05,1.3311495230009314,0.5757
1755018581,8,497.43980814027367,431.4165404829809,0.8672738558980089,safe,0.57,8.363100278074853e-05,0.0064351389992225,0.5757
1755018582,8,1484.92370669733,1251.7900467706531,0.8429995703650005,safe,0.57,9.814399891183712e-05,0.0304818750009872,0.5757
1755018583,8,1229.7979242516958,1171.6918056252846,0.9527514907282288,safe,0.57,8.63880013639573e-05,0.5018298649993085,0.5757
1755018584,8,349.7518404372613,315.29532875839766,0.901482972510492,safe,0.57,7.979599831742235e-05,0.006005744999129,0.5757
1755018585,8,1330.1423267793914,1315.3490126342822,0.9888783975614645,safe,0.57,0.0001194860014948,0.0385612190002575,0.5757
1755018586,8,297.64686938180495,254.9530622090257,0.8565622166245127,safe,0.57,0.0001015419984469,0.0036639290010498,0.5757
1755018587,8,0.0,244.6297900101865,,,0.57,0.0001174049975816,0.0124378420005086,0.5757
1755018588,8,0.0,138.42363484235906,,,0.57,5.721100023947656e-05,0.0048645469978509,0.5757
1755018589,8,0.0,1401.5851870616482,,,0.57,7.417199958581477e-05,0.5075174529993092,0.5757
1755018590,8,446.88062446295055,332.24474819657576,0.7434753936710924,safe,0.57,8.463099948130548e-05,0.0090124210000794,0.5757
1755018591,8,0.0,1333.2567462089523,,,0.57,0.0001058789966918,0.036714944999403,0.5757
1755018592,8,0.0,1745.1328681169057,,,0.57,0.0001210059999721,0.3341831750003621,0.5757
1755018593,8,1720.1109067985217,1595.5287058687493,0.9275731579647702,safe,0.57,0.0001176410005427,0.042484328001592,0.5757
1755018594,8,1537.747543064776,1257.3303797921133,0.8176442130976954,safe,0.57,7.714199819019996e-05,0.1144683710008394,0.5757
1755018595,8,0.0,1257.496837014177,,,0.57,0.0001285919970541,1.4099817850001273,0.5757
1755018596,8,0.0,1090.9122415955117,,,0.57,7.152900070650503e-05,1.2763229670017608,0.5757
1755018597,8,0.0,2137.834358108993,,,0.57,6.871299774502404e-05,1.873283167999034,0.5757
1755018598,8,0.0,236.7166326707644,,,0.57,4.712699956144206e-05,0.0099578260014823,0.5757
1755018599,8,0.0,1278.685949199029,,,0.57,0.0001017080030578,1.5417988910012357,0.5757
1755018600,8,1184.5151191809878,1089.595320586454,0.9198661147861378,safe,0.57,0.0001218670004163,0.3185289320026641,0.5757
1755018601,8,0.0,348.3512356004566,,,0.57,7.532700328738429e-05,0.0663668509987474,0.5757
1755018602,8,0.0,296.1975923229742,,,0.57,8.559900015825406e-05,0.0131483139994088,0.5757
1755018603,8,0.0,298.2152336616056,,,0.57,5.074399814475328e-05,0.0203392969997366,0.5757
1755018604,8,1382.6610428048457,1302.252496546438,0.9418450771598426,safe,0.57,0.0001147980001405,0.0542764089987031,0.5757
1755018605,8,0.0,73.6455571131831,,,0.57,4.852800338994712e-05,0.0220470069980365,0.5757
1755018606,8,0.0,118.1982543920781,,,0.57,3.627600017352961e-05,0.0094877049996284,0.5757
1755018607,8,2061.0395130638003,1863.9774466669032,0.9043870507344336,safe,0.57,0.0001195090007968,0.1289969770004972,0.5757
1755018608,8,1209.2734424690705,1063.579881277088,0.8795197545275549,safe,0.57,9.829500049818309e-05,0.3536192940009641,0.5757
1755018609,8,1551.2156930963674,1408.8315413015798,0.9082112484882254,safe,0.57,0.0001182400010293,0.0408279879993642,0.5757
1755018610,8,0.0,288.2581926551419,,,0.57,5.770899952040054e-05,0.0331379320014093,0.5757
1755018611,8,656.1997651618885,529.1398050148985,0.8063700005810828,safe,0.57,5.723599679186009e-05,0.0014412250020541,0.5757
1755018612,8,1511.5198400711645,1358.784807213215,0.8989526774251548,safe,0.57,8.828700083540753e-05,0.0269165110003086,0.5757
1755018613,8,1402.1385687867437,1346.3146276676491,0.9601865733089432,safe,0.57,0.0001076269982149,0.4325106459982635,0.5757
1755018614,8,0.0,2285.343525939226,,,0.57,8.77820020832587e-05,0.0908460520004155,0.5757
1755018615,8,0.0,1196.374921064949,,,0.57,9.23410007089842e-05,0.4690658020008413,0.5757
1755018616,8,0.0,1200.6667146711095,,,0.57,4.648499816539697e-05,1.7800121779982874,0.5757
1755018617,8,0.0,1181.9220433380624,,,0.57,4.000199987785891e-05,0.877356803001021,0.5757
1755018618,8,1277.5361545122946,1108.4740115070065,0.8676654727866951,safe,0.57,0.0001085740004782,0.1378153420009766,0.5757
1755018619,8,418.0892497484808,352.3300723534234,0.842714976683525,safe,0.57,8.284399882541038e-05,0.0025951880015782,0.5757
1755018620,8,1558.3994057523562,1436.1145804904372,0.9215317813838084,safe,0.57,0.0001143170011346,0.3161541350018524,0.5757
1755018621,8,2272.3629700846523,2017.8492789403872,0.8879960224247169,safe,0.57,0.0001230419984494,0.2285377159969357,0.5757
1755018622,8,0.0,516.0457493239946,,,0.57,8.826199700706638e-05,0.0159689920001255,0.5757
1755018623,8,1356.8551954664697,1230.6626584788844,0.9069963122010216,safe,0.57,0.0001219799996761,0.7739910810014408,0.5757
1755018624,8,2085.9490925665127,2017.5643227118885,0.9672164723011122,safe,0.57,0.0001257700023415,0.3473708359997545,0.5757
1755018625,8,0.0,279.5542988925607,,,0.57,7.20409989298787e-05,0.0415400989986665,0.5757
1755018626,8,0.0,1174.6333491054656,,,0.57,6.929599840077572e-05,0.4372261989992694,0.5757
1755018627,8,1347.1298672817152,1233.0527687466242,0.9153184104177872,safe,0.57,7.032799840089865e-05,0.1785177849997126,0.5757
1755018628,8,412.5069217852485,242.1988787798002,0.5871389448002746,safe,0.57,0.0001174300014099,0.0315025410018279,0.5757
1755018629,8,0.0,1105.6267758382985,,,0.57,0.0001084840005205,0.840340604998346,0.5757
1755018630,8,0.0,157.70795290315195,,,0.57,5.1278999308124185e-05,0.0194086509982298,0.5757
1755018631,8,0.0,289.9059727062035,,,0.57,5.369699647417292e-05,0.0955166790008661,0.5757
1755018632,8,0.0,2214.094456094412,,,0.57,0.0001289140018343,0.0447884720015281,0.5757
1755018633,8,427.7660966232336,275.7692089093629,0.6446728973760957,safe,0.57,0.0001028939987008,0.0077826320011809,0.5757
1755018634,8,215.10695477381188,159.13883893783094,0.7398126160317213,safe,0.57,0.0001163160013675,0.0104146979974757,0.5757
1755018635,8,0.0,2228.9109051651844,,,0.57,6.038499850546941e-05,1.7733639419966494,0.5757
1755018636,8,2513.879931111027,2287.941757457605,0.9101237211621452,safe,0.57,0.000106824998511,0.1220425270003033,0.5757
1755018637,8,0.0,544.7984569455498,,,0.57,6.639200000790879e-05,0.0554607720005151,0.5757
1755018638,8,1571.169318765052,1514.9542067519274,0.9642208440925322,safe,0.57,0.0001041389987221,0.2495572259977052,0.5757
1755018639,8,1253.410369553838,1220.0738843105328,0.9734033752607524,safe,0.57,0.0001097719978133,0.4675539670024591,0.5757
1755018640,8,0.0,80.53130597678756,,,0.57,5.111400241730735e-05,0.0100812320015393,0.5757
1755018641,8,0.0,1076.749479394244,,,0.57,8.177099880413152e-05,1.5208376740010865,0.5757
