seeds,num_tasks,per_jitter,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1756828295,8,0,944,710,0.7521186440677966,safe,0.118,4.4348882511258125e-05,0.0016024659853428602
1756828296,8,0,752,576,0.7659574468085106,safe,0.118,2.478412352502346e-05,0.0028912178240716457
1756828297,8,0,558,489,0.8763440860215054,safe,0.118,2.331589348614216e-05,0.0061399070546031
1756828298,8,0,0,472,,,0.118,2.056988887488842e-05,0.0016032999847084284
1756828299,8,0,8000,6026,0.75325,safe,0.118,3.297789953649044e-05,0.02590554882772267
1756828300,8,0,5446,4323,0.7937936099889827,safe,0.118,2.8413953259587288e-05,0.05212871287949383
1756828301,8,0,494,447,0.9048582995951417,safe,0.118,2.353801392018795e-05,0.005460438085719943
1756828302,8,0,2508,2254,0.8987240829346093,safe,0.118,3.364100120961666e-05,0.03424577903933823
1756828303,8,0,759,582,0.766798418972332,safe,0.118,2.8613954782485962e-05,0.0013996961060911417
1756828304,8,0,356,278,0.7808988764044944,safe,0.118,2.629309892654419e-05,0.0019478988833725452
1756828305,8,0,4016,3419,0.8513446215139442,safe,0.118,2.8445152565836906e-05,0.06828715791925788
1756828306,8,0,2158,2080,0.963855421686747,safe,0.118,2.4188077077269554e-05,0.05203265696763992
1756828307,8,0,304,220,0.7236842105263158,safe,0.118,2.2782012820243835e-05,0.0005597600247710943
1756828308,8,0,2502,2251,0.8996802557953637,safe,0.118,2.880813553929329e-05,0.056476247031241655
1756828309,8,0,1400,1072,0.7657142857142857,safe,0.118,2.8763897716999054e-05,0.0009912599343806505
1756828310,8,0,1024,762,0.744140625,safe,0.118,2.726912498474121e-05,0.0012502609752118587
1756828311,8,0,2370,2195,0.9261603375527426,safe,0.118,3.376300446689129e-05,0.10454887594096363
1756828312,8,0,698,550,0.7879656160458453,safe,0.118,3.0374154448509216e-05,0.0018280500080436468
1756828313,8,0,0,503,,,0.118,2.6931986212730408e-05,0.0010547698475420475
1756828314,8,0,4510,3386,0.7507760532150776,safe,0.118,3.202888183295727e-05,0.03167243511416018
1756828315,8,0,4464,3312,0.7419354838709677,safe,0.118,3.4351134672760963e-05,0.012510522967204452
1756828316,8,0,2584,2302,0.8908668730650154,safe,0.118,3.320816904306412e-05,0.13002901594154537
1756828317,8,0,776,699,0.9007731958762887,safe,0.118,2.8559938073158264e-05,0.0035750488750636578
1756828318,8,0,2428,2224,0.9159802306425041,safe,0.118,2.6864930987358093e-05,0.03578731697052717
1756828319,8,0,0,72,,,0.118,3.055902197957039e-05,0.0002287440001964569
1756828320,8,0,0,850,,,0.118,3.080512396991253e-05,0.0002556110266596079
1756828321,8,0,1254,1088,0.8676236044657097,safe,0.118,2.7097994461655617e-05,0.0010604329872876406
1756828322,8,0,2358,2180,0.9245122985581001,safe,0.118,2.4082139134407043e-05,0.03954534302465618
1756828323,8,0,2110,2055,0.9739336492890995,safe,0.118,2.977810800075531e-05,0.12495614681392908
1756828324,8,0,1212,836,0.6897689768976898,safe,0.118,2.7208123356103897e-05,0.0020767669193446636
1756828325,8,0,4110,3121,0.7593673965936739,safe,0.118,3.303494304418564e-05,0.056335157016292214
1756828326,8,0,1114,760,0.6822262118491921,safe,0.118,2.5603920221328735e-05,0.001563982106745243
1756828327,8,0,560,403,0.7196428571428571,safe,0.118,4.144897684454918e-05,0.0010732468217611313
1756828328,8,0,2474,2238,0.904607922392886,safe,0.118,2.9524089768528938e-05,0.019313617143779993
1756828329,8,0,5250,4425,0.8428571428571429,safe,0.118,4.073604941368103e-05,0.002641869941726327
1756828330,8,0,844,649,0.768957345971564,safe,0.118,2.983701415359974e-05,0.0036605210043489933
1756828331,8,0,2964,2492,0.8407557354925776,safe,0.118,5.043600685894489e-05,0.11325747892260551
1756828332,8,0,0,2055,,,0.118,1.8076971173286438e-05,0.11545897810719907
1756828333,8,0,3532,3266,0.9246885617214043,safe,0.118,3.0951108783483505e-05,0.04991274396888912
1756828334,8,0,954,738,0.7735849056603774,safe,0.118,2.8618844226002693e-05,0.0010506510734558105
1756828335,8,0,2644,2348,0.8880484114977307,safe,0.118,3.164098598062992e-05,0.015520069980993867
1756828336,8,0,572,496,0.8671328671328671,safe,0.118,2.8911978006362915e-05,0.006673061056062579
1756828337,8,0,2804,2412,0.8601997146932953,safe,0.118,3.525102511048317e-05,0.013121635187417269
1756828338,8,0,2964,2492,0.8407557354925776,safe,0.118,4.766695201396942e-05,0.035088273929432034
1756828339,8,0,510,437,0.8568627450980392,safe,0.118,2.7138972654938698e-05,0.0014632251113653183
1756828340,8,0,2368,2194,0.9265202702702703,safe,0.118,4.1242921724915504e-05,0.05248389905318618
1756828341,8,0,2942,2471,0.8399048266485384,safe,0.118,2.9864953830838203e-05,0.03599240304902196
1756828342,8,0,4154,3224,0.7761194029850746,safe,0.118,3.3626100048422813e-05,0.03182133613154292
1756828343,8,0,2554,2288,0.8958496476115897,safe,0.118,5.235685966908932e-05,0.030072455992922187
1756828344,8,0,2278,2140,0.9394205443371378,safe,0.118,3.3913878723978996e-05,0.06156048714183271
1756828345,8,0,496,453,0.9133064516129032,safe,0.118,2.8864014893770218e-05,0.004239727975800633
1756828346,8,0,910,755,0.8296703296703297,safe,0.118,2.594711259007454e-05,0.0004175459034740925
1756828347,8,0,2238,2121,0.9477211796246648,safe,0.118,4.5773107558488846e-05,0.254779031034559
1756828348,8,0,1030,815,0.7912621359223301,safe,0.118,2.988101914525032e-05,0.003942521987482905
1756828349,8,0,2464,2232,0.9058441558441559,safe,0.118,4.521501250565052e-05,0.11504753283225
1756828350,8,0,3430,2920,0.8513119533527697,safe,0.118,3.124098293483257e-05,0.001715587917715311
1756828351,8,0,944,778,0.8241525423728814,safe,0.118,3.145798109471798e-05,0.001267767045646906
1756828352,8,0,2360,2191,0.9283898305084746,safe,0.118,2.5752000510692596e-05,0.11759359599091113
1756828353,8,0,506,453,0.8952569169960475,safe,0.118,2.7088914066553116e-05,0.004234827123582363
1756828354,8,0,0,2026,,,0.118,3.427499905228615e-05,0.30188073217868805
1756828355,8,0,953,887,0.9307450157397692,safe,0.118,2.663303166627884e-05,0.006391745992004871
1756828356,8,0,265,235,0.8867924528301887,safe,0.118,2.604094333946705e-05,0.002387452870607376
1756828357,8,0,0,498,,,0.118,2.1088868379592896e-05,0.0004713069647550583
1756828358,8,0,2984,2602,0.8719839142091153,safe,0.118,5.319411866366863e-05,0.014733493095263839
1756828359,8,0,3260,2640,0.8098159509202454,safe,0.118,4.554702900350094e-05,0.010310726007446647
1756828360,8,0,2790,2405,0.8620071684587813,safe,0.118,3.571808338165283e-05,0.008611975004896522
1756828361,8,0,4024,3512,0.8727634194831014,safe,0.118,4.774401895701885e-05,0.011573475087061524
1756828362,8,0,4200,3288,0.7828571428571428,safe,0.118,4.3016159906983376e-05,0.01685676211491227
1756828363,8,0,720,561,0.7791666666666667,safe,0.118,2.5935936719179153e-05,0.013934699818491936
1756828364,8,0,0,286,,,0.118,2.364208921790123e-05,0.0009487038478255272
1756828365,8,0,5000,4222,0.8444,safe,0.118,3.010593354701996e-05,0.012359151849523187
1756828366,8,0,4060,3055,0.7524630541871922,safe,0.118,3.3024000003933907e-05,0.12023893697187304
1756828367,8,0,3020,2520,0.8344370860927153,safe,0.118,3.214995376765728e-05,0.0024401529226452112
1756828368,8,0,2676,2439,0.9114349775784754,safe,0.118,3.043399192392826e-05,0.08394789090380073
1756828369,8,0,2374,2188,0.9216512215669755,safe,0.118,3.57520766556263e-05,0.03272497304715216
1756828370,8,0,372,286,0.7688172043010753,safe,0.118,3.5902950912714005e-05,0.0013133329339325428
1756828371,8,0,404,312,0.7722772277227723,safe,0.118,2.8053997084498405e-05,0.0005191690288484097
1756828372,8,0,6104,4128,0.6762778505897772,safe,0.118,3.334600478410721e-05,0.01690949290059507
1756828373,8,0,4424,3424,0.7739602169981917,safe,0.118,3.477698192000389e-05,0.034077763091772795
1756828374,8,0,0,420,,,0.118,1.725391484797001e-05,0.00017765117809176445
1756828375,8,0,770,695,0.9025974025974026,safe,0.118,3.113807179033756e-05,0.004074411001056433
1756828376,8,0,2766,2393,0.8651482284887925,safe,0.118,2.881302498281002e-05,0.0630211818497628
1756828377,8,0,2170,2095,0.9654377880184332,safe,0.118,4.503503441810608e-05,0.25351562490686774
1756828378,8,0,3362,3191,0.9491374182034503,safe,0.118,2.9315007850527763e-05,0.047444548923522234
1756828379,8,0,220,177,0.8045454545454546,safe,0.118,2.4590175598859787e-05,0.000562925823032856
1756828380,8,0,2754,2388,0.8671023965141612,safe,0.118,2.7260975912213326e-05,0.014177541946992278
1756828381,8,0,3194,3108,0.9730745147150908,safe,0.118,3.0847033485770226e-05,0.026651912834495306
1756828382,8,0,4016,3015,0.7507470119521913,safe,0.118,3.1529925763607025e-05,0.24458901211619377
1756828383,8,0,0,450,,,0.118,2.4760141968727112e-05,0.00017883209511637688
1756828384,8,0,7030,5118,0.7280227596017069,safe,0.118,2.694409340620041e-05,0.01977294497191906
1756828385,8,0,3004,2512,0.8362183754993342,safe,0.118,2.845190465450287e-05,0.011539050843566656
1756828386,8,0,614,520,0.8469055374592834,safe,0.118,2.7027912437915802e-05,0.006150483852252364
1756828387,8,0,2584,2303,0.8912538699690402,safe,0.118,3.3291056752204895e-05,0.061110473005101085
1756828388,8,0,842,721,0.8562945368171021,safe,0.118,2.429797314107418e-05,0.0023533429484814405
1756828389,8,0,2622,2412,0.919908466819222,safe,0.118,2.963794395327568e-05,0.223426012089476
1756828390,8,0,1122,1011,0.9010695187165776,safe,0.118,3.166915848851204e-05,0.001598939998075366
1756828391,8,0,720,493,0.6847222222222222,safe,0.118,2.471008338034153e-05,0.000937578035518527
1756828392,8,0,2356,2189,0.9291171477079796,safe,0.118,2.630404196679592e-05,0.07023840607143939
1756828393,8,0,685,600,0.8759124087591241,safe,0.118,2.7842819690704346e-05,0.00046264706179499626
1756828394,8,0,3080,2550,0.827922077922078,safe,0.118,2.8360867872834206e-05,0.005737155908718705
1756828395,8,0,602,511,0.8488372093023255,safe,0.118,3.0019087716937065e-05,0.0028487350791692734
1756828396,8,0,2484,2252,0.9066022544283414,safe,0.118,4.1038962081074715e-05,0.1280317457858473
1756828397,8,0,3244,2722,0.8390875462392109,safe,0.118,3.606290556490421e-05,0.011170417070388794
1756828398,8,0,2542,2271,0.8933910306845004,safe,0.118,4.749908111989498e-05,0.053081315010786057
1756828399,8,0,158,129,0.8164556962025317,safe,0.118,2.6378082111477852e-05,0.0006817560642957687
1756828400,8,0,5000,4222,0.8444,safe,0.118,2.9671937227249146e-05,0.10310567799024284
1756828401,8,0,2434,2218,0.9112571898110107,safe,0.118,2.6206951588392258e-05,0.027848833007737994
1756828402,8,0,2682,2341,0.8728560775540641,safe,0.118,3.520608879625797e-05,0.04927781713195145
1756828403,8,0,0,92,,,0.118,1.9934959709644318e-05,9.145797230303288e-05
1756828404,8,0,4000,3192,0.798,safe,0.118,2.6475870981812477e-05,0.021683020051568747
1756828405,8,0,2327,2164,0.9299527288354104,safe,0.118,5.005905404686928e-05,0.29125736095011234
1756828406,8,0,4508,4254,0.9436557231588287,safe,0.118,3.42298299074173e-05,0.1334808690007776
1756828407,8,0,6204,4168,0.6718246292714378,safe,0.118,3.550620749592781e-05,0.016746178036555648
1756828408,8,0,4046,3223,0.7965892239248641,safe,0.118,3.640493378043175e-05,0.22406390705145895
1756828409,8,0,830,616,0.7421686746987952,safe,0.118,2.720113843679428e-05,0.010632643010467291
1756828410,8,0,2734,2467,0.9023408924652524,safe,0.118,3.7634046748280525e-05,0.11663735890761018
1756828411,8,0,0,721,,,0.118,1.919805072247982e-05,0.0016997389029711485
1756828412,8,0,2644,2322,0.8782148260211801,safe,0.118,2.7453061193227768e-05,0.10770776611752808
1756828413,8,0,606,513,0.8465346534653465,safe,0.118,4.0697865188121796e-05,0.006097828038036823
1756828414,8,0,832,716,0.8605769230769231,safe,0.118,3.55779193341732e-05,0.006640816107392311
1756828415,8,0,0,2526,,,0.118,2.1042069420218468e-05,0.02905515697784722
1756828416,8,0,0,614,,,0.118,2.729683183133602e-05,0.0016372369136661291
1756828417,8,0,994,708,0.7122736418511066,safe,0.118,2.825516276061535e-05,0.0014508890453726053
1756828418,8,0,2676,2339,0.8740657698056801,safe,0.118,3.8607046008110046e-05,0.08154984097927809
1756828419,8,0,4310,3655,0.8480278422273781,safe,0.118,4.6967994421720505e-05,0.0025236320216208696
1756828420,8,0,504,427,0.8472222222222222,safe,0.118,3.335997462272644e-05,0.0015645779203623533
1756828421,8,0,2824,2413,0.8544617563739377,safe,0.118,3.194902092218399e-05,0.16807582811452448
1756828422,8,0,0,672,,,0.118,2.536107785999775e-05,0.0009366979356855154
1756828423,8,0,0,315,,,0.118,2.39561777561903e-05,0.0002154819667339325
1756828424,8,0,0,2450,,,0.118,2.8053997084498405e-05,0.006368861999362707
1756828425,8,0,2780,2400,0.8633093525179856,safe,0.118,2.8755981475114822e-05,0.003747988026589155
1756828426,8,0,2584,2302,0.8908668730650154,safe,0.118,3.245985135436058e-05,0.12643565004691482
1756828427,8,0,4200,3235,0.7702380952380953,safe,0.118,3.092898987233639e-05,0.004234049003571272
1756828428,8,0,2734,2367,0.865764447695684,safe,0.118,2.7891015633940697e-05,0.1157314961310476
1756828429,8,0,4906,3503,0.714023644516918,safe,0.118,3.052107058465481e-05,0.05106726801022887
1756828430,8,0,740,571,0.7716216216216216,safe,0.118,2.724491059780121e-05,0.004315799102187157
1756828431,8,0,3024,2512,0.8306878306878307,safe,0.118,2.704584039747715e-05,0.10434322687797248
1756828432,8,0,4400,3401,0.7729545454545454,safe,0.118,3.104214556515217e-05,0.012697850121185184
1756828433,8,0,2730,2365,0.8663003663003663,safe,0.118,2.5551067665219307e-05,0.005625562975183129
1756828434,8,0,2972,2496,0.8398384925975774,safe,0.118,3.4153927117586136e-05,0.03880104306153953
1756828435,8,0,2866,2433,0.8489183531053733,safe,0.118,4.49491199105978e-05,0.07335804915055633
1756828436,8,0,2458,2234,0.9088689991863304,safe,0.118,3.1471019610762596e-05,0.1541644399985671
1756828437,8,0,3258,2630,0.807243707796194,safe,0.118,3.0074967071413994e-05,0.03544820798560977
1756828438,8,0,3502,3251,0.9283266704740148,safe,0.118,4.946603439748287e-05,0.0302250268869102
1756828439,8,0,265,235,0.8867924528301887,safe,0.118,2.522580325603485e-05,0.001549864187836647
1756828440,8,0,2822,2411,0.8543586109142453,safe,0.118,2.812105230987072e-05,0.04426741087809205
1756828441,8,0,0,612,,,0.118,2.5345012545585632e-05,0.005182306980714202
1756828442,8,0,0,645,,,0.118,3.3570919185876846e-05,0.0004958768840879202
1756828443,8,0,8000,6014,0.75175,safe,0.118,2.7847010642290115e-05,0.025959320133551955
1756828444,8,0,4046,3073,0.759515570934256,safe,0.118,4.7995010390877724e-05,0.08753146696835756
1756828445,8,0,4224,3142,0.743844696969697,safe,0.118,2.6342924684286118e-05,0.02914279606193304
1756828446,8,0,364,282,0.7747252747252747,safe,0.118,3.268499858677387e-05,0.0017174568492919207
1756828447,8,0,2390,2205,0.9225941422594143,safe,0.118,4.5427121222019196e-05,0.006789796054363251
1756828448,8,0,4634,3368,0.726801899007337,safe,0.118,3.150198608636856e-05,0.015103383921086788
1756828449,8,0,2676,2339,0.8740657698056801,safe,0.118,3.151688724756241e-05,0.07646051794290543
1756828450,8,0,0,363,,,0.118,2.2429972887039185e-05,0.0011766848620027304
1756828451,8,0,514,368,0.7159533073929961,safe,0.118,2.7558067813515663e-05,0.00045608612708747387
1756828452,8,0,0,411,,,0.118,1.9732164219021797e-05,0.0008234861306846142
1756828453,8,0,1034,830,0.8027079303675049,safe,0.118,2.5616958737373352e-05,0.001682251924648881
1756828454,8,0,712,556,0.7808988764044944,safe,0.118,2.3102154955267906e-05,0.002225453034043312
1756828455,8,0,704,552,0.7840909090909091,safe,0.118,2.8142938390374184e-05,0.0012380031403154135
1756828456,8,0,786,603,0.767175572519084,safe,0.118,2.8229085728526115e-05,0.0029690000228583813
1756828457,8,0,2336,2169,0.9285102739726028,safe,0.118,3.517582081258297e-05,0.07365072797983885
1756828458,8,0,2448,2225,0.9089052287581699,safe,0.118,3.867596387863159e-05,0.10645277099683881
1756828459,8,0,2582,2301,0.8911696359411309,safe,0.118,3.8283877074718475e-05,0.05286219110712409
1756828460,8,0,384,303,0.7890625,safe,0.118,3.3425865694880486e-05,0.002069275127723813
1756828461,8,0,522,446,0.8544061302681992,safe,0.118,2.3927073925733566e-05,0.0009063130710273981
1756828462,8,0,824,622,0.7548543689320388,safe,0.118,2.923421561717987e-05,0.004903665976598859
1756828463,8,0,3020,2511,0.8314569536423841,safe,0.118,3.350013867020607e-05,0.11841635080054402
1756828464,8,0,0,229,,,0.118,2.5806017220020294e-05,0.0011211708188056946
1756828465,8,0,3468,3234,0.9325259515570934,safe,0.118,2.8681010007858276e-05,0.034014489967375994
1756828466,8,0,800,644,0.805,safe,0.118,2.4552922695875168e-05,0.005262122955173254
1756828467,8,0,1220,876,0.7180327868852459,safe,0.118,2.469494938850403e-05,0.0023086860310286283
1756828468,8,0,3830,3415,0.891644908616188,safe,0.118,3.119581378996372e-05,0.003738302970305085
1756828469,8,0,8000,5029,0.628625,safe,0.118,2.8282171115279198e-05,0.06915990309789777
1756828470,8,0,6140,4100,0.6677524429967426,safe,0.118,3.0301976948976517e-05,0.0069436440244317055
1756828471,8,0,4206,3111,0.739657631954351,safe,0.118,2.8782058507204056e-05,0.22842664108611643
1756828472,8,0,3160,2580,0.8164556962025317,safe,0.118,3.0257971957325935e-05,0.0030551350209861994
1756828473,8,0,2940,2570,0.8741496598639455,safe,0.118,2.9978808015584946e-05,0.0064102159813046455
1756828474,8,0,2033,2017,0.9921298573536645,safe,0.118,3.512692637741566e-05,0.37555171293206513
1756828475,8,0,1408,1024,0.7272727272727273,safe,0.118,3.0308030545711517e-05,0.0015226979739964008
1756828476,8,0,922,693,0.7516268980477223,safe,0.118,2.5124987587332726e-05,0.006626421818509698
1756828477,8,0,2506,2253,0.8990422984836393,safe,0.118,3.343517892062664e-05,0.06678229896351695
1756828478,8,0,5140,4130,0.8035019455252919,safe,0.118,2.7761096134781837e-05,0.001950455131009221
1756828479,8,0,4242,3301,0.7781706742102782,safe,0.118,5.790404975414276e-05,0.025707265129312873
1756828480,8,0,2676,2439,0.9114349775784754,safe,0.118,3.21811530739069e-05,0.07669673790223897
1756828481,8,0,760,680,0.8947368421052632,safe,0.118,2.7878908440470695e-05,0.0006320229731500149
1756828482,8,0,2540,2271,0.8940944881889764,safe,0.118,2.691405825316906e-05,0.11214969796128571
1756828483,8,0,0,180,,,0.118,2.422090619802475e-05,0.000251533929258585
1756828484,8,0,6150,4089,0.6648780487804878,safe,0.118,2.951105125248432e-05,0.06476986687630415
1756828485,8,0,792,606,0.7651515151515151,safe,0.118,2.8404174372553825e-05,0.002419091993942857
1756828486,8,0,854,658,0.7704918032786885,safe,0.118,2.7209986001253128e-05,0.001208184054121375
1756828487,8,0,2358,2190,0.9287531806615776,safe,0.118,3.2491981983184814e-05,0.15289181098341942
1756828488,8,0,4302,3163,0.7352394235239423,safe,0.118,3.0240975320339203e-05,0.17782867909409106
1756828489,8,0,394,307,0.7791878172588832,safe,0.118,2.743699587881565e-05,0.0014530110638588667
1756828490,8,0,3272,3162,0.9663814180929096,safe,0.118,3.031897358596325e-05,0.10858036018908024
1756828491,8,0,2746,2373,0.8641660597232338,safe,0.118,4.3209875002503395e-05,0.07472397782839835
1756828492,8,0,3222,3112,0.9658597144630664,safe,0.118,3.093504346907139e-05,0.17930513201281428
1756828493,8,0,2492,2246,0.9012841091492777,safe,0.118,3.2822135835886e-05,0.044549278914928436
1756828494,8,0,6004,4034,0.6718854097268487,safe,0.118,2.983817830681801e-05,0.14299184898845851
1756828495,8,0,2168,2084,0.9612546125461254,safe,0.118,2.698507159948349e-05,0.14946376997977495
1756828496,8,0,4110,3490,0.8491484184914841,safe,0.118,2.8891023248434067e-05,0.005261801881715655
1756828497,8,0,4286,3144,0.7335510965935604,safe,0.118,3.96480318158865e-05,0.1532822351437062
1756828498,8,0,3144,2582,0.8212468193384224,safe,0.118,2.9403017833828926e-05,0.09486158401705325
1756828499,8,0,3044,2522,0.828515111695138,safe,0.118,2.6907073333859444e-05,0.02264221804216504
1756828500,8,0,3542,3321,0.937605872388481,safe,0.118,3.074388951063156e-05,0.014786419924348593
1756828501,8,0,490,445,0.9081632653061225,safe,0.118,2.4309847503900528e-05,0.0047968069557100534
1756828502,8,0,0,763,,,0.118,2.9881950467824936e-05,0.0030547031201422215
1756828503,8,0,2210,2115,0.9570135746606335,safe,0.118,2.5458866730332375e-05,0.010912341065704823
1756828504,8,0,0,230,,,0.118,2.9795104637742043e-05,0.00022669299505650997
1756828505,8,0,4544,3382,0.7442781690140845,safe,0.118,3.0477996915578842e-05,0.007382954005151987
1756828506,8,0,2833,2417,0.8531591951994353,safe,0.118,2.7883099392056465e-05,0.11207889183424413
1756828507,8,0,4022,3217,0.7998508204873197,safe,0.118,2.732081338763237e-05,0.11338982614688575
1756828508,8,0,6210,4207,0.6774557165861513,safe,0.118,3.376789391040802e-05,0.11125302501022816
1756828509,8,0,806,658,0.8163771712158809,safe,0.118,3.3556949347257614e-05,0.008312640013173223
1756828510,8,0,2568,2294,0.8933021806853583,safe,0.118,2.957903780043125e-05,0.030429708072915673
1756828511,8,0,1032,816,0.7906976744186046,safe,0.118,3.530713729560375e-05,0.002230370882898569
1756828512,8,0,2238,2119,0.9468275245755139,safe,0.118,2.870289608836174e-05,0.18940155813470483
1756828513,8,0,4404,3502,0.7951861943687557,safe,0.118,3.969087265431881e-05,0.09636542689986527
1756828514,8,0,948,694,0.7320675105485233,safe,0.118,2.635200507938862e-05,0.007550292881205678
1756828515,8,0,444,348,0.7837837837837838,safe,0.118,4.604901187121868e-05,0.0008639430161565542
1756828516,8,0,2550,2285,0.8960784313725491,safe,0.118,3.283889964222908e-05,0.099956318968907
1756828517,8,0,2178,2100,0.9641873278236914,safe,0.118,3.45548614859581e-05,0.17653315095230937
1756828518,8,0,284,222,0.7816901408450704,safe,0.118,2.5720801204442978e-05,0.00048770313151180744
1756828519,8,0,4444,3229,0.7265976597659766,safe,0.118,2.9128044843673706e-05,0.06941727199591696
1756828520,8,0,4620,3420,0.7402597402597403,safe,0.118,3.575906157493591e-05,0.0018863978330045938
1756828521,8,0,385,313,0.812987012987013,safe,0.118,2.8762035071849823e-05,0.0017757441382855177
1756828522,8,0,2644,2332,0.8819969742813918,safe,0.118,3.197905607521534e-05,0.014353981940075755
1756828523,8,0,844,624,0.7393364928909952,safe,0.118,3.0888011679053307e-05,0.0018291380256414413
1756828524,8,0,3130,3065,0.9792332268370607,safe,0.118,3.012409433722496e-05,0.21467646094970405
1756828525,8,0,3230,3115,0.9643962848297214,safe,0.118,2.5484943762421608e-05,0.11777853686362505
1756828526,8,0,4242,3125,0.7366808109382367,safe,0.118,2.743396908044815e-05,0.10414035711437464
1756828527,8,0,2658,2330,0.8765989465763732,safe,0.118,2.9613031074404716e-05,0.03374900319613516
1756828528,8,0,3044,2522,0.828515111695138,safe,0.118,3.4171855077147484e-05,0.012123883003368974
1756828529,8,0,5422,4241,0.7821836960531169,safe,0.118,3.871996887028217e-05,0.0340797898825258
1756828530,8,0,0,210,,,0.118,2.6262132450938225e-05,0.0006401550490409136
1756828531,8,0,4426,3413,0.771125169453231,safe,0.118,3.291410394012928e-05,0.07905662315897644
1756828532,8,0,794,608,0.7657430730478589,safe,0.118,3.0281953513622284e-05,0.0010663480497896671
1756828533,8,0,3670,3335,0.9087193460490464,safe,0.118,3.1319912523031235e-05,0.004129677079617977
1756828534,8,0,3342,3171,0.9488330341113106,safe,0.118,3.5186996683478355e-05,0.048175540985539556
1756828535,8,0,2750,2425,0.8818181818181818,safe,0.118,2.944306470453739e-05,0.003497838042676449
1756828536,8,0,2964,2592,0.8744939271255061,safe,0.118,3.411504440009594e-05,0.011760377790778875
1756828537,8,0,464,350,0.7543103448275862,safe,0.118,3.2901065424084663e-05,0.0018268849235028028
1756828538,8,0,0,317,,,0.118,3.706500865519047e-05,0.001873931149020791
1756828539,8,0,3484,2742,0.7870264064293915,safe,0.118,4.148995503783226e-05,0.008698199177160859
1756828540,8,0,292,216,0.7397260273972602,safe,0.118,3.611505962908268e-05,0.0010941210202872753
1756828541,8,0,506,355,0.7015810276679841,safe,0.118,3.2674986869096756e-05,0.0030295168980956078
1756828542,8,0,2236,2118,0.947227191413238,safe,0.118,3.1115952879190445e-05,0.2173051480203867
1756828543,8,0,3240,3121,0.9632716049382716,safe,0.118,2.703792415559292e-05,0.10548892198130488
1756828544,8,0,4144,3302,0.7968146718146718,safe,0.118,2.8242124244570732e-05,0.00786173203960061
1756828545,8,0,1042,726,0.6967370441458733,safe,0.118,2.5684013962745667e-05,0.0029212459921836853
1756828546,8,0,2278,2140,0.9394205443371378,safe,0.118,2.7463072910904884e-05,0.15170479309745133
1756828547,8,0,2644,2322,0.8782148260211801,safe,0.118,3.445683978497982e-05,0.13113957783207297
1756828548,8,0,4067,3035,0.7462503073518564,safe,0.118,3.528897650539875e-05,0.22352799214422703
1756828549,8,0,2960,2490,0.8412162162162162,safe,0.118,3.160582855343819e-05,0.0016139820218086243
1756828550,8,0,4114,3067,0.7455031599416626,safe,0.118,3.0512921512126923e-05,0.13842590083368123
1756828551,8,0,2096,2049,0.9775763358778626,safe,0.118,2.7444912120699883e-05,0.0993179481010884
1756828552,8,0,864,692,0.8009259259259259,safe,0.118,2.4789944291114807e-05,0.00399724580347538
1756828553,8,0,3062,2531,0.8265839320705421,safe,0.118,2.756388857960701e-05,0.04065963299944997
1756828554,8,0,2480,2240,0.9032258064516129,safe,0.118,3.046891652047634e-05,0.0075384939555078745
1756828555,8,0,554,407,0.7346570397111913,safe,0.118,2.8102891519665718e-05,0.001383153023198247
1756828556,8,0,494,418,0.8461538461538461,safe,0.118,2.4688895791769028e-05,0.0004056389443576336
1756828557,8,0,118,100,0.847457627118644,safe,0.118,2.8911978006362915e-05,9.924895130097866e-05
1756828558,8,0,954,682,0.7148846960167715,safe,0.118,2.4603912606835365e-05,0.001362822949886322
1756828559,8,0,2512,2256,0.8980891719745223,safe,0.118,2.7241185307502747e-05,0.05504608410410583
1756828560,8,0,2836,2419,0.8529619181946403,safe,0.118,2.863607369363308e-05,0.07481341599486768
1756828561,8,0,3520,2765,0.7855113636363636,safe,0.118,4.716101102530956e-05,0.005283990176394582
1756828562,8,0,4058,3290,0.8107442089699359,safe,0.118,3.325892612338066e-05,0.038739502895623446
1756828563,8,0,2482,2241,0.90290088638195,safe,0.118,2.736295573413372e-05,0.06198877305723727
1756828564,8,0,492,446,0.9065040650406504,safe,0.118,4.427088424563408e-05,0.010303606046363711
1756828565,8,0,226,173,0.7654867256637168,safe,0.118,4.715495742857456e-05,0.0023045639973133802
1756828566,8,0,1044,928,0.8888888888888888,safe,0.118,3.063911572098732e-05,0.0012213990557938814
1756828567,8,0,2612,2316,0.886676875957121,safe,0.118,4.586298018693924e-05,0.047173257917165756
1756828568,8,0,694,548,0.7896253602305475,safe,0.118,2.687610685825348e-05,0.002276121871545911
1756828569,8,0,0,625,,,0.118,2.0892126485705376e-05,0.0004187319427728653
1756828570,8,0,4200,3193,0.7602380952380953,safe,0.118,2.790801227092743e-05,0.06622352707199752
1756828571,8,0,800,536,0.67,safe,0.118,3.999494947493076e-05,0.0014910309109836817
1756828572,8,0,742,581,0.7830188679245284,safe,0.118,2.629612572491169e-05,0.0020637218840420246
1756828573,8,0,496,350,0.7056451612903226,safe,0.118,2.492195926606655e-05,0.0016510330606251955
1756828574,8,0,590,505,0.8559322033898306,safe,0.118,2.5572022423148155e-05,0.004017166793346405
